component,question number,text,topic
21.0,230.0,"230 V 29  Which circuit shows a voltmeter measuring the p.d. across a resistor? V A C V B V D V 30  A student connects the circuit shown. 1 2 3 4 Which switches must be closed for both the bell to ring and the lamp to light? A  1 and 4 only B  2 and 3 only C  1, 2 and 3 only D  1, 2, 3 and 4",4. Electricity and Magnetism
21.0,31.0,"31  Two resistors are connected in parallel. 20 Ω 30 Ω Which value could be the resistance of the combination? A  12 Ω B  20 Ω C  25 Ω D  50 Ω 32  The circuit contains a variable potential divider PQ, a lamp and a voltmeter. power supply + – P Q sliding contact V The sliding contact of the potential divider is moved towards end Q. What happens to the brightness of the lamp and what happens to the voltmeter reading? brightness of lamp voltmeter reading A B C D becomes brighter decreases becomes brighter increases does not change decreases does not change increases ",4. Electricity and Magnetism
21.0,33.0,33  A student designs a circuit to switch on a lamp after a time delay. Which components are used in a time-delay circuit? A  a light-dependent resistor and a relay B  a resistor and a capacitor C  a resistor and a transformer D  a thermistor and a variable resistor,4. Electricity and Magnetism
21.0,34.0,"34  Identical resistors are connected together to form arrangements X, Y and Z. arrangement X arrangement Y arrangement Z What is the correct order of the resistances of the arrangements from the largest to the smallest? A  X → Y → Z B  Y → X → Z C  Z → X → Y D  Z → Y → X 35  The diagram shows a potential divider circuit. V P V Q The resistance of the variable resistor is increased. Which row shows what happens to the readings on voltmeter P and on voltmeter Q?",4. Electricity and Magnetism
21.0,38.0,"38  Two resistors, with resistances R1 and R2, are connected in parallel. The resistance R1 is greater than the resistance R2. R1 R2 What is the resistance of the parallel combination? A less than either R1 or R2 B  equal to R1 C  equal to R2 D the average of R1 and R2 39  In the circuit shown, the switch is closed for a long time, then opened. voltmeter 1 V resistor capacitor V V voltmeter 2 voltmeter 3 Immediately after the switch is opened, which of the voltmeters reads zero? A  voltmeter 1 only B  voltmeter 2 only C  voltmeter 3 only D  voltmeter 1, voltmeter 2 and voltmeter 3",4. Electricity and Magnetism
21.0,58.0,"58  A student investigates a circuit that contains two parallel resistors. The circuit includes meters R, S and T which are all connected correctly. R S T resistors Which types of meter are R, S and T? 59  A circuit contains the component shown by the following symbol. Which change would the component detect? A change in A light level. B  potential difference. C D radioactivity. temperature. ",4. Electricity and Magnetism
21.0,40.0,40  The diagram shows an incomplete circuit. X Y A Four wires of different length and thickness are connected in turn between point X and point Y. All four wires are made of the same metal. Which wire will cause the greatest reading on the ammeter? A B long and thick long and thin C  short and thick D  short and thin ,4. Electricity and Magnetism
21.0,42.0,"42  The diagram shows a circuit containing three lamps and three switches S1, S2 and S3. lamp 1 S1 S2 S3 lamp 2 lamp 3 Lamp 1 and lamp 3 are lit, but lamp 2 is not lit. Which switch or switches is/are closed? A  S1 only B  S1 and S2 C  S1 and S3 D  S2 and S3 43  The diagram shows part of an electric circuit.",4. Electricity and Magnetism
21.0,12.0,12 V 0 V V The light falling on the light-dependent resistor (LDR) increases in brightness. What happens to the resistance of the LDR and what happens to the reading on the voltmeter? 44  Which labelled component in the circuit shown controls the brightness of lamp X? A V X B D C 45  The diagram shows a lamp and a resistor connected in a circuit. The lamp is too bright. Which change to the circuit will decrease the current in the lamp and make it less bright? A  connecting another resistor in parallel with the one in the circuit B  connecting another resistor in series with the one in the circuit C  exchanging the positions of the lamp and the resistor in the circuit D increasing the e.m.f. of the battery in the circuit,4. Electricity and Magnetism
21.0,46.0,"46  Which statement is not correct for lamps connected in parallel? A  They can be switched on and off separately. B  They will remain bright if another lamp is connected in parallel. C  They share the supply voltage equally between them. D  They still operate if one lamp is removed. 47  A  student  connects  a resistor R, with a high large  capacitance,  and  a The switch is closed. The reading on the voltmeter P rises immediately to a maximum value, then starts to fall gradually. R V P C V Q What happens to the reading on the voltmeter Q and what happens to the energy stored in the capacitor? ",4. Electricity and Magnetism
21.0,48.0,"48  The diagram shows a circuit containing three lamps and three switches S1, S2 and S3. lamp 1 S1 S2 S3 lamp 2 lamp 3 Lamp 1 and lamp 3 are lit, but lamp 2 is not lit. Which switch or switches is/are closed? A  S1 only B  S1 and S2 C  S1 and S3 D  S2 and S3 ",4. Electricity and Magnetism
21.0,49.0,"49  A  student  carries  out  an  experiment  to  investigate  the  resistance  of  a  resistor  R.  She  takes  a series of readings of potential difference (p.d.) and current, and plots a graph of her results. Which circuit should she use? A C R V R V A A B V D R V R A A ",4. Electricity and Magnetism
21.0,50.0,"50  The diagram shows a torch containing two cells, a switch and a lamp. cells plastic case brass connecting strip switch lamp Which is the circuit diagram for the torch? A B C D",4. Electricity and Magnetism
21.0,51.0,"51  An engineer uses the potential divider shown in the diagram. He needs the output voltage to be one tenth ( 10 ) of the input voltage. 1 input voltage X Y output voltage Which pair of values could he use for the two resistors X and Y?  52  A circuit contains four ammeters A, B, C and D, and three resistors with different values. Which ammeter shows the largest reading? A D 10 Ω 20 Ω 30 Ω B A A A A C",4. Electricity and Magnetism
21.0,53.0,53  Which circuit could be used to determine the resistance of the resistor R? A V R A C V R A A B R V D A R V ,4. Electricity and Magnetism
21.0,54.0,54  The diagram shows an electrical circuit. L M P O N Between which two points must a voltmeter be connected to find the potential difference across the bell? A  L and M B  M and N C  N and O D  O and P,4. Electricity and Magnetism
21.0,55.0,55  The reading on the ammeter in the circuit is 1.0 A. A second ammeter is connected in the circuit. It also reads 1.0 A. At which labelled point is it connected? 1.0 A A A C D B ,4. Electricity and Magnetism
21.0,56.0,56  The circuit shows a battery and four lamps. All the lamps are lit. One lamp fails and all the lamps go out. Which lamp failed? A B C D,4. Electricity and Magnetism
21.0,41.0,"41  The  diagram  shows  a  circuit  containing  a  battery,  a  lamp,  a  switch  and  another  component  X. The switch is initially closed and the lamp is lit. The switch is now opened and the lamp remains lit for several seconds before slowly going out. component X What is component X? A  a capacitor B  a light-dependent resistor C  a thermistor D  a variable resistor",4. Electricity and Magnetism
21.0,2.0,"2  A student wishes to make a permanent magnet. She has an iron rod and a steel rod. Which  rod  should  she  use  to  make  the  permanent  magnet,  and  is  this  rod  a  hard  magnetic material or a soft magnetic material? rod iron iron steel steel A B C D type of magnetic material hard soft hard soft",4. Electricity and Magnetism
21.0,1.0,1  What is the function of a relay? A B C D to allow a current in one circuit to operate a switch in another circuit to prevent an electric shock by earthing a metal case to protect a circuit by melting if the current becomes too large to transform a d.c. voltage to a different value,4. Electricity and Magnetism
21.0,4.0,"4  A student wishes to make a permanent magnet. She has an iron rod and a steel rod. Which  rod  should  she  use  to  make  the  permanent  magnet,  and  is  this  rod  a  hard  magnetic material or a soft magnetic material? rod iron iron steel steel A B C D type of magnetic material hard soft hard soft",4. Electricity and Magnetism
21.0,43.0,"43  Four nails, A, B, C and D, are tested to find which makes the strongest permanent magnet. nail N S bar magnet paper clips One of the nails is placed against a bar magnet and the number of paper clips which the nail can support  is  recorded.  The  bar  magnet  is  then  removed  and  the  number  of  paper  clips  remaining attached to the nail is recorded. Each nail is tested in turn. Which nail becomes the strongest permanent magnet?  44  Each diagram shows two charged metal plates. Which diagram shows the pattern and the direction of the electric field between the plates? A C – + – + – + – + –– + + –– ++ B D – + – + – + – + – – ++ –– ++",4. Electricity and Magnetism
21.0,45.0,45  In which pair are both materials magnetic? A  aluminium and copper B  copper and iron C iron and steel D  steel and aluminium,4. Electricity and Magnetism
21.0,46.0,46  Which methods could be used to demagnetise a magnet? method 1: place it in an east-west direction and hammer it method 2: place it in an east-west direction and heat it until it is red hot method 3: pull it slowly from a coil that is carrying an alternating current method 4: put it slowly into a coil that is carrying a direct current A  methods metmemethmet B  methods metmemethmet C  methods 1 and 2 only D  methods 3 and 4 only ,4. Electricity and Magnetism
21.0,47.0,47  The diagram shows apparatus that can be used to make a magnet. power supply metal coil Which metal and which power supply are used to make a permanent magnet? metal power supply A B C D iron iron steel steel,4. Electricity and Magnetism
21.0,21.0,21  Which component is represented by this circuit symbol? A  a bell B  a fuse C  a relay D  a transformer ,4. Electricity and Magnetism
21.0,2.0,"2  A domestic circuit includes a 30 A fuse. This protects the wiring if there is too much current in the circuit. In which wire is the 30 A fuse positioned, and what does it do when it operates? position operation A B C D live wire disconnects the circuit live wire reduces the current to 30 A neutral wire disconnects the circuit neutral wire reduces the current to 30 A",4. Electricity and Magnetism
21.0,3.0,"3   After some building work in a house, a bare (uninsulated) live wire is left protruding from a wall. What is the greatest hazard? A a fire B a fuse blows C an electric shock D no current flows ",4. Electricity and Magnetism
21.0,4.0,"4  A circuit-breaker is designed to protect a circuit which usually carries a current of 2 A. The time taken to break the circuit depends on the current, as shown in the graph. time taken to break the circuit / s 160 140 120 100 80 60 40 20 0 0 2 4 6 8 10 12 14 16 18 20 current / A What happens when the current in the circuit is 2 A and what happens when the current is 18 A? when the current is 2 A when the current is 18 A A B C D the circuit breaks in less than 5 seconds the circuit breaks in less than 5 seconds the circuit breaks in less than 5 seconds the circuit does not break the circuit does not break the circuit breaks in less than 5 seconds the circuit does not break the circuit does not break",4. Electricity and Magnetism
21.0,5.0,5  The diagram shows a 10 Ω resistor and a 20 Ω resistor connected in a potential divider circuit. 12.0 V 10 Ω 20 Ω V What is the reading on the voltmeter? A  4.0 V B  6.0 V C  8.0 V D  12.0 V ,4. Electricity and Magnetism
21.0,6.0,"6  In the circuit shown, only one of the fuses has blown, but none of the lamps is lit. Which fuse has blown? power supply A B C D ",4. Electricity and Magnetism
21.0,7.0,"7  In an electrical circuit, what is the purpose of a fuse? A B C D to connect the metal case of an appliance to the earth to cut off the electrical supply if the current is too large to keep an electrical appliance dry in damp conditions to maintain a steady voltage as the current varies",4. Electricity and Magnetism
21.0,8.0,"8  A fuse is used to protect an electric circuit. Which diagram shows where the fuse should be connected? A C live neutral live neutral B D live neutral live neutral 9  Either a fuse or a circuit-breaker can be used to protect electrical cables from large currents that could cause overheating. X Y live electrical supply neutral cable cable appliance When a fuse is used, where should it be connected, and when a circuit-breaker is used, where should it be connected? position of fuse position of circuit-breaker A B C D X X Y Y X Y X Y",4. Electricity and Magnetism
21.0,10.0,10  An appliance is connected to a mains supply. Its circuit also contains a switch and a fuse. Which circuit shows the fuse in the correct position? A C live neutral live neutral appliance live neutral appliance B D appliance appliance live neutral ,4. Electricity and Magnetism
21.0,11.0,"11  In  the  circuit  shown,  the  current  from  the  battery  divides  equally  between  the  two  lamps.  Each ammeter reads 6.0 A. A A What is a suitable rating for the fuse in this circuit? A  3.0 A B  6.0 A C  10.0 A D  13.0 A",4. Electricity and Magnetism
21.0,12.0,12  An appliance is connected to a mains supply. Its circuit also contains a switch and a fuse. Which circuit shows the fuse in the correct position? A C live neutral live neutral appliance live neutral appliance B D appliance appliance live neutral ,4. Electricity and Magnetism
21.0,13.0,13  The current in a kettle is 10 A and it is protected by a 13 A fuse. The owner of the kettle replaces the 13 A fuse with a 3 A fuse. What happens when the kettle is switched on? A  The fuse blows and the kettle is damaged. B  The fuse blows and the kettle is undamaged. C  The fuse does not blow and the kettle works correctly. D  The fuse does not blow but the kettle fails to work.,4. Electricity and Magnetism
21.0,14.0,"14  In  an  experiment  to  measure  the  speed  of  sound,  a  student  uses  a  stopwatch  to  find  the  time taken for a sound wave to travel from X to Y. She does this six times. X The table shows her results. sound travels from X to Y Y measurement measu / s first second third fourth fifth sixth 0.5 0.7 0.6 0.4 0.9 0.5 Which value for the time should be used to calculate the speed of sound? A  0.4 s B  0.5 s C  0.6 s D  0.9 s ",4. Electricity and Magnetism
21.0,15.0,"15  A desk lamp should have a 3 A fuse fitted, but a 13 A fuse has been fitted by mistake. The lamp is not faulty. The lamp is switched on. What happens? A  The fuse blows. B  The fuse does not blow but the lamp does not light. C  The lamp draws too much current and the supply cables could melt. D  The lamp works normally.",4. Electricity and Magnetism
21.0,16.0,16  Each branch of a domestic circuit often includes a circuit-breaker. This protects the wiring if too much current flows in the circuit. In which wire is the circuit-breaker placed and what does it do when it operates? circuit-breaker in when the circuit-breaker operates it A B C D live wire disconnects the circuit live wire reduces the current to a safe value (not zero) neutral wire disconnects the circuit neutral wire reduces the current to a safe value (not zero) ,4. Electricity and Magnetism
21.0,17.0,"17  The  diagram  shows  the  connections  to  an  electric  heater.  Three  fuses  have  been  added  to  the circuit. fuse 1 fuse 2 live neutral heating element plastic case heater fuse 3 Which of the fuses are correctly placed? A B fuse 1, fuse 2 and fuse 3 fuse 1 and fuse 2 only C fuse 1 only D fuse 2 only",4. Electricity and Magnetism
21.0,18.0,"18  An electric motor is connected to the mains supply by insulated wires. The circuit is protected by a fuse, but the connecting wires become hot. insulated connecting wire live neutral M motor insulated connecting wire How could the wires be prevented from becoming so hot? A B C D Connect a second fuse in the neutral wire. Use a fuse with a higher current rating. Use thicker connecting wires. Use thicker insulation on the connecting wires. ",4. Electricity and Magnetism
21.0,19.0,"19  A circuit-breaker is designed to protect a circuit which usually carries a current of 2 A. The time taken to break the circuit depends on the current, as shown in the graph. time taken to break the circuit / s 160 140 120 100 80 60 40 20 0 0 2 4 6 8 10 12 14 16 18 20 current / A What happens when the current in the circuit is 2 A and what happens when the current 18 A? when the current is 2 A when the current is 18 A A B C D the circuit breaks in less than 5 seconds the circuit breaks in less than 5 seconds the circuit breaks in less than 5 seconds the circuit does not break the circuit does not break the circuit breaks in less than 5 seconds the circuit does not break the circuit does not break",4. Electricity and Magnetism
21.0,20.0,20  An air conditioner and a television are both connected to the same electrical circuit. X power supply air conditioner television The current in the air conditioner is 4.0 A and the current in the television is 6.0 A. Several different fuses are available. Which fuse should be connected at X? A  3 A B  5 A C  10 A D  13 A ,4. Electricity and Magnetism
21.0,21.0,"21  In  this  circuit,  a  component  at  X  automatically  protects  the  wiring  from  overheating  if  there  is  a fault. X electrical supply Which components are suitable to use at X? A  a circuit-breaker, a fuse or a switch B  only a circuit-breaker or a fuse C  only a circuit-breaker or a switch D  only a fuse",4. Electricity and Magnetism
21.0,22.0,22  Which circuit includes a capacitor and what does the capacitor do in this circuit? circuit what the capacitor does A B C D potential divider stores current potential divider stores energy time delay stores current time delay stores energy,4. Electricity and Magnetism
21.0,41.0,41  Which test could be used to find which end of a magnet is the north pole? A  putting it near a compass needle B  putting it near a ferrous metal C  putting it near a non-ferrous metal D  putting it near a steel spoon 42  A horseshoe magnet is brought near to an unmagnetised iron bar. N S iron bar Which row in the table shows the magnetic poles induced in the iron bar and the direction of the forces between the bar and the magnet? magnetic poles induced force between iron bar in iron bar and magnet A B C D N N S S S S N N attraction repulsion attraction repulsion ,4. Electricity and Magnetism
21.0,3.0,"3  Two nickel bars are placed close to the N-pole of a bar magnet. The nickel bars become magnetised. magnet nickel bars S N P Q Which  row  states  the  pole  induced  at  P,  the  pole  induced  at  Q,  and  the  type  of  magnetic force  between P and Q? pole induced pole induced force between at P at Q P and Q A B C D N N S S S S N N attraction repulsion attraction repulsion ",4. Electricity and Magnetism
21.0,39.0,"39  In two separate experiments, a magnet is brought near to an unmagnetised iron bar. This causes the bar to become magnetised. experiment 1 NN N magnet X iron bar experiment 2 S magnet N iron bar Y Which magnetic poles are induced at X and at Y?  40 An ammeter and an 18 ammeter is 0.50 A. The resistance of the battery and the ammeter can be ignored. Ω resistor are connected in series with a battery. The reading on the A 18 Ω What is the electromotive force (e.m.f.) of the battery? A  9.0 N B  9.0 V C  36 N D  36 V",4. Electricity and Magnetism
21.0,37.0,"37  A student wishes to make a permanent magnet. She has an iron rod and a steel rod. Which  rod  should  she  use  to  make  the  permanent  magnet,  and  is  this  rod  a  hard  magnetic material or a soft magnetic material? rod iron iron steel steel A B C D type of magnetic material hard soft hard soft",4. Electricity and Magnetism
21.0,5.0,5  Which statement about magnetism is correct? A  An unmagnetised iron bar becomes magnetised when it is placed near a magnet. B  An unmagnetised steel bar can be magnetised by passing a current through it. C  The direction of magnetic field lines is from an S-pole to an N-pole. D  The N-poles of two magnets attract each other.,4. Electricity and Magnetism
21.0,6.0,6  In which pair are both materials magnetic? A  aluminium and copper B  copper and iron C iron and steel D  steel and aluminium 7  The diagram shows the magnetic field around two bar magnets. Which diagram shows the poles of the magnets? A B C D N N S S S S N N N S N S S N S N,4. Electricity and Magnetism
21.0,8.0,8  The diagram shows apparatus that can be used to make a magnet. power supply metal coil Which metal and which power supply are used to make a permanent magnet? metaletal p supply A B C D iron iron steel steel,4. Electricity and Magnetism
21.0,6.0,6 V a.c. 6 V d.c. 6 V a.c. 6 V d.c.  9  A wire perpendicular to the page carries an electric current in a direction out of the page. There are four compasses near the wire. Which compass shows the direction of the magnetic field caused by the current? B A C wire with current out of page D,4. Electricity and Magnetism
21.0,10.0,"10  A man holding a starting pistol stands 640 m away from a spectator. 640 m spectator The spectator hears the sound of the starting pistol 2.0 s after seeing the flash from the pistol. Using this information, what is the speed of sound in air? A  160 m / s B  320 m / s C  640 m / s D  1280 m / s ",4. Electricity and Magnetism
21.0,11.0,"11  Which group contains only non-ferrous metals? A  aluminium, brass, iron B  brass, copper, lead C  copper, iron, steel D  copper, lead, steel",4. Electricity and Magnetism
21.0,12.0,"12  An electromagnet with a soft-iron core is connected to a battery and an open switch. The soft-iron core is just above some small soft-iron nails. electromagnet soft-iron nails soft-iron core The switch is now closed, left closed for a few seconds, and then opened. What  do  the  soft-iron  nails  do  as  the  switch  is  closed,  and  what  do  they  do  when  the  switch  is then opened? as switch is closed as switch is opened A B C D nails jump up nails fall down nails jump up nails stay up nails stay down nails jump up nails stay down nails stay down",4. Electricity and Magnetism
21.0,13.0,13  Which action will demagnetise a magnetised piece of steel? A  Cool it in a freezer for several hours. B  Hit it repeatedly with a hammer. C  Put it in a coil carrying a direct current (d.c.). D  Put it near an unmagnetised piece of iron. ,4. Electricity and Magnetism
21.0,14.0,"14  A student investigates the force on a bar magnet placed near a current-carrying coil. She carries out three different experiments. S N magnet attracted to coil N S S N experiment 1 experiment 2 experiment 3 In experiment 1, the magnet is attracted to the coil. Which row shows what happens in the other two experiments? experiment 2 experiment 3 A B C D magnet attracted magnet attracted magnet attracted magnet repelled magnet repelled magnet attracted magnet repelled magnet repelled ",4. Electricity and Magnetism
21.0,15.0,"15  Three cores of different metals, P, Q and R, are placed inside identical coils of wire. At least one of the metals is non-ferrous. The cores are held above some iron nails. The three diagrams below show what happens when there is a current in the coils. coil core P + – + – Q R + – iron nails The three diagrams below show what happens when the current is then switched off. + – + – + – P Q R Which row identifies whether the core metals are ferrous or non-ferrous? ferrous non-ferrous P Q and R P and Q Q and R R P R P and Q A B C D ",4. Electricity and Magnetism
21.0,16.0,16  Which row states whether each metal is ferrous or non-ferrous? 17  Which procedure may be used to demagnetise a steel bar? A  cooling it in a freezer for several hours B  earthing it with a copper wire for several seconds C removing it slowly from a coil carrying an alternating current (a.c.) D rubbing it in one direction with a woollen cloth,4. Electricity and Magnetism
21.0,18.0,18  Which statement about a permanent bar magnet is correct? A B C D It is made from a soft magnetic material. It repels a non-magnetic material. Its field lines cross each other where the magnetic field is strong. Its N-pole repels the N-pole of another magnet.,4. Electricity and Magnetism
21.0,19.0,19  Which metal could be used for a permanent magnet and which metal could be used for the core of an electromagnet?  20  Which metal is suitable to use to make a permanent magnet? A  aluminium B  brass C iron D  steel,4. Electricity and Magnetism
21.0,21.0,21  The diagram shows two magnets and two iron rods placed in a line. N S J magnet iron rod N S magnet K iron rod Which magnetic poles are induced at the ends J and K of the iron rods?  22  Two iron nails hang from a bar magnet. Which diagram shows the magnetic poles induced in the nails? C A B bar magnet N S N S N S N S S N N S N S N S S N D N S S N S N,4. Electricity and Magnetism
21.0,23.0,"23  Which row correctly shows whether copper and steel are ferrous or non-ferrous?  24  The ends of three metal rods are tested by holding end Q of rod 1 close to the others in turn. R S T U rod 2 rod 3 Q rod 1 The results are as follows. End Q:  attracts end R, attracts end S, attracts end T, repels end U. Which of the metal rods is a magnet? A B C D rod 1 only rod 1 and rod 2 rod 1 and rod 3 rod 3 only",4. Electricity and Magnetism
21.0,25.0,"25  A permanent magnet is made from metal and an electromagnet uses a metal core. Which metal is suitable for each of these purposes? 26  The  diagram  shows  two  bar  magnets,  stored  with  metal  keepers  across  the  ends.  The  keepers help to keep the magnets magnetised. keeper magnet magnet keeper The material used for the keepers becomes strongly magnetised when placed in contact with the magnets, but does not remain magnetised when taken away from the magnets. What  is  a  suitable  metal  to  use  for  the  magnets  and  what  is  a  suitable  metal  to  use  for  the keepers? 27  The diagram shows a thin copper wire in a magnetic field. The current in the wire is from right to left. This causes an upward force on the wire. current force on wire The direction of the current and the direction of the magnetic field are both reversed. In which direction does the force act on the wire, after these changes are made? A  downwards B into the page C  out of the page D  upwards ",4. Electricity and Magnetism
21.0,28.0,28  Which statement about magnetism is correct? A  Aluminium is a ferrous metal. B  A steel magnet can be demagnetised by heating it. C  The core of an electromagnet is usually made of steel. D  The magnetic field lines around a bar magnet are evenly spaced.,4. Electricity and Magnetism
21.0,29.0,29  An electromagnet is used to separate magnetic metals from non-magnetic metals. Why is steel not suitable as the core of the electromagnet? A B C D It forms a permanent magnet. It has a high density. It has a high thermal capacity. It is a good conductor of electricity.,4. Electricity and Magnetism
21.0,30.0,30  An old and expensive steel watch becomes magnetised. The owner wants to use the watch again. He must demagnetise the watch. What is the best method to do this? A  Heat it until it glows red hot. B  Pass direct current though it. C  Place it in a plastic bag and put the bag in hot water for several hours. D  Place it in a solenoid that carries alternating current and then slowly remove it. ,4. Electricity and Magnetism
21.0,31.0,31  A hard magnetic material can be used to make a permanent magnet. A soft magnetic material can be used to make a temporary magnet. Which row shows whether iron and steel are hard or soft magnetic materials? iron hard hard soft soft A B C D steel hard soft hard soft,4. Electricity and Magnetism
21.0,32.0,32  How can a permanent magnet be demagnetised? A  cool the magnet for a long time B  hit the magnet repeatedly with a hammer C leave the magnet in a coil which is connected to a battery D  shine bright light onto the magnet,4. Electricity and Magnetism
21.0,33.0,33  In which pair are both metals ferrous? A  aluminium and copper B  aluminium and steel C  copper and iron D iron and steel ,4. Electricity and Magnetism
21.0,34.0,34  Which statement describes a property of a magnet? A B C D It attracts ferrous materials. It could have only one pole (north or south). It points in a random direction when suspended. It repels non-ferrous materials.,4. Electricity and Magnetism
21.0,35.0,35  Which procedure may be used to demagnetise a steel bar? A  cooling it in a freezer B  earthing it with a copper wire C  placing it in a solenoid carrying a large direct current (d.c.) D  striking it repeatedly with a hammer,4. Electricity and Magnetism
21.0,36.0,36  The diagram shows a magnet being brought near to an unmagnetised iron bar. This causes the iron bar to become magnetised. N magnet S X iron bar Which magnetic pole is induced at X and how is the iron bar affected? pole induced effect on iron bar A B C D north north south south attracted repelled attracted repelled ,4. Electricity and Magnetism
21.0,38.0,38  Which test could be used to find which end of a magnet is the north pole? A  putting it near a compass needle B  putting it near a ferrous metal C  putting it near a non-ferrous metal D  putting it near a steel spoon,4. Electricity and Magnetism
21.0,20.0,20   The diagram shows a 10 Ω resistor and a 20 Ω resistor connected in a potential divider circuit. 12.0 V 10 Ω 20 Ω V What is the reading on the voltmeter? A  4.0 V B  6.0 V C  8.0 V D  12.0 V,4. Electricity and Magnetism
21.0,26.0,"26  The diagram shows a circuit containing three ammeters P, Q and R. P A Q A A R Which statement about the readings on the ammeters is correct? A  The reading on P is equal to the reading on Q. B  The reading on P is equal to the reading on R. C  The reading on Q is greater than the reading on P. D  The reading on Q is greater than the reading on R.",4. Electricity and Magnetism
21.0,18.0,18  The diagram shows a 3.0 Ω resistor and a 6.0 Ω resistor connected in parallel. 3.0 Ω 6.0 Ω What is the total resistance of this arrangement? A less than 3.0 Ω B  3.0 Ω C  4.5 Ω D  more than 6.0 Ω,4. Electricity and Magnetism
21.0,33.0,33  The diagram shows the structure of a transformer. core primary coil Which row shows a suitable material for the primary coil and a suitable material for the core?  34  Two soft-iron rods are placed end to end inside a coil which is connected to a battery. coil soft-iron rod soft-iron rod The connections from the battery to the coil are now reversed. What happens to the soft-iron rods in each case? battery connections battery connections as shown reversed A B C D rods attract rods attract rods attract rods repel rods repel rods repel rods attract rods repel,4. Electricity and Magnetism
21.0,35.0,35  The diagram shows a mains transformer that has an output voltage of 12 V. coil with 1000 turns 240 V a.c. input soft-iron core 12 V a.c. output How many turns of wire are in the secondary coil? A  12 B  20 C  50 D  20 000 ,4. Electricity and Magnetism
21.0,36.0,"36  The diagram shows an experiment to demonstrate electromagnetic induction. wire X N A S Y X and Y are joined, in turn, by four wires, each made of a different material. Each wire is then moved quickly downwards between the magnets. Which material will not give rise to an induced current in the wire? A  aluminium B  copper C iron D  nylon",4. Electricity and Magnetism
21.0,37.0,37  A toy railway engine is driven around a track by a d.c. electric motor. How can the speed of the motor be increased? A  Use a motor made with fewer turns of wire. B  Use a smaller d.c. voltage. C  Use a stronger magnet in the motor. D  Use the supply with its connections reversed. ,4. Electricity and Magnetism
21.0,38.0,38  Which diagram shows a movement that will not produce the changing magnetic field needed to induce an e.m.f. in the coil? A B C D N S moving a magnet and a coil towards each other at the same speed N S moving a magnet and a coil in the same direction at the same speed N S moving a magnet away from a fixed coil N S moving a coil away from a fixed magnet ,4. Electricity and Magnetism
21.0,39.0,39  The diagram shows a simple d.c. electric motor which is rotating. coil S magnet N magnet Which change will make the motor rotate more quickly? A B C D increasing the number of turns on the coil removing the magnets reversing the battery reversing the polarity of the magnets,4. Electricity and Magnetism
21.0,40.0,40  A transformer is needed to convert a supply of 240 V a.c. into 4800 V a.c. NP NS 240 V a.c. 4800 V a.c. Which pair of coils would be suitable for this transformer? number of turns on primary coil NP number of turns on secondary coil NS A B C D 50 240 480 2000 1000,4. Electricity and Magnetism
21.0,48.0,"48 000 24 100  core wire coil 41  The diagram shows a transformer. Which materials are suitable to use in its construction? 42  The direction of the current flowing in a straight wire X is into the paper. Which diagram shows the shape of the magnetic field pattern around the wire? A X BB X C X X  43  A  metal  rod  PQ  rests  on  two  horizontal  metal  wires  that  are  attached  to  a  battery.  The  rod  lies between the poles of a magnet. Q metal rod magnet N S P magnet When the switch is closed, the rod moves to the right. What could be changed so that the rod moves to the left? A  Open the switch. B  Reverse the battery terminals and exchange the poles of the magnet. C  Reverse the battery terminals but without exchanging the poles of the magnet. D  Turn the metal rod around (P and Q exchanged). ",4. Electricity and Magnetism
21.0,44.0,"44  The diagram shows a coil connected to a battery and a switch. Two unmagnetised iron bars hang freely near opposite ends of the coil. coil X iron bar Y iron bar What happens to the iron bars when the switch is closed? A  Both X and Y move away from the coil. B  Both X and Y move towards the coil. C  X moves towards the coil, Y moves away from the coil. D  Y moves towards the coil, X moves away from the coil. ",4. Electricity and Magnetism
21.0,45.0,"45  A  wire  passes  between  the  poles  of  a  horseshoe  magnet.  There  is  a  current  in  the  wire  in  the direction shown, and this causes a force to act on the wire. magnet current wire N S force Three other arrangements, P, Q and R, of the wire and magnet are set up as shown. P Q R S N N S S N magnet turned around current direction reversed current direction reversed and magnet turned around Which  arrangement  or  arrangements  will  cause  a  force  in  the  same  direction  as  the  original arrangement? A  P, Q and R B  P and Q only  C  P only D  R only 46  The  diagram  shows  a  transformer.  The  input  voltage  and  the  number  of  turns  on  each  coil  are shown. 400 turns on primary coil 200 V a.c. 800 turns on secondary coil What is the output voltage? A  100 V B  200 V C  400 V D  800 V ",4. Electricity and Magnetism
21.0,47.0,47  Which device uses slip rings? A  a cathode-ray tube B  a d.c. motor C  an a.c. generator D  a solenoid,4. Electricity and Magnetism
21.0,32.0,32  A  solenoid  is  connected  to  a  very  sensitive  ammeter.  A  rod  is  inserted  into  one  end  of  the solenoid. The ammeter shows that there is a small electric current in the circuit while the rod is moving. solenoid rod A Which rod is being inserted? A  a heated copper rod B  a magnetised steel rod C  an uncharged nylon rod D  a radioactive uranium rod ,4. Electricity and Magnetism
21.0,48.0,48  Which graph shows how the output voltage varies with time for a simple a.c. generator? A C voltage 0 voltage 0 voltage 0 voltage 0 time time B D time time ,4. Electricity and Magnetism
