component,question number,text,topic
4,2,"PhysicsAndMathsTutor.com2 Fig. 5.1 shows the nematode, Caenorhabditis elegans. (a)  (i)  State the genus of this nematode. Fig. 5.1 .......................................................................................................................................[1] (ii) State two structural features of nematodes. 1  ........................................................................................................................................ 2  ........................................................................................................................................ [2] (b)  Nematodes  feed  on  dead  and  decaying  material.  Explain  why  this  gives  nematodes  an important role in ecosystems. ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ...............................................................................................................................................[3] PhysicsAndMathsTutor.com(c) Fig. 5.2 shows the life cycle of C. elegans. The diploid number of this species is 12. adult which has both male and female sex organs diploid body cells of the adult P sperm egg Q larval stage not drawn to scale embryo passes out of adult and continues development Fig. 5.2 (i) Suggest why there is very little genetic variation in the offspring of the adult nematode shown in Fig. 5.2. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .......................................................................................................................................[2] (ii) State the haploid number of C. elegans. .......................................................................................................................................[1] PhysicsAndMathsTutor.com(iii) Explain why meiosis occurs at P and mitosis occurs at Q. meiosis at P ........................................................................................................................ ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... mitosis at Q ........................................................................................................................ ........................................................................................................................................... ........................................................................................................................................... .......................................................................................................................................[3] (d)  C. elegans was one of the first organisms to have its genome sequenced. An organism’s genome is the sum of all its genetic material. Gene sequencing identifies all the component parts of the DNA that makes up the genome. State where DNA is located in a cell. ................................................................................................................................................... ...............................................................................................................................................[2]",21. Human Influences on Ecosystems
4,2,"PhysicsAndMathsTutor.com2  The  red  slender  loris,  Loris  tardigradus,  is  a  nocturnal  mammal  that  feeds  at  night  on flowers, fruit and a variety of small animals. It is found in forest ecosystems in South Asia. Fig. 3.1 shows a red slender loris. (a) Explain the meaning of the term ecosystem. Fig. 3.1 (b) State  three  ways  in  which  mammals,  such  as  the  red  slender  loris,  differ  from  other groups of vertebrates. [2] 1 2 3 [3] PhysicsAndMathsTutor.com(c) The large eyes of the red slender loris show that it is well adapted for a nocturnal way of life. Suggest  other  features  that  the  animal  is  likely  to  have  that  are  adaptations  to  being active at night. [2] Two species of slender loris are found in Sri Lanka, the grey slender loris, L. lydekkerianus, and L. tardigradus. The  International  Union  for  Conservation  of  Nature  describes  the  red  slender  loris  as endangered.  Horton  Plains  National  Park  in  Sri  Lanka  is  one  of  the  few  places  where L.. tardigrad  is found. (d) Discuss  why  areas  of  land,  such  as  the  Horton  Plains  National  Park,  must  be conserved. (e) State  how  scientists  could  show  that  two  populations  of  slender  loris  belong  to  the same species or to two different species. [4] [1]",21. Human Influences on Ecosystems
4,1,"1 In  South  America,  forests  have  been  cut  down  to  provide  land  for  cattle  grazing  and  for growing crops, such as soya beans. Fig.  6.1  shows  an  area  before  deforestation  and  after  the  planting  of  soya.  Occasionally small areas of forest are left if the land cannot support agriculture. (a) Suggest the disadvantages of removing the forest from all but small areas of land. Fig. 6.1 (b) Much of the soya is used to feed farm animals rather than to make foods that humans can eat. Explain the advantages of using soya as food for humans rather than for farm animals. [3] [3] PhysicsAndMathsTutor.com(c) Much of the cleared forest in South America is used as land for cattle grazing. The clearing of forest and keeping large numbers of cattle have severe effects on the environment, especially the atmosphere. Outline the effects of forest clearance and cattle farming on the atmosphere. (d) Yields from crops grown on soils like those in Fig. 6.1 are likely to decrease over time. State reasons for the likely decrease in yields. [3] 1 2 (e) Forest products are used in the manufacture of paper. Explain the environmental advantages of recycling paper. [2] [2]",21. Human Influences on Ecosystems
4,1,"1 A researcher investigated the population growth of fish for fish farming. The researcher stocked a farmer’s lake with a small number of these fish and recorded the number of fish over the next five years. The researcher’s results showed that the population of fish had increased exponentially. (a) (i) Use the axes to show the exponential growth in the population of fish. Label the axes and draw a suitable curve. [3] (ii) Explain why the population of fish increased exponentially. ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ [4] PhysicsAndMathsTutor.comFig. 5.1 shows the total mass of wild fish caught worldwide between 1950 and 2012 and the mass of farmed fish produced worldwide over the same period. 100 90 80 70 60 50 40 30 20 10 mass of fish / millions of tonnes wiww ldww fis   h farme farme farme  d fish 0 1950 1960 1970 1990 2000 2010 1980 year Fig. 5.1 (b) Describe the changes in the mass of wild fish caught between 1950 and 2012. You will gain credit if you use data from Fig. 5.1. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... [3] PhysicsAndMathsTutor.com(c) It is predicted that wild fish stocks will decrease and become depleted because of overfishing. Suggest ways in which governments can try to maintain the stocks of wild fish. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... [6] (d) Like fish stocks, forests can be a sustainable resource. Discuss what is meant by the term sustainable resource, using forests as an example. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... [3]",21. Human Influences on Ecosystems
4,2,"PhysicsAndMathsTutor.com2 Fig. 5.1 shows an area of forest where some of the trees have been cut down. (a) Explain the reasons why forests may be cut down as shown in Fig. 5.1. Fig. 5.1 ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... [3] PhysicsAndMathsTutor.com(b) The loss of forests from parts of the world is assessed by satellite imagery. Table 5.1 shows data on the forests in Indonesia and Malaysia, two countries in South-East Asia which have large areas of forest. country Indonesia Malaysia type of forest natural forest natural forest Table 5.1 area / thousands of hectares 1990 118 545 20 420 2000 95 737 19 932 2005 94 158 19 317 2010 90 883 18 649 (i) Calculate the percentage loss of natural forest in Indonesia between 1990 and 2010. Show your working and express your answer to the nearest whole number. ........................... % [3] (ii) Use the data in Table 5.1 to compare the loss of natural forest in Indonesia with the loss of natural forest in Malaysia. ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ [3] PhysicsAndMathsTutor.com(iii) Many hectares of natural forest have been cleared in countries such as Malaysia and Indonesia for oil palm plantations. Both countries have also replanted forests to grow timber and other forest products. Suggest why replanted forests and plantations are less useful for conservation than natural forest. ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ [3] (c) Discuss the effects of deforestation on areas of land. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... [6]",21. Human Influences on Ecosystems
4,3,PhysicsAndMathsTutor.com3 (a)  Fig. 1.1 shows seven plant species that are important crops. A B C D E F Fig. 1.1 G not drawn to scale PhysicsAndMathsTutor.comUse the key to identify each species. Write the letter of each species (A to G) in the correct box beside the key. One has been done for you. Key 1 (a) branched veins on leaves (b) parallel veins (not branched) on leaves go to 2 go to 3 2 (a) leaves divided into leaflets (look like small individual leaves) go to 4 (b) leaves not divided into leaflets go to 5 3 (a) flowers grouped tightly together at the top of the stalk Triticum aestivum (b) flowers grouped loosely together at the top of the stalk go to 6 4 (a) large flowers located at top of stem (b) small flowers located along the stem 5 (a) leaves have five lobes (b) leaves have three lobes 6 (a) flowers above youngest leaf (b) flowers bend down below youngest leaf Solanum tuberosum Glycine max Manihot esculenta F Ipomoea batatas Zea mays Oryza sativa [3] (b)  The pattern of the veins on the leaves was used in the key to separate the monocotyledonous crop plants and eudicotyledonous (dicotyledonous) crop plants shown in Fig. 1.1. State  one  other  feature  that  could  be  used  to  identify  monocotyledonous  plants  from eudicotyledonous plants. .............................................................................................................................................. [1] PhysicsAndMathsTutor.com(c)  The  leaves  of  some  crop  plants  are  not  eaten  but  are  used  to  make  paper. This  reduces deforestation because fewer trees are cut down for making paper. Deforestation has negative effects on soil ecosystems. (i) Describe the negative effects of deforestation on soil ecosystems. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ...................................................................................................................................... [4] (ii) Paper recycling can reduce deforestation. Outline how paper can be recycled. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ...................................................................................................................................... [3],21. Human Influences on Ecosystems
4,1,"11 (a Table 1.1 shows some features of the five groups of vertebrates. Complete  Table  1.1  to  compare  the  five  groups  of  vertebrates  using  a  tick  ((cid:1))  to indicate if the group shows the feature, or a cross ((cid:2)) if not. The first row has been completed for you. scaly skin Table 1.1 external ear (pinna) feathers feathers glands (cid:1) (cid:2) (cid:1) (cid:2) group of vertebrates birds bony fish amphibians reptiles mammals Fig. 1.1 shows a southern cassowary, Casuarius casuarius, which is a large bird that cannot fly. It lives in rainforests in northern Australia and southern New Guinea. The cassowary feeds on fruits and helps to disperse seeds for many tree species, such as the cassowary plum. [4] (b) Suggest why the cassowary can digest the fruit but not the seeds of rainforest trees. Fig. 1.1 [2] PhysicsAndMathsTutor.com(c) Describe one method of seed dispersal that does not require animals. (d) State two environmental conditions that seeds require so that they can germinate. 1. 2. [2] [2] (e) Cassowaries  are  an  endangered  species.  Many  are  killed  on  the  roads  and development threatens their rainforest habitat. Cassowaries,  as  with  many  other  rainforest  species,  cannot  survive  in  small  nature reserves. Suggest why species, such as cassowaries, cannot survive in small nature reserves. [3]",21. Human Influences on Ecosystems
4,2,"PhysicsAndMathsTutor.com2  Fig. 2.1 shows part of the nitrogen cycle. nitrogen in the air herbivore A dead organic matter bean plant (legume) with root nodules ammonium ions B nitrate ions (a) Name the processes A and B shown in Fig. 2.1. Fig. 2.1 A B (b) Fig. 2.1 shows that legumes have root nodules. Explain why these root nodules are important in the nitrogen cycle. [2] [4] PhysicsAndMathsTutor.com(c) Proteins and DNA are important nitrogen-containing compounds in cells. Describe the roles of proteins and DNA in cells. proteins DNA [3] [2] (d) Many inorganic fertilisers contain compounds of nitrogen. If crop plants do not absorb the fertilisers they can be lost from the soil and pollute freshwater ecosystems, such as lakes and rivers. Describe how fertilisers may affect freshwater ecosystems. [4]",21. Human Influences on Ecosystems
4,3,"PhysicsAndMathsTutor.com3  The  brown  plant  hopper  is  a  serious  insect  pest  of  rice.  Spraying  with  pesticides  is  a common  way  to  control  it.  However,  brown  plant  hoppers  have  become  resistant  to pesticides. Fig. 6.1 shows the effect of spraying pesticides against populations of this insect pest. mean number of brown plant hoppers per m2 1200 1100 1000 900 800 700 600 500 400 300 200 100 0 0 10 20 30 40 50 60 70 80 days after transplanting rice sprays with pesticide Fig. 6.1 (a) Define the term population. [2] PhysicsAndMathsTutor.com(b) Use  Fig.  6.1  to  describe  the  effect  of  pesticides  on  populations  of  the  brown  plant hopper. (c) Some  pesticides  used  against  insects  kill  them  on  contact.  Others  are  systemic pesticides. Explain how these systemic pesticides kill insects. [3] [2] PhysicsAndMathsTutor.com(d) As an alternative to spraying pesticides, some farmers use predatory animals, such as the hunting spider, Lycosa pseudoannulata, to control brown plant hoppers. During an investigation into the effectiveness of this method, brown plant hoppers were put into cages in rice fields. The plant hoppers could not leave the cages but were able to feed. Predators, such as hunting spiders, could enter some of the cages to feed. Fig.  6.2  shows  the  change  in  numbers  of  brown  plant  hoppers  in  these  cages  over  a period of time. cages cages cages ccages c ages c ages c to predators to predators to predators 6000 5000 4000 3000 2000 1000 mean number of brown plant hoppers per cage 0 0 10 20 30 40 50 cages open cages open cages open totototto predato o predato o predato time / days Fig. 6.2 PhysicsAndMathsTutor.comUse  the  information  in  Fig.  6.2  to  explain  the  advantages  of  using  predators,  such  as spiders, to control brown plant hoppers. (e) Rice growing has involved the destruction of forests. Describe the long-term effects of deforestation on the environment. [3] [4]",21. Human Influences on Ecosystems
4,4,"PhysicsAndMathsTutor.com4  Sewage  disposal  involves  the  removal  of  human  waste  in  pipes  from  houses  to  sewage treatment works. Fig. 6.1 is a diagram that shows how sewage is treated. collection and pumping 1 effluent screening 2 grit removal 3 primary sedimentation 4 grit to landfill solids to anaerobic digester disinfection 7 final sedimentation 6 aeration and digestion 5 river chlorine solids to anaerobic digester Fig. 6.1 oxygen recycled microorganisms PhysicsAndMathsTutor.com(a) During  stage  5  microorganisms  break  down  organic  matter  consisting  of  cellulose, starch,  protein  and  lipid  (fat).  The  microorganisms  multiply  during  this  stage  and  are recycled. Complete Fig. 6.2 by writing in the boxes the names of the enzymes used to catalyse the reactions shown. The first box has been completed for you. cellulase cellulose cellobiose glucose starch maltose glucose protein amino acids lipid (fat) fatty acids and glycerol Fig. 6.2 [3] PhysicsAndMathsTutor.com(b) State why it is important that sewage is treated. (c) At stage 5 in Fig. 6.1, oxygen and microorganisms are added. Explain why oxygen is bubbled through the tank at this stage. [1] [4] (d) Suggest  and  explain  the  advantage  of  recycling  microorganisms  from  stage  6  to stage 5 as shown in Fig. 6.1. [3] PhysicsAndMathsTutor.com(e) Explain why chlorine is added at stage 7. [2]",21. Human Influences on Ecosystems
4,1,"1  The growth of the human population of Brazil between the years 1500 and 2005 is shown in Fig. 4.1. 200 180 160 140 120 100 80 60 40 20 population / millions 0 1500 1550 1600 1650 1700 1750 1800 1850 1900 1950 2000 2050 year Fig. 4.1 (a)a Compare the growth curve shown in Fig. 4.1 with a sigmoid growth curve. [3] PhysicsAndMathsTutor.comTable  4.1  shows  information  on  deforestation  in  four  South  American  countries  that  have extensive tropical rainforests. (1 hectare = 10 000 m2.) Table 4.1 area of forest / millions of hectares 1990990 63.0 61.7 70.4 478.0 59.0 61.0 69.0 deforestation - area of forest lost as percentage of forested area in 1990 6.4 1.1 2.0 country Brazil razil Bolivia Colombia Peru (b)b) ( Calculate the percentage loss of forest in Brazil between 1990 and 2005. Show your working. (ii) State two reasons why forests are cut down. Answer % [2] 1. 2. [2] PhysicsAndMathsTutor.com(c) Outline  the  effects  of  large  scale  deforestation  on  the  following  aspects  of  the environment. number of species soils rivers atmosphere [8] PhysicsAndMathsTutor.com(d) Drinks  cartons  have  proved  difficult  to  recycle  because  they  are  made  of  plastic, aluminium  and  paper.  A  factory  in  Brazil  uses  new  technology  to  recycle  all  these components as raw materials for the packaging industry. Explain  the  importance  for  the  environment  of  developing  technologies  for  recycling materials, such as those found in drinks cartons. [3]",21. Human Influences on Ecosystems
4,2,"PhysicsAndMathsTutor.com2 Lake  Victoria  is  the  largest  tropical  lake  in  the  world.  Until  the  1960s  it  provided  an ecosystem  with  habitats  for  500  species  of  small  cichlid  fish.  They  feed  on  algae  (aquatic plants). Prawns also feed on algae. Nile perch were introduced into the lake. These fish are excellent food for humans, as well as providing sport for tourists. The Nile perch eat cichlids. Deforestation of the lake shore and pollution by humans caused eutrophication and resulted in a huge reduction in cichlid numbers. However, the Nile perch are able to survive in poor quality water, even when the oxygen level is low. As the cichlid population dropped, prawn numbers increased and Nile perch now eat them. (a)  Define the term ecosystem. (b)  Using information in the text above, state two reasons why Nile perch were introduced into Lake Victoria. [2] 1. 2. [2] (c) Complete the table to identify at which trophic level each of the organisms named in the text are feeding. algae lgae cic fish human Nile perch prawn trophic level organism(s) producer herbivore carnivore [3] PhysicsAndMathsTutor.com(d) Explain how eutrophication could have resulted in a reduction in the numbers of cichlid fish. [4]",21. Human Influences on Ecosystems
4,3,"PhysicsAndMathsTutor.com3  Hormones are secreted by glands or made artificially by drug companies. (a) (i) Name the gland that secretes testosterone. ................................................................................................................................ [1] (ii) State why testosterone can improve sporting performance. ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ [1] (iii) Describe the role of progesterone in the menstrual cycle. ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ [1] (iv) Synthetic progesterone is found in oral contraceptives. Name one other hormone often found in oral contraceptives. ................................................................................................................................ [1] PhysicsAndMathsTutor.comWater entering two sewage works, A and B, was tested for the presence of four hormones. The testing was repeated on water that left the sewage works to flow into lake A and lake B. The results of the tests on the water samples are shown in Table 5.1. hormone concentration of hormones at sewage works / ng per dm3 Table 5.1 before sewage treatment A after sewage treatment including ozone and chlorine before sewage treatment oestrogen not measurable not measurable synthetic progesterone natural progesterone testosterone 8.5 2.5 15.6 8.0 2.8 3.7 0.1 4.5 2.4 2.7 B after sewage treatment including chlorine alone not measurable 4.6 2.7 3.1 (b) Explain which water sample was most polluted with hormones before sewage treatment. Use data from Table 5.1 to support your answer. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... [3] PhysicsAndMathsTutor.com(c) One reason for treating sewage is to reduce the concentration of hormones in the environment. (i) Chlorine was used in the sewage treatment of both lakes. Describe the effect that chlorine had on the hormone concentrations in the water. Use data from Table 5.1 to support your answer. ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ [2] (ii) State the main purpose of chlorine in sewage treatment. ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ [1] PhysicsAndMathsTutor.com(d) Describe the negative consequences of letting untreated sewage flow into lake ecosystems. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... [6]",21. Human Influences on Ecosystems
4,1,"1  Some pollutants are not broken down easily and remain in the environment for a long time. These are described as persistent pollutants. PCBs are a waste material from the manufacturing of electrical insulation. PCBs are one of the most persistent pollutants in the environment. Between 1947 and 1976, factories dumped large quantities of PCBs into the Hudson River in the USA. Studies measured the concentrations of PCBs in the tissues of organisms in a food chain in the sea near the Hudson River, as shown in Fig. 6.1. concentrations of PCBs in arbitrary units 11 400 – 17 300 porpoise 6 – 45 herring 1.56 0.85 zooplankton phytoplankton not to scale Fig. 6.1 PhysicsAndMathsTutor.com(a) (i)  Describe the results shown in Fig. 6.1. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .......................................................................................................................................[3] (ii) Suggest an explanation for the different concentrations of PCBs in the organisms of the food chain. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .......................................................................................................................................[3] PhysicsAndMathsTutor.com(b)  PCBs are toxic to many organisms because they bind to a protein molecule known as AHR. The Atlantic tomcod, Microgadus tomcod, is a fish that lives in the Hudson River and other rivers nearby. 90% of the tomcod population in the Hudson River is resistant to the effects of PCBs. This is because these fish have a different type of AHR compared with other tomcod populations. (i) Suggest how this resistance came about. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .......................................................................................................................................[5] (ii) Scientists  predict  that  the  proportion  of  fish  resistant  to  PCBs  will  decrease  if  the concentration of PCBs in the river decreases. Suggest reasons why the proportion of fish with the altered AHR protein might decrease. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .......................................................................................................................................[2] PhysicsAndMathsTutor.com(c)  Describe the problems caused by non-biodegradable plastics in the environment. ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ...............................................................................................................................................[3]",21. Human Influences on Ecosystems
