component,question number,text,topic
21,1,1  Which type of cells do all sense organs contain? A  ciliated B  effector C  mesophyll D receptor,14. Coordination and Response
21,42,"42  During a long race, an athlete’s skin temperature rises. What causes this? A increased sweating B  opening of the pores in the skin C  vasoconstriction of the blood vessels in the skin D  vasodilation of the blood vessels in the skin",14. Coordination and Response
21,47,47  The diagram shows a section through the human eye. Which labelled part prevents the internal reflection of light in the eye? C D B A PhysicsAndMathsTutor.com48  The diagram shows the bones and muscles of the upper arm. X Y What must happen for the bones in the lower arm to move in the direction of the arrow? A  Muscle X contracts and muscle Y contracts. B  Muscle X contracts and muscle Y relaxes. C  Muscle X relaxes and muscle Y contracts. D  Muscle X relaxes and muscle Y relaxes.,14. Coordination and Response
21,45,"45  Read the following sentence. In order to prevent the human body from losing heat, the arterioles supplying the skin become narrow. Which process does this sentence describe? A  constriction B  shivering C  sweating D  vasodilation PhysicsAndMathsTutor.com46  During a long-distance race, the body temperature of an athlete begins to rise. Which changes occur to help return the body temperature to normal?",14. Coordination and Response
21,43,"43  When the body temperature rises above 37 °C, which changes help to return the temperature to normal? PhysicsAndMathsTutor.com44  The diagram shows a section through part of the eye. X iris pupil lens suspensory ligament X is a circular muscle. What effect does it have when it contracts? A  decreases the size of the pupil B increases the size of the pupil C  pulls on the lens, decreasing its curvature D reduces the pull on the lens, increasing its curvature",14. Coordination and Response
21,41,"41  A man injures his arm in an accident. Afterwards, he can feel objects touching his hand, but he cannot move his hand away from them. What could cause this? A  Receptors in his hand are damaged. B  The nerve connection is cut only between the receptors in his hand and his central nervous system. C  The nerve connection is cut only between his central nervous system and the effectors in his arm. D  Both of these nerve connections are cut.",14. Coordination and Response
21,39,"39  The diagram shows the eye of a person in a brightly-lit room. F G What happens to distance F and distance G when this person moves into a dimly-lit room? distance F distance G A B C D becomes larger becomes smaller becomes smaller stays the same becomes smaller becomes larger stays the same becomes smaller PhysicsAndMathsTutor.com40  A boy accidentally touches a very hot object and immediately takes his hand away. In this reflex action, what is the effector? A  a heat receptor in his hand B  a motor neurone C  a muscle in his arm D the spinal cord",14. Coordination and Response
21,13,"13  When a person is frightened, adrenalin is released by the adrenal glands. What are the effects of the adrenalin? PhysicsAndMathsTutor.com14  The diagram shows bones and muscles in the human arm. 1 2 4 3 Which row correctly identifies the biceps, triceps and ulna? PhysicsAndMathsTutor.com15  The  diagram  shows  the  apparatus  used  to  investigate  the  effect  of  light  on  the  growth  of  three plant shoots. shoot with foil cap shoot with tip removed black box light untreated shoot Which diagram shows the likely result after one day? A C B D PhysicsAndMathsTutor.com16  Capillaries near the surface of the skin become wider after drinking large amounts of alcohol. Why does this cause the body temperature to drop? A B C D It allows heat to be lost rapidly from the skin. It causes vasoconstriction. It prevents vasodilation. It stops the person from sweating.",14. Coordination and Response
21,38,38  What is the main function of sweating? A B C D to excrete urea to remove excess salts to clean the pores to cool the body,14. Coordination and Response
21,17,"17  The diagram shows muscles and bones in a human arm. muscle P muscle Q When muscle Q contracts, what happens to muscle P and to the arm? PhysicsAndMathsTutor.com18  Thirty  woodlice  were  placed  in  the  centre  of  a  dish  with  four  compartments,  each  with  different conditions.  The  diagram  shows  the  number  of  woodlice  that  had  moved  into  the  different compartments after twenty minutes. dark and damp dark and dry 17 8 light and damp light and dry 4 1 What do these results show? A B C D Woodlice prefer light and damp conditions. Woodlice prefer light and dry conditions. Woodlice prefer to be in the dark. Woodlice prefer to be in the light. PhysicsAndMathsTutor.com 19  The diagram shows the human nervous system. Which letter indicates a part of the central nervous system? B C A D",14. Coordination and Response
21,5,5  What are the effects of adrenaline? 6  A person has been sitting in a room at 35 °C for 30 minutes. What would be the effect of then drinking several glasses of iced water? PhysicsAndMathsTutor.com7  What is an example of gravitropism? A  a chemical messenger produced by a plant B  a painful sensation in response to a stimulus C D the growth of a plant root towards the centre of the Earth the growth of a plant shoot towards light,14. Coordination and Response
21,22,22  The diagram shows a neurone. X Y Which structures could be found at X and Y? 23  The diagram shows shoots of maize seedlings. Which shoot shows negative geotropism? A B C D light light gravity gravity PhysicsAndMathsTutor.com24  The diagram shows the muscles which control the size of the pupil in an eye. circular muscles iris pupil radial muscles How do the muscles make the pupil larger? PhysicsAndMathsTutor.com25  The  diagram  shows  seedlings  in  an  experiment  on  the  tropic  response  of  shoots  to  gravity  and light. to show the effect of gravity to show the effect of light shoot shoot start of experiment in the dark,14. Coordination and Response
21,36,"36  How does sweating cool the body? A  Sweating causes vasodilation. B  Sweating decreases the water content of the blood. C  Urea and salt are lost from the body in sweat. D  Water in sweat evaporates from the skin. PhysicsAndMathsTutor.com37  At night, a man looks at the stars and then begins to read a map using a bright lamp. How do the shape of his lenses and the size of his pupils change?",14. Coordination and Response
21,1,1  The diagram represents a simple reflex arc. spinal cord R P finger Q pin muscle What is the sequence of nerve cells through which an impulse passes during a reflex action? PhysicsAndMathsTutor.com2  The diagram shows a neurone. X Y Which structures could be found at X and Y? 3  What will be the effect of strenuous exercise on the volume of water lost through the skin and the kidneys? PhysicsAndMathsTutor.com4  The diagram shows a section through an eye. Which structure controls how much light enters the pupil? A D B C,14. Coordination and Response
21,8,8  Which organ produces a hormone? A  heart B lung C  ovary D  spinal cord,14. Coordination and Response
21,9,9  The diagram shows the structures involved in a reflex action. R S Q P hot pan What is the sequence in which impulses pass through these structures? A  P → S → R → Q B  Q → R → S → P C  Q → P → R → S D  S → P → Q → R PhysicsAndMathsTutor.com10  Which part of the human eye is sensitive to light? A B iris lens C  optic nerve D retina,14. Coordination and Response
21,11,11  The diagram shows an experiment to investigate the response of a plant stem to gravity. result after two days in dark in dark What is a suitable control for this experiment? rotated slowly A in dark C light light B D in dark PhysicsAndMathsTutor.com12  Why do mammals sweat? A B C D to cool the body to lose water vapour through the skin surface to release energy through the oxidation of glucose to remove glucose from the blood,14. Coordination and Response
21,13,"13  The diagram shows a section through part of the human eye. suspensory ligaments lens When  a  person  looks  at  an  object  which  is  far  away  from  their  eye,  which  of  the  following happens? suspensory ligaments lens A B C D slacken slacken tighten tighten becomes fatter becomes thinner becomes fatter becomes thinner PhysicsAndMathsTutor.com14  The diagram shows a capillary loop in the skin of a mammal. capillary loop What will the capillary loop look like if the mammal becomes cold? A B C D",14. Coordination and Response
21,15,15  The diagram shows a section through part of the eye. X iris pupil lens suspensory ligaments X is a contracted ciliary muscle. What will happen when it relaxes? A  The lens will decrease its curvature. B  The lens will increase its curvature. C  The size of the pupil will decrease. D  The size of the pupil will increase. PhysicsAndMathsTutor.com16  The diagram shows muscles and bones in a person’s arm. weight biceps triceps What happens to the muscles as the weight is lowered?,14. Coordination and Response
21,17,"17  In an experiment to investigate phototropism, a plant shoot is grown with light coming from one side only. After two days, in which region has the greatest rate of growth occurred? D C A B light light start of experiment after two days PhysicsAndMathsTutor.com18  The diagram shows two antagonistic muscles and the directions of movement that they produce. P Q direction of movement R S Which  row  correctly  identifies  these  muscles  and  the  directions  of  movement  they  produce  on contraction?",14. Coordination and Response
21,19,19  How does the skin react when the body becomes very warm? blood vessels sweat production dilate dilate almost stops increases move towards skin surface almost stops move towards skin surface increases A B C D PhysicsAndMathsTutor.com20  Which diagram shows a sensory neurone? A C B D,14. Coordination and Response
21,21,"21  The diagram shows the muscles that control the size of the pupil in an eye. circular muscles iris pupil radial muscles How do the muscles make the pupil smaller? PhysicsAndMathsTutor.com22  What  would  be  the  effects  of  vasodilation  and  sweating  on  the  body  temperature  and  on  the amount of moisture on the surface of the skin? 23  What would be the pupil size and lens shape of a person reading a mobile phone text message in a brightly-lit room? PhysicsAndMathsTutor.com24  The table shows a student’s water losses on a cool day. water loss / cm3 in urine in faeces in expired air in sweat otal total 1500 100 400 800 2800 On a hot day the student’s water intake was the same as on the cool day. On the hot day, which water losses would increase and which would decrease? increase ncrease decrease ncrease in sweat in expired air in sweat in urine in urine in faeces in urine in sweat A B C D",14. Coordination and Response
21,25,"25  After a meal containing carbohydrates, which row shows the changes in concentration of glucose and urea in the blood as it passes through the liver? 26  Which actions straighten the arm at the elbow joint? PhysicsAndMathsTutor.com27  Which response is a result of geotropism? A flowers being produced B  growing bigger leaves C roots growing downwards D  seeds germinating",14. Coordination and Response
21,28,28  The diagram shows part of the human circulatory system. In which vessel do the break-down products of hormones first appear? B lungs heart liver A gut C D kidney,14. Coordination and Response
21,29,29  Which target organ releases glucose into the blood-stream as a result of the action of adrenaline? A  adrenal gland B  kidney C liver D  pancreas,14. Coordination and Response
21,30,30  Which responses are shown by the shoot of a plant? geotropism g phototropism A B C D – – + + – + – + key + grows towards the stimulus – grows away from the stimulus PhysicsAndMathsTutor.com31  The diagram shows a simple reflex arc. 2 sensory neurone activated 3 muscle stimulated 4 receptor stimulated knee tapped here 1 motor neurone activated What is the correct order of events after the knee is tapped? A  1 → 2 → 3 → 4 B  1 → 4 → 2 → 3 C  4 → 2 → 1 → 3 D  4 → 3 → 2 → 1,14. Coordination and Response
21,32,"32  Which responses occur when a person is too hot? PhysicsAndMathsTutor.com33  The diagram shows the shoot of a seedling, fixed to a rotating platform that is being lit from one side only. light rotates four times per hour shoot of seedling damp cotton wool The platform was allowed to rotate for two days, then it was left stationary for a further two days. Which diagram shows the appearance of the seedling after this four-day period? A B C D PhysicsAndMathsTutor.com34  The diagram shows some blood vessels near the surface of the skin. skin surface blood flow X Y Z If vasoconstriction occurs at X, what happens to the blood flow at Y and Z? Y Z decreases decreases decreases stays constant increases increases increases stays constant A B C D PhysicsAndMathsTutor.com35  The diagram shows seedlings in two experiments on the tropic response of seedlings to gravity and light. Experiment 1 to show the effect of gravity shoot shoot start of experiment in the dark",14. Coordination and Response
21,20,20  The diagram shows a person sweating in hot weather. What part is played by sweat glands during the process of sweating? A  effector B receptor C  sense-organ D  stimulus PhysicsAndMathsTutor.com21  What is an example of homeostasis? A  breathing in oxygen B C regulating blood glucose removing undigested food through the anus D  urinating to empty the bladder,14. Coordination and Response
21,3,3 days later Experiment 2 to show the effect of light shoot shoot light from one side start of experiment 3 days later How have the seedlings responded? to gravity to light A B C D key = tropic response shown = no tropic response shown,14. Coordination and Response
21,13,13  Where do the breakdown of drugs and the storage of urine occur? 14  In which organ is alcohol broken down? A  brain B  kidney C liver D  stomach,15. Drugs
21,2,2  Which organ breaks down heroin and alcohol? A  bladder B  brain C  kidney D liver,15. Drugs
21,3,3  What is a result of the excessive intake of alcohol? A B C improved self-control liver damage reduced chance of HIV infection D  shorter reaction time,15. Drugs
21,4,"4  Possible effects of drug abuse include 1 addiction, 2 3 reduced self-control, severe withdrawal symptoms. Which effects may occur as a result of drinking too much alcohol? A  1,1 2 and 3 B  1 and 2 only  C  1 only D  2 and 3 only PhysicsAndMathsTutor.com5  What is not an effect of consumption of alcohol? A B liver damage loss of muscle coordination C  poor self control D  stimulation of the nervous system",15. Drugs
21,6,6  A woman has been smoking heavily for many years. Which statement could not be correct? A  Her arteries are blocked with tar. B  She is addicted to nicotine. C  The cilia in the trachea have been destroyed. D  The surface area of the lungs is reduced.,15. Drugs
21,7,7  The oxygen carrying capacity of the blood of smokers is less than that of non-smokers. Which component of cigarette smoke causes this? A carbon monoxide B nicotine C smoke particles D tar PhysicsAndMathsTutor.com8  The graph shows the effect of an antibiotic treatment on bacterial populations in the blood. start of antibiotic treatment bacterial population 0 time / days 10 What conclusion can be drawn from the graph? A B C D Antibiotics are effective against viral and bacterial infections. Antibiotics cause reduction division in bacteria. Antibiotics take ten days to kill all bacteria. Before the start of antibiotic treatment the bacterial population was rising.,15. Drugs
21,9,9  Which two statements describe the effects of smoking cigarettes? 1 Cilia beat more quickly. 2 Cilia beat more slowly. 3 4 Goblet cells stop producing mucus. Goblet cells produce more mucus. A  1 and 3 B  1 and 4 C  2 and 3 D  2 and 4 PhysicsAndMathsTutor.com10  What are the effects of tobacco smoke on the gas exchange system?,15. Drugs
21,11,"11  The diagram represents some human organs and their blood vessels. liver P Q gut kidney R Immediately  after  taking  an  alcoholic  drink,  how  would  the  levels  of  alcohol  compare  in  blood vessels P, Q and R? PhysicsAndMathsTutor.com12  In which part of the body do drugs break down? A  brain B  heart C  kidneys D liver",15. Drugs
21,15,15  A person has been smoking heavily for many years. A lot of dust and micro-organisms enter their lungs. Which statement explains why this occurs? A  Their arteries are blocked with tar. B  The cilia in the trachea have been destroyed. C  The person is addicted to nicotine. D  The surface area of the lungs is reduced. PhysicsAndMathsTutor.com16  Cilia  are  present  on  the  surface  of  the  cells  of  the  trachea.  The  cilia  of  a  smoker  work  less effectively than those of a non-smoker. How does this affect the smoker? A  Less carbon dioxide is released. B  Less oxygen is released. C  More bacteria enter the lungs. D  More mucus is removed from the lungs.,15. Drugs
21,1,1  Which organ is most often damaged by regularly drinking too much alcohol? A  heart B liver C  pancreas D  stomach,15. Drugs
21,17,"17  A  natural  method  of  birth  control  assumes  that  sperms  live  for  three  days  after  intercourse, ovulation occurs between days 13-15 of the menstrual cycle and released ova live for 36 hours. On which day of the cycle should intercourse not result in pregnancy? A  day 7 B  day 10 C  day 12 D  day 16",16. Reproduction
21,15,15  The graph shows the growth of a child into an adult. y axis What should be the labels on the axes? x axis PhysicsAndMathsTutor.com16  What special dietary advice should be given to a pregnant woman? A  Eat less fibre (roughage). B  Eat less protein. C  Eat plenty of fat. D  Eat plenty of iron.,16. Reproduction
21,13,13  The graph shows the effect of storage time on the germination of some seeds. % germination 100 90 80 70 60 50 40 30 0 2 3 1 storage time / years 4 What can be concluded from this graph? A  Older seeds do not germinate. B  Older seeds germinate better than younger seeds. C  Younger seeds always germinate. D  Younger seeds germinate better than older seeds. PhysicsAndMathsTutor.com14  Which  method  of  birth  control  is  based  on  knowing  the  stage  a  woman  is  at  in  her  menstrual cycle? A  chemical B  mechanical C  natural D  surgical,16. Reproduction
21,11,11  The graph shows changes in the thickness of the uterus lining of a woman. thickness of uterus lining 00 0 0 1 1 X time / weeks 77 8 6 X What happens each time at X? A B fertilisation implantation C  menstruation D  ovulation PhysicsAndMathsTutor.com12  The  table  lists  some  processes  which  take  place  during  reproduction  in  flowering  plants  and mammals. Which row is correct? fertilisation needed implantation needed pollination needed A B C D flowering plants and mammals only flowering plants only mammals flowering plants and flowering plants and mammals only mammals mammals mammals only mammals only flowering plants only flowering plants and mammals only flowering plants and mammals mammals,16. Reproduction
21,9,9  Which environmental condition is not needed for the germination of seeds? A  carbon dioxide B  oxygen C  warmth D  water PhysicsAndMathsTutor.com10  The graph shows how dry mass of a plant changes with time. Where on the graph is growth occurring? dry mass A D B C time,16. Reproduction
21,7,7  The diagram shows the female reproductive system. Where does implantation normally occur? B A C D PhysicsAndMathsTutor.com 8  The diagram shows a vertical section through the carpel of a flower that has been pollinated. pollen tube What is the correct order of structures through which the pollen tube must grow in order to bring about fertilisation?,16. Reproduction
21,2,2  The graph shows the growth curve of a plant. 4 3 dry mass 2 1 seed time At which two stages is growth not occurring? A  1 and 4 B  2 and 3 C  3 and 4 D  1 and 2 PhysicsAndMathsTutor.com3  The diagram shows a typical human growth curve from birth to 20 years. height / cm 175 150 125 100 75 50 25 0,16. Reproduction
21,4,4  Which  row  shows  how  one  type  of  gamete  is  transported  so  that  fertilisation  can  occur  in  a flowering plant? type of gamete how transported A B C D female female male male in a pollen grain in a seed in a pollen grain in a seed PhysicsAndMathsTutor.com5  In which conditions will seeds germinate? temperature / °C the only gas present water A B C D 20 20 0 0 carbon dioxide water present oxygen water present carbon dioxide water absent oxygen water absent,16. Reproduction
21,0,0  1  2  3  4  5  6  7  8  9  10 11 12 13 14 15 16 17 18 19 20 age / years During which years is the growth rate greatest? A  0 – 2 years B  8 – 10 years C  12 – 14 years D  18 – 20 years,16. Reproduction
21,18,"18  In addition to a suitable temperature, what else is necessary for seed germination? A  carbon dioxide and sunlight B  mineral ions only C  sunlight only D  water and oxygen",16. Reproduction
21,1,1  The diagram shows the human female reproductive system. X Sometimes a woman may be unable to have a baby because the tube at X becomes blocked. Which processes are prevented? A B C D fertilisation implantation ovulation key = prevented = not prevented,16. Reproduction
21,46,"46  A mango tree can reproduce by seed and by asexual reproduction. Trees produced by each of these methods produce mango fruits. When comparing these fruits genetically, what is the correct result? PhysicsAndMathsTutor.com47  The diagram shows a section through a flower. 1 2 3 4 After the flower is fertilised, which parts will develop into the fruit and the seed? 48  The graph is a record of the growth of a plant. y-axis Which labels should be used for the x-axis and the y-axis? x-axis x-axis y-axis dry mass number of cells time time cell size dry mass total mass time A B C D PhysicsAndMathsTutor.com49  Which environmental factor is not always a requirement for seed germination? A light B  oxygen C  suitable temperature D  water",16. Reproduction
21,6,6  The graph shows the growth curves for boys and girls. boys girls mass / kg 70 60 50 40 30 20 10 0 0 5 10 15 20 age / years What is the approximate average growth rate of boys between 10 and 15 years old? A  3.5 kg per year B  18 kg per year C  32 kg per year D  50 kg per year,16. Reproduction
21,19,19  Which process is an example of development? A  a cell absorbing water and increasing in size B  a cell dividing by mitosis C  a root tip cell becoming a phloem cell D  a sperm cell fertilising an egg cell,16. Reproduction
21,28,28  The diagram shows a developing human fetus within the uterus. X uterus wall fetus What is a main function of X? A  passing faeces to the mother B  passing oxygen to the fetus C  passing the mother’s blood to the fetus D  protecting the fetus from knocks,16. Reproduction
21,23,"23  A  natural  method  of  birth  control  assumes  that  sperms  live  for  three  days  after  intercourse, ovulation occurs between days 13-15 of the menstrual cycle and released ova live for 36 hours. On which day of the cycle should intercourse not result in pregnancy? A  day 7 B  day 10 C  day 12 D  day 16 PhysicsAndMathsTutor.com24  The diagram shows the early growth of a green plant. What is occurring? mitosis itosis deve A B C D key = occurs = does not occur PhysicsAndMathsTutor.com25  The diagram shows the male reproductive system. X What is the tube labelled X? A rectum B  sperm duct (vas deferens) C  ureter D  urethra",16. Reproduction
21,26,26  Which is not growth of an organism? A B C D increase in dry mass increase in the number of cells permanent increase in size swelling by absorbing water PhysicsAndMathsTutor.com27  The diagram shows a pod from a pea plant. Which line correctly shows the path that was taken by a pollen tube to an ovule? A B C D key path taken by pollen tube,16. Reproduction
21,44,44  The diagram shows the female reproductive system. 3 4 5 At which labelled points are sperms and ova released? 2 1 PhysicsAndMathsTutor.com45  The graph shows changes in dry mass as a seed germinates and becomes a seedling. At which point is it respiring and photosynthesising at the same rate? D dry mass A C B time,16. Reproduction
21,29,29  Which process does not involve an increase in dry mass? A  a bacterium getting larger before it divides B  a fetus developing inside the uterus C  a green shoot growing towards light D  a seed germinating under the ground PhysicsAndMathsTutor.com30  The  diagram  shows  four  flasks  which  were  set  up  to  investigate  the  conditions  needed  for germination. In which experiment will the seeds germinate most quickly? A B C D dry cotton wool stored at 18 °C seeds cotton wool boiled water seeds damp cotton wool stored at 18 °C stored at 18 °C stored at 2 °C,16. Reproduction
21,31,31  The diagram shows some parts of the male reproductive system. Which part is cut during a vasectomy? B A D C PhysicsAndMathsTutor.com32  The calendar shows the menstrual cycle of a woman in September 2008. key = ovulation = menstruation Why could fertilisation not take place if sperms are released into the vagina on 8th September? A B C D Sperms are washed out of the female uterus by the menstrual flow. Sperms can survive in the female reproductive system only for 3 or 4 days. Sperms must be released after ovulation for fertilisation to take place. The uterus lining is washed out of the female body during menstruation.,16. Reproduction
21,33,"33  In an experiment to investigate the effects of various environmental factors on germination, four boiling tubes were set up as shown. In which tube would the seeds germinate most quickly? A B C D cotton wool cress seed moist cotton wool water dry cotton wool moist cotton wool alkaline pyrogallol absorbs O2 moist cotton wool water",16. Reproduction
21,25,25 °C 25 °C 25 °C 5 °C PhysicsAndMathsTutor.com34  The graph shows how the height of a child changes with age. height / cm 200 150 100 50 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 age / years When is the child’s growth rate fastest? A  0-1 years B  3-8 years C  14-15 years D  16-17 years,16. Reproduction
21,35,35  The diagram shows the female reproductive system. X What is the function of the part labelled X? A  gamete production and hormone secretion B  gamete production only C  hormone secretion only D  zygote production and hormone secretion PhysicsAndMathsTutor.com36  The diagram shows the changes which take place during a woman’s menstrual cycle. progesterone oestrogen 0 0 000 uterus wall 1 1 time / weeks 3 4 menstruation 2 time / weeks What is occurring at the time of ovulation? A  a fall in the levels of oestrogen and progesterone B  a fall in the level of progesterone only C  a rise in the levels of oestrogen and progesterone D  a rise in the level of oestrogen only PhysicsAndMathsTutor.com37  The diagram shows some of the stages in the germination of a seed. The figures show the total mass at each stage. stage mass / g 1 0.6 2 4.7 3 5.9 Which process causes the increase in mass between stage 1 and stage 2? A  absorption of water B  enzyme action on starch C  photosynthesis D respiration,16. Reproduction
21,38,38  How does the rhythm method of family planning work? A  A physical barrier stops sperms reaching the egg. B C Implantation is prevented. Intercourse is avoided near the time of ovulation. D  Ovulation is prevented.,16. Reproduction
21,39,39  The diagram shows a flower in section. Where will fertilisation occur? A B C D PhysicsAndMathsTutor.com40  The graph shows the changes in the dry masses of two similar samples of seeds from the start of germination. dry mass / g seeds germinated in the light seeds germinated in the dark 0 6 time / days What causes the change in dry mass after day 3 of the seeds germinated in the light? A  All the stored food has been used up. B  A lot of water has been absorbed. C  Photosynthesis has begun. D  The respiration rate has increased.,16. Reproduction
21,41,41  The diagram shows a bean seed when planted and the same seed two days later. Which conditions are necessary for these changes to occur? suitable presence of temperature water presence of carbon dioxide presence of oxygen A B C D PhysicsAndMathsTutor.com42  What  crosses  the  placenta  from  fetal  blood  to  maternal  blood  in  larger  quantities  than  from maternal blood to fetal blood? A  amino acids B  carbon dioxide C  glucose D  oxygen,16. Reproduction
21,43,43  Fruits can be dispersed by animals or by wind. The table contains descriptions of four fruits. Which fruit will be dispersed by wind? fruit ruit A B C D description fleshy and scented light weight and has a wing sticky and has hooks sweet tasting and brightly coloured,16. Reproduction
21,44,"44  The graph shows the relationship between age and weight for boys and girls. boys girls mass / kg 70 60 50 40 30 20 10 0 0 5 10 15 20 age / years At what age does the graph show that girls are heavier than boys? A  3 B  7 C  12 D  15 PhysicsAndMathsTutor.com45  The experiment shown in the diagram was set up to see what conditions are needed for seeds to germinate. Except for tube number 5, all tubes are kept at room temperature. 1 2 3 cotton wool soaked in a chemical that absorbs oxygen seeds wet cotton wool seeds dry cotton wool 4 seeds wet cotton wool 5 black box black box seeds wet cotton wool seeds wet cotton wool cold In which tubes are the seeds most likely to germinate? A  1 and 3 B  1 and 5 C  2 and 4 D  3 and 4",16. Reproduction
21,46,"46  Some  couples  who  do  not  want  to  have  babies  avoid  sexual  intercourse  for  certain  days  in  the woman’s menstrual cycle. Which kind of birth control is this? A  chemical B  mechanical C  natural D  surgical PhysicsAndMathsTutor.com47  Seed dispersal, fertilisation, seed germination and pollination are processes in plant reproduction. What is the correct sequence for events after pollination? A  dispersal → fertilisation → germination B  dispersal → germination → fertilisation C fertilisation → dispersal → germination D  germination → fertilisation → dispersal",16. Reproduction
21,20,"20  Which combination of structural features is found in a wind-pollinated flower? A  anthers inside flower, smooth pollen, no scent B  coloured petals, sticky pollen, strong scent C large flowers, nectaries present, light pollen D  no petals, anthers outside flower, no nectaries PhysicsAndMathsTutor.com21  The diagram shows a dandelion fruit attached to a parachute of hairs. parachute of hairs fruit The  following  results  were  obtained  during  an  experiment  to  investigate  the  time  taken  for  the fruits of four different dandelions to fall to the ground. Which conclusion can be drawn from these results? A  As parachute diameter decreases, time taken to fall decreases. B  Fruit 4 fell fastest and fruit 1 fell slowest. C  Dandelion fruits are well adapted for animal dispersal. D  Fruit size affects the time taken for the fruit to fall. PhysicsAndMathsTutor.com22  An experiment is set up at 20°C to investigate some conditions necessary for the germination of seeds. In which apparatus will germination occur? A C carbon dioxide dry cotton-wool B D carbon dioxide wet cotton-wool oxygen dry cotton-wool oxygen wet cotton-wool",16. Reproduction
21,41,41  The diagram shows different parts of the female reproductive organs where different methods of birth control can be used. Where should a diaphragm be placed before intercourse if a couple do not want a baby? A B D C PhysicsAndMathsTutor.com42  The diagram shows an experiment on germination. Groups of test-tubes were set up as shown. The groups were placed in different conditions. 1 2 3 oil deoxygenated water seeds dry cotton wool Which table shows the results? wet cotton wool PhysicsAndMathsTutor.com43  How will the composition of a pregnant woman’s blood change as it passes through the placenta?,16. Reproduction
21,33,33  What always increases during the development of an organism? A  cell number B  complexity C  dry mass D  volume PhysicsAndMathsTutor.com34  The diagram shows a flower in vertical section. 2 1 3 4 5 Which numbered parts of the flower continue to develop after fertilisation?,16. Reproduction
21,38,38  Which response is a result of geotropism? A B C D flowers being produced growing bigger leaves roots growing downwards seeds germinating,16. Reproduction
21,1,1  The following four processes occur during reproduction in a plant. 1 2 3 4 The male nucleus fuses with the female nucleus. The male nucleus is released from the pollen tube. The male nucleus travels down the pollen tube. The pollen grain grows a pollen tube. In which order do these processes occur after pollination? PhysicsAndMathsTutor.com2  The diagram shows a vertical section through a flower. X Y What are X and Y? 3  The diagram shows a woman’s menstrual cycle. On which day is intercourse most likely to result in the woman becoming pregnant? bleeding starts bleeding stops bleeding starts bleeding stops day 7 A B day 14 C day 21 D day 28,16. Reproduction
21,4,4  What must always be available to seeds before they germinate? A  carbon dioxide B light C  mineral salts D  oxygen PhysicsAndMathsTutor.com5  Where are the male gametes produced in a flowering plant? A  petal B  sepal C  stamen D  stigma,16. Reproduction
21,6,6  The diagram shows the changes that occur to the uterus lining during the menstrual cycle. day 1 2 3 2 8 7 2 2 6 4 5 6 7 8 9 1 0 11 lining of uterus gets thicker 25 4 2 3 2 2 2 1 2 0 2 9 1 lining of uterus 8 1 17 16 15 14 12 1 3 When do the following stages occur in this cycle? bleeding lining starts to break down uterus lining thickens A B C D days 13 – 14 days 6 – 25 days 1 – 4 days 1 – 4 days 26 – 27 days 6 – 25 days 6 – 25 days 1 – 4 days 26 – 27 days 1 – 4 days 13 – 14 days 6 – 25 PhysicsAndMathsTutor.com 7  The diagrams show a plant cell P changing to become cell Q. P Q What do the changes between P and Q show? A  development and germination B  germination and mitosis C  growth and development D  mitosis and growth,16. Reproduction
21,8,8  Which  graph  shows  the  change  in  dry  mass  from  the  time  a  seed  starts  to  germinate  (X)  until green leaves have appeared above the soil (Y)? A B C D dry mass dry mass dry mass dry mass X time Y X time Y X time Y X time Y,16. Reproduction
21,9,9  How often is an egg usually released from the ovaries of a woman? A  once a week B  once every 14 days C  once every 28 days D  once every 9 months PhysicsAndMathsTutor.com10  Which is correct for sexual reproduction in flowering plants? number of plants involved number of gametes A B C D always 1 always 1,16. Reproduction
21,1,"1  When a baby is born, these processes occur. 1 2 3 breaking of the amniotic sac contraction of muscles in the uterus wall cutting of the umbilical cord In which order do these processes usually occur? A  2 → 1 → 3 B  2 → 3 → 1 C  3 → 1 → 2 D  3 → 2 → 1",16. Reproduction
21,2,2  The diagrams show pollen grains from three different species of plant as they appear under the microscope. The diagrams are all to the same scale. 1 2 3 Which pollen grains are involved in insect-pollination? A  1 and 2 B  1 only C  2 and 3 D  3 only,16. Reproduction
21,3,"3  The diagram shows the human female reproductive system. If a woman uses a femidom as a contraceptive, where would it be placed? A B C D PhysicsAndMathsTutor.com4  What are the characteristics of asexual reproduction?",16. Reproduction
21,5,5  The table shows the conditions provided for four sets of seeds. Which of the seeds germinate? oxygen water carbon dioxide A B C D,16. Reproduction
21,6,6  The diagram shows a human female’s reproductive organs. X What is the name of structure X? A  cervix B  ovary C  oviduct D  ovule PhysicsAndMathsTutor.com7  What must always be available to allow seeds to germinate? A  carbon dioxide B light C  mineral salts D  water,16. Reproduction
21,8,8  The diagram shows a flower. In which structure do seeds develop? C B D A,16. Reproduction
