component,question number,text,topic
21,16,"16  The  enzyme  catalase,  found  in  potato,  speeds  up  the  breakdown  of  hydrogen  peroxide.  The reaction releases a froth of oxygen bubbles. The diagram shows an experiment to find the effect of changes in pH on the rate of this reaction. froth of oxygen bubbles piece of potato dilute hydrogen peroxide solution The table shows the time taken for the froth of bubbles to reach the top of the test-tube at different pH values. Which pH is nearest to the optimum (best) for this enzyme? A  pH 4 B  pH 5 C  pH 6 D  pH 7 17  What is a characteristic of all catalysts? A  They are broken down in the reaction. B  They are made of protein. C  They are not changed by the reaction. D  They do not change the rate of the reaction.",5. Enzymes
21,14,14  What happens to most enzymes above 60 °C? A  They are denatured. B  They are destroyed by white blood cells. C  They are digested. D  They are made more active. 15  An experiment was carried out to investigate the effect of pH on enzyme action. The graph shows the results. y-axis x-axis What are the labels for the x-axis and the y-axis?,5. Enzymes
21,0,0 °C B  18 °C C  37 °C D  100 °C 13  The graph shows the effect of pH on a particular enzyme-controlled reaction. rate of reaction 1 2 3 4 5 6 7 8 9 10 11 12 13 pH When is the enzyme not active? A  at pH 1 and pH 13 B  at pH 3 and pH 11 C  at pH 5 and pH 9 D  at pH 7,5. Enzymes
21,10,10  An enzyme in potato cells causes oxygen to be produced from hydrogen peroxide. Cubes of potato were incubated with hydrogen peroxide at different temperatures. The numbers of bubbles of oxygen released per minute were counted at each temperature. The table shows the results. The results suggest the optimum temperature for the enzyme is between which two values? A  15 °C and 35 °C B  35 °C and 45 °C C  35 °C and 55 °C D  45 °C and 55 °C,5. Enzymes
21,8,8  The diagram shows an experiment on the digestion of the protein in egg albumen by protease. The protease was taken from a human stomach. In which test-tube will the protein be digested most quickly? A B C D water-bath at 37 °C egg albumen egg albumen egg albumen egg albumen + protease + dilute acid hydrochloric hydrochloric hydrochloric + dilute acid + + dilute acid + protease boiled protease 9  Which effect does a gradual decrease in pH from 13 to 1 have on the action of amylase? A B C D slows it down only slows it down then speeds it up speeds it up only speeds it up then slows it down,5. Enzymes
21,7,7  Which group of compounds ensures that metabolic reactions take place effectively? A  carbohydrates B  enzymes C fatty acids D  hormones,5. Enzymes
21,5,5  What is true of all enzymes? they are sugars they are most effective at pH7 A B C D (cid:22) (cid:22) (cid:26) (cid:26) (cid:22) (cid:26) (cid:22) (cid:26) 6  The diagram shows the effect of an enzyme working in the human digestive system. enzyme at pH 1.5 and temperature 37 °C protein amino acids What would reduce the rate of production of amino acids? A B C D removing the amino acids as they are formed increasing the amount of protein raising the temperature to 40 °C raising the pH to 7.5,5. Enzymes
21,4,4  The table shows the conditions in four test-tubes containing equal amounts of starch and salivary amylase. In which test-tube is the starch broken down fastest? pH 2 2 7 7 A B C D temperature °C / 27 37 27 37,5. Enzymes
21,1,"1  Which graph shows the effect of temperature on the activity of an enzyme? A B enzyme activity enzyme activity 0 5 100 0 5 100 temperature / °C temperature / °C C enzyme activity enzyme activity 0 5 100 0 5 100 temperature / °C temperature / °C 2  The diagram represents enzyme action. + W + X Y What are parts W, X and Y in this chemical reaction? A B C D enzyme product substrate W X X Y Y Y W X 3  The diagram represents a chemical reaction. + reactants product Which diagram represents the enzyme for this reaction? A BB C",5. Enzymes
21,22,22  The temperature of an enzyme-controlled reaction is increased by 10 °C. How does this affect the rate of reaction? A B C It always increases the rate. It always decreases the rate. It may increase or decrease the rate. D It has no effect on the rate.,5. Enzymes
21,40,40  What helps proteins to change into amino acids? A  antibodies B  auxins C  enzymes D  hormones,5. Enzymes
21,27,27  The diagram shows a section through a leaf. Which cell type absorbs the most carbon dioxide during the day? A B C D 28  Which element is found in a molecule of chlorophyll? A  calcium B C iron lead D  magnesium,6. Plant Nutrition
21,1,"1  In a photosynthesis experiment, a plant is left in bright sunlight for several hours. A leaf is then removed from the plant and tested for starch, using iodine solution. The diagram shows the leaf from the plant that was used in the experiment. white area green area Which diagram shows the result of the experiment? A B C D key iodine solution turns blue / black iodine solution stays brown",6. Plant Nutrition
21,25,25  Which process does not release carbon dioxide to the atmosphere? A  decomposition of animals B  photosynthesis of plants C D respiration of animals respiration of plants,6. Plant Nutrition
21,26,26  What does photosynthesis form in a leaf first? A  cellulose B  protein C  starch D  sugar,6. Plant Nutrition
21,30,"30  Which cell type contains the most chloroplasts? A  palisade mesophyll B  phloem C  spongy mesophyll D  xylem 31  Cobalt chloride paper is blue when dry but turns pink when wet. Some blue cobalt chloride paper was fastened to the upper and lower surfaces of a leaf on a plant X and a leaf on plant Y. The diagram shows the results of the experiment. time taken for cobalt chloride paper to turn pink / minutes 12 10 8 6 4 2 0 upper surface lower surface upper surface lower surface plant X plant Y Through which leaf surface was water lost most quickly? A  plant X, upper surface B  plant X, lower surface C  plant Y, upper surface D  plant Y, lower surface",6. Plant Nutrition
21,29,29  Which substances do root hairs take from the soil? A  water and carbon dioxide B  water and mineral ions C  carbon dioxide and oxygen and mineral ions D  carbon dioxide and oxygen and water,6. Plant Nutrition
21,22,22  The diagram shows a cell with groups of bacteria around its edge. spiral-shaped chloroplast cell cytoplasm bacteria The bacteria move to areas of high oxygen concentration. Which process in the cell causes the bacteria to form these groups? A  digestion B  photosynthesis C D reproduction respiration,6. Plant Nutrition
21,20,20  The  diagram  shows  the  apparatus  used  in  an  investigation  to  measure  the  rate  of  oxygen production during photosynthesis. gas measuring cylinder bright light water beaker glass funnel aquatic plant The  investigation  was  repeated  several  times  and  the  average  amount  of  gas  collected  was calculated. Which two factors must be kept constant during this investigation? A B C D the amount of water in the beaker and the height of the measuring cylinder the size of aquatic plant and the amount of gas in the measuring cylinder the size of aquatic plant and the duration of exposure to light the size of the beaker and the funnel 21  Which form of energy is stored within glucose molecules made during photosynthesis? A  chemical B  heat C light D  mechanical,6. Plant Nutrition
21,18,18  The bar chart shows the average number of chloroplasts in each of three different types of leaf cell. average number of chloroplasts in each cell 2 1 3 type of cell What are the three types of cell? A B C D 1 2 3 guard cell palisade mesophyll spongy mesophyll cell cell palisade mesophyll spongy mesophyll guard cell cell cell spongy mesophyll guard cell palisade mesophyll cell cell spongy mesophyll palisade mesophyll guard cell cell cell 19  The diagram shows a palisade cell. In which region is starch stored? A B C D,6. Plant Nutrition
21,16,16  Which two substances are needed for photosynthesis? A  carbon dioxide and glucose B  carbon dioxide and water C  oxygen and glucose D  oxygen and water 17  Which process does not release water? A  excretion B  photosynthesis C D respiration transpiration,6. Plant Nutrition
21,15,15  What is carried by the xylem? A  chlorophyll B  mineral ions C  starch D  sugars,6. Plant Nutrition
21,23,23  The diagram shows cells from the epidermis of a leaf. P Q R S Which parts are partially permeable? A  P and Q B  Q and R C  R and S D  P and S  24  The roots of plants take up nitrates from the soil. What are the nitrates used to make? A fat B  glucose C  protein D  starch,6. Plant Nutrition
21,13,13  Which substances are transported in the phloem? A  amino acids and starch B  amino acids and sucrose C  protein and starch D  starch and sucrose,6. Plant Nutrition
21,12,12  From which part of a leaf does most water evaporate during transpiration? A B C D the cuticle the guard cells the spongy mesophyll cells the xylem vessels,6. Plant Nutrition
21,10,10  An experiment was done using the apparatus shown in the diagram. The carbon dioxide content of the water in each tube was measured at the start and again three hours later. In which tube would there be a decrease in carbon dioxide content? A B C D black polythene to keep out light water water plant water snail light ight light 11  What is formed first in a leaf as a result of photosynthesis? A  chlorophyll B  glucose C  starch D  water,6. Plant Nutrition
21,8,8  Apparatus was set up as shown. air to pump sodium hydroxide solution limewater flask X plant black paper limewater flask Y Sodium hydroxide removes carbon dioxide from the air. Limewater goes cloudy if carbon dioxide is bubbled through it. What happens to the limewater in flasks X and Y when the pump is switched on? flask X goes cloudy goes cloudy stays clear stays clear A B C D flask Y goes cloudy stays clear goes cloudy stays clear 9  The diagram shows a cross-section of part of a leaf. upper epidermis layer X lower epidermis midrib Which type of cell is found in layer X? B A C D,6. Plant Nutrition
21,6,"6  A  plant  with  variegated  leaves  has  the  starch  removed  from  its  leaves  by  placing  it  in  a  dark cupboard for 48 hours. Black paper is then fixed on one leaf as shown and the plant is exposed to light. After 24 hours, which part of the leaf contains starch? green region white region D C A B black paper on both sides of leaf 7  A plant with striped leaves similar to the one below was kept in bright light for six hours. white stripe green stripe A leaf was taken from the plant and the chlorophyll removed. It was then tested for starch using iodine solution. Which diagram shows the result of the test? A yellow-brown B white C D blue-black yellow-brown blue-black blue-black green green",6. Plant Nutrition
21,5,5  Plants manufacture their own supplies of carbohydrate. What are the raw materials and the waste product of this process? raw materials waste product A B C D carbon dioxide and chlorophyll carbon dioxide and water oxygen oxygen oxygen and chlorophyll carbon dioxide oxygen and water carbon dioxide,6. Plant Nutrition
21,14,14  Which product of photosynthesis moves out of a green leaf through its stomata? A  carbon dioxide B  glucose C  oxygen D  water,6. Plant Nutrition
21,2,"2  Which substance, needed for protein synthesis, is carried into a leaf from the stem? A  carbon dioxide B  nitrate C  oxygen D  starch",6. Plant Nutrition
21,3,"3  Which two substances are the products of photosynthesis? A  carbon dioxide and glucose B  carbon dioxide and water C  oxygen and carbon dioxide D  oxygen and glucose 4  Four test-tubes are set up as shown in the diagram and left in full sunlight. After several hours, which test-tube contains the most dissolved oxygen? A B C D pond weed water water snail pond weed water snail water",6. Plant Nutrition
21,25,25  What is the result of a diet lacking iron? A  bleeding gums B  poor wound healing C reduced number of red blood cells D  weak bones and teeth,7. Human Nutrition
21,26,"26  A child decided to eat only meat, oily fish, cheese and bread, and drink only water. Which nutrient would be in low levels in this diet? A  calcium B iron C  vitamin C D  vitamin D",7. Human Nutrition
21,27,27  Which chemical reaction takes place in the stomach? A  Proteins are digested by protease. B  Proteins are digested into fatty acids. C  Starch is digested into amino acids. D  Starch is digested by lipase. 28  A person has bleeding gums. This could be caused by a lack of which nutrient? A  calcium B iron C  vitamin C D  vitamin D,7. Human Nutrition
21,29,29  The table shows the main contents of four meals. Which meal will be the most effective at preventing constipation? g / 100 g carbohydrate fat fibre (roughage) protein A B C D 18 30 38 48 12 32 4 15 8 2 22 10 25 12 10 5,7. Human Nutrition
21,34,34  Which type of tooth is used for crushing food? A B C D,7. Human Nutrition
21,32,32  The diagram shows the action of amylase. amylase part of a starch molecule What is the function of the enzyme amylase? A  breaks down the substrate into amino acids B  changes the product into the substrate C D increases the rate of starch breaking down into glucose increases the rate of starch breaking down into maltose 33  Dietary fibre passes through several structures after leaving the stomach. In which order does the dietary fibre pass through these structures? A  duodenum → ileum → colon → rectum B  duodenum → ileum → rectum → colon C D ileum → duodenum → colon → rectum ileum → duodenum → rectum → colon,7. Human Nutrition
21,35,35  The table shows vitamin and mineral salt content of four foods. Which foods would stop a person from suffering from anaemia (lack of haemoglobin) and scurvy (bleeding gums)? anaemia scurvy A B C D 1 1 2 3 2 3 4 4 36  Which condition can sometimes be prevented by eating plenty of fresh fruit and vegetables? A  bleeding gums B  brittle bones C  diabetes D  soft bones,7. Human Nutrition
21,37,"37  A protease is added to a suspension of egg protein in a test-tube and kept at 37 °C. After 8 minutes, the protein changes from cloudy to transparent. Which product, or products, will now be present in the test-tube? A  amino acids B  a simple sugar C fatty acids and glycerol D  water",7. Human Nutrition
21,23,23  The diagram shows some of the organs of the human body. P S Q R In which organs does the digestion of carbohydrates take place? A  P and Q B  P and R C  Q and R D  Q and S 24  The diagram shows the four types of human tooth. 1 2 3 4 incisor canine premolar molar Which teeth are used for cutting rather than grinding food? A  1 and 2 B  2 and 3 C  3 and 4 D  4 and 1,7. Human Nutrition
21,30,30  The activity of lipase is measured in four parts of the gut. Which part has the most lipase activity? A  colon B  duodenum C  oesophagus D  stomach 31  The diagram shows some organs of the digestive system. 1 2 3 4 Where is amylase made? A  1 and 4 B  2 and 3 C  2 and 4 D  3 and 4,7. Human Nutrition
21,21,21  A person has their gall bladder removed. Which statement is correct? A  They cannot eat carbohydrates. B  They can eat fat only in small amounts. C  They can eat only liquid food. D  They must not eat more than one large meal a day. 22  The small intestines of cows are similar in general structure and function to the small intestines of humans. A disease in cows reduces the number of villi in their small intestines. The cows lose weight and become weak. What explains this? A B less amylase produced less peristalsis C  slower absorption of nutrients D  slower digestion of proteins,7. Human Nutrition
21,6,6  Which organ produces amylase? A  gall bladder B liver C  oesophagus D  pancreas  7  Which treatment is best for a person with persistent diarrhoea? A  drinking a solution of sugar and salt B  drinking pure water C  eating more fibre D  eating protein such as boiled eggs 8 The diagram shows a large food molecule changing into smaller molecules. process X What is process X? A  absorption B  chewing C  digestion D  secretion,7. Human Nutrition
21,19,19  The diagram shows the teeth of the lower jaw of a human. Which tooth is an incisor? B C A D,7. Human Nutrition
21,17,17  The diagram shows part of the human alimentary canal. In which part does protein digestion begin? A B C D 18  A person ate food X. Food X was not affected by enzymes until it reached the duodenum. What was in food X? A fat B  mineral ion C  protein D  starch,7. Human Nutrition
21,16,16  Why does chewing food speed up digestion? A  Bacteria in the food are killed. B  Food is mixed with protease. C  The surface area of the food is increased. D  The taste of food is improved.,7. Human Nutrition
21,14,"14  Poor nutrition can lead to a condition called rickets in which bones fail to develop properly. The table shows some minerals and vitamins present in four foods. Which food would be best for a child who has rickets? calcium iron vitamin C vitamin D A B C D key = substance present = substance absent 15  Which components make up most of the dry mass of a balanced diet? A  calcium compounds, carbohydrates and fats B  carbohydrates, fats and proteins C fats, proteins and vitamins D  proteins, vitamins and calcium compounds",7. Human Nutrition
21,11,11  The diagram shows a piece of small intestine during peristalsis. X direction of peristalsis What is happening at X? A B C D circular muscles longitudinal muscles contracted contracted relaxed relaxed contracted relaxed contracted relaxed 12  The diagram shows the human alimentary canal. Which structure does not secrete digestive enzymes? A D C B,7. Human Nutrition
21,9,9  The diagram shows part of the alimentary canal and associated organs. U T V W Which structures secrete enzymes that digest proteins? A  T and U B  U and V C  V and W D  W and T 10  The graph shows pH changes in the mouth after eating. pH 8 7 6 5 4 3 2 1 0 0 5 10 51 02 52 03 35 time after eating / minutes Why is it a good idea to brush teeth after eating? A  Acidic conditions help bacteria to grow. B  Acids dissolve tooth enamel. C  Alkaline conditions help bacteria to grow. D  Alkalis dissolve tooth enamel.,7. Human Nutrition
21,38,38  What is the optimum pH for stomach protease? A  pH 2 B  pH 7 C  pH 9 D  pH 12,7. Human Nutrition
21,5,5  The diagram shows some of the organs of the human body. S R P Q In which organs does the digestion of proteins take place? A  P and Q B  P and R C  Q and R D  Q and S,7. Human Nutrition
21,3,3  Which dietary component is unlikely to be deficient in a meat-free diet? A B fat fibre C  protein D  vitamin D 4  The  bacterium  Salmonella  enterica  can  cause  severe  food  poisoning  and  the  lining  of  the alimentary canal may be damaged. In these cases absorption of digested food products cannot easily take place. Which region of the alimentary canal is most affected? A  colon B ileum C  oesophagus D  stomach,7. Human Nutrition
21,2,2  The diagram shows the human alimentary canal. In which structure is most glucose absorbed into the blood? A B C D,7. Human Nutrition
21,1,1  Which type of food is not digested before being absorbed by the body? A  carbohydrate B fat C  protein D  water,7. Human Nutrition
21,20,20  What is the function of the anus? A  assimilation B  digestion C  egestion D  excretion,7. Human Nutrition
21,39,39  The diagram shows the human alimentary canal. 2 3 4 1 In which parts does peristalsis take place? A   1 and 2 B  2 and 3 C  3 and 4 D  4 and 1 40  The diagram shows part of the digestive system. 2 1 What is a function of the liquid produced by part 1 and released into part 2? A B C D to digest proteins to amino acids to increase the surface area of fat droplets to acidify the contents of part 2 to prevent further digestion of starch,7. Human Nutrition
21,13,13  Which substance catalyses the breakdown of fats to fatty acids and glycerol? A  adrenaline B  alcohol C  bile D lipase,7. Human Nutrition
21,43,"43  The diagram shows the human alimentary canal, with a string marked in metres beside it. string marked in metres 0 1 2 3 4 5 6 7 8 9 oesophagus anus How long is the small intestine? A  2 m B  6 m C  8 m D  9 m 44  The graph shows the results of experiments in which the activity of an enzyme was measured at different pH values. In which part of the alimentary canal would this enzyme be likely to work? A  mouth cavity B  oesophagus C  small intestine D  stomach",7. Human Nutrition
21,45,"45  In humans, where does most absorption of digested food take place? A  colon B  kidney C liver D  small intestine 46  The table shows nutrients found in a biscuit. Which nutrient needs no digestion?",7. Human Nutrition
21,41,41  The graphs show the quantities of selected vitamins and minerals in four foods. vitamin C mg / 100 g vitamin D µg / 100 g Fe mg / 100 g Ca mg / 100 g 30 20 10 0 h s i f t i u r f g g e s n a e b 15 10 5 0 h s i f t i u r f g g e s n a e b 3 2 1 0 h s i f t i u r f g g e s n a e b 150 100 50 0 h s i f t i u r f g g e s n a e b Which food is the richest source of the vitamin or mineral essential for the transport of oxygen by the blood? A  beans B  eggs C D fish fruit 42  What is the definition of digestion? A  Large insoluble molecules are changed into faeces. B  Large insoluble molecules are changed into smaller soluble molecules. C  Small soluble molecules are carried to the liver. D  Small soluble molecules are passed through the wall of the intestine.,7. Human Nutrition
21,42,42  The plan shows the blood system of a mammal. head and fore-limbs X lower body and hind limbs What does the part labelled X represent? A  heart B  kidneys C D liver lungs 43  The diagram shows part of the human circulatory system. Which part carries oxygenated blood at low pressure? lungs A B C D rest of body,9. Transport in Animals
21,41,"41  The diagram shows blood as seen under a microscope. S R P Q Which identifies parts P, Q, R and S of the blood? plasma platelet white blood cell red blood cell A B C D P Q R S Q P S R R S Q P S R P Q key oxygenated blood deoxygenated blood",9. Transport in Animals
21,39,39  The diagram shows a double circulatory system. capillaries of the lungs 2 1 heart 3 4 Which two vessels carry blood at the highest pressure? A  1 and 2 B  1 and 4 C  2 and 3 D  2 and 4 capillaries of the rest of the body 40  The diagram shows an external view of the human heart. right atrium right ventricle left atrium X left ventricle What is the name of the blood vessel labelled X? A  coronary artery B  hepatic artery C  pulmonary artery D renal artery,9. Transport in Animals
21,36,36  What describes the aortic (semi-lunar) and bicuspid (mitral) heart valves when the left ventricle is relaxing? 37  The diagram shows the blood circulatory system of a human. lungs upper body liver gut kidneys lower body How many times does the blood pass through the heart on its way from the kidneys to the aorta? A  one B C two four D  more than four 38  The diagram shows the human heart. W Z X Y Which two chambers contract at the same time? A  W and X B  W and Z C  X and Z D  X and Y,9. Transport in Animals
21,35,35  The photograph shows human blood cells as seen under a microscope at high power. P S Q R Which are red cells? A  P and Q B  Q and R C  R and S D  S and P,9. Transport in Animals
21,34,34  How often must a blood cell in the renal artery pass through the heart before it again reaches the renal artery? A  once B C D twice three times four times,9. Transport in Animals
21,32,"32  What is the characteristic feature of a double circulation? A B C D In each circuit, blood passes from the gut to the liver before going back to the heart. In  each  circuit,  blood  passes  from  the  heart  to the  lungs  and  then  back  to  the  heart  before going to other parts of the body. In  each  circuit,  blood  passes  through  atria  and  ventricles  before  going  to  other  parts  of  the body. In each circuit, blood passes through the arteries and the capillaries before returning to the heart in veins. 33  Which group contains substances that are all carried in the blood? A  amino acids, carbon dioxide and cellulose B  glucose, glycogen and lactic acid C  oestrogen, oxygen and starch D  salts, testosterone and urea",9. Transport in Animals
21,29,"29  Which blood vessel, if it becomes blocked, could lead directly to a heart attack? A  coronary artery B  pulmonary artery C  pulmonary vein D  vena cava 30  Which diagram shows the human double circulatory system? A heart C heart B heart D heart 31  The diagram shows the heart as seen from the front. Q P Which section shows the heart cut through line P-Q? A P B P C P D P Q Q Q Q",9. Transport in Animals
21,28,28  The graph shows the effect of several minutes of vigorous (hard) exercise on heart rate. Which letter on the graph is at a time when the person is doing this exercise? heart rate B C A 0 0 D 5 10 15 20 25 30 35 40 time / min,9. Transport in Animals
21,26,26  The diagram shows the human heart. P S Q R In which order does blood pass through the chambers during a complete circuit of the body after it returns from the lungs? A  Q → R → S → P B  Q → R → P → S C  P → S → Q → R D  P → S → R → Q 27  What  shows  the  sequence  of  organs  through  which  urea  passes  as  it  travels  from  where  it  is produced to where it is removed from the blood? A  kidneys  →  heart  →  lungs  →  heart  →  liver B  kidneys  →  heart  →  liver  →  lungs  →  heart C D liver  →  heart  →  lungs  →  heart  →  kidneys liver  →  lungs  →  heart  →  kidneys  →  heart,9. Transport in Animals
21,24,"24  The diagram shows a double circulatory system. capillaries of the lungs 2 1 heart 3 4 capillaries of the rest of the body Which vessels carry oxygenated blood? A  1 and 2 B  1 and 4 C  2 and 3 D  2 and 4 25  The photograph shows two blood cells, X and Y. X Y What are the functions of cells X and Y? cell X cell Y A B C D carries out phagocytosis carries oxygen carries oxygen produces antibodies carries oxygen carries carbon dioxide produces antibodies carries oxygen",9. Transport in Animals
21,22,"22  Which heart valves are open and which are closed when blood passes out of the right ventricle towards the lungs? A  bicuspid (mitral) valve closed, tricuspid valve open B  bicuspid (mitral) valve open, semi-lunar valve closed C D tricuspid valve closed, semi-lunar valve open tricuspid valve open, bicuspid (mitral) valve open  23  The diagram shows the circulatory system of a mammal. capillary network in lungs X left atrium right atrium right ventricle left ventricle Y capillary network in body organs What describes the blood in vessels X and Y?",9. Transport in Animals
21,21,"21  How does insulin move from the pancreas, where it is produced, to the cell where it acts? A  along nerves B C D in the blood through the digestive system through the pancreatic duct",9. Transport in Animals
21,18,"18  In a person with a low platelet level, which process is slower than normal? A  antibody formation B  blood clotting C  oxygen carriage D  phagocytosis",9. Transport in Animals
21,17,"17  In which list do all three blood vessels carry oxygenated blood? A  aorta, pulmonary artery, renal artery B  aorta, pulmonary vein, renal artery C  vena cava, pulmonary artery, renal vein D  vena cava, pulmonary vein, renal vein",9. Transport in Animals
21,15,15  Which substance is transported by haemoglobin? A  nitrogen B  oxygen C  urea D  water 16  The diagram shows human blood as seen through a light microscope. A person’s blood is unable to clot. Which component of the blood is not functioning properly? B C D A,9. Transport in Animals
21,13,"13  Which structures in plants and in humans normally carry amino acids? 14  Why is the circulatory system of mammals described as a double circulation? A  Blood flows firstly through arteries and then through veins. B  Blood flows through the heart twice on one complete circuit of the body. C In the heart, blood flows firstly through atria and then through ventricles. D  The atria and the ventricles contract alternately.",9. Transport in Animals
21,12,12  What is the correct sequence for blood being pumped from the heart to the lungs? A B C D left atrium →  left ventricle →  pulmonary artery left atrium →  left ventricle →  pulmonary vein right atrium →  right ventricle →  pulmonary artery right atrium →  right ventricle →  pulmonary vein,9. Transport in Animals
21,10,10  The diagrams show four different stages in one heart beat. P R Q S key direction in which blood is moving What is the correct order for the stages after stage P? A  Q → R → S B  R → Q → S C  R → S → Q D  S → R → Q 11  Where does haemoglobin become oxyhaemoglobin? A  heart B  kidneys C D liver lungs,9. Transport in Animals
21,8,8  The diagram shows a vertical section through a human heart. X Y What are X and Y? X Y A B C D left atrium left ventricle right atrium right ventricle right ventricle right atrium left ventricle left atrium 9  The diagrams show some components of the blood of a mammal. Which component causes the blood to start clotting? A B C D,9. Transport in Animals
21,5,5  The diagram shows a section through the heart. Which part pumps blood to the aorta? A D B C,9. Transport in Animals
21,3,"3  The diagram shows the human heart and some of the blood vessels connected to it. W Z Before blood in W reaches Z it must A  gain glucose. B  give up heat to the skin. C  pass through capillaries. D travel to the head. 4  Which blood vessel has a high carbon dioxide concentration, a low oxygen concentration and a high blood pressure? A  aorta B  pulmonary artery C  pulmonary vein D  vena cava",9. Transport in Animals
21,2,2  Which chamber of the heart has the thickest muscle wall? A B C D left atrium left ventricle right atrium right ventricle,9. Transport in Animals
21,1,"1  Which substances are dissolved in human blood plasma? A  carbon dioxide, haemoglobin and glucose B  carbon dioxide, oxygen and haemoglobin C  glucose, hormones and urea D  oxygen, urea and starch",9. Transport in Animals
21,19,"19  Which blood vessel contains valves? A  arteriole B  capillary C D renal artery renal vein 20  When blood is flowing through a vena cava, which main blood vessel will it flow through next? A  hepatic portal vein B  hepatic vein C  pulmonary artery D  pulmonary vein",9. Transport in Animals
21,6,"6  The diagram shows a section through a blood vessel in the leg. P Q Which type of blood vessel is shown, and in which direction does the blood flow? 7  Which statement is correct for most veins in the human body? A  They carry blood at high pressure. B  They have a pulse. C  They have valves. D  They take blood away from the heart.",9. Transport in Animals
4,1,"1 (a) Fig. 1.1 shows seven species of fish that live on reefs in the Caribbean. A C E G B D F Drawings not to scale Fig. 1.1 Use  the  key  to  identify  each  species.  Write  the  letter  of  each  species  (A  to  G)  in  the correct box beside the key. One has been done for you. Key 1 (a) Body  shape  is  long  and  narrow,  at  least 10 times as long as its depth (b) Body  shape  is  not  long  and  narrow,  less than 10 times long as its depth go to 2 go to 3 2 (a) Fins are pointed (b) Fins are smooth Aulostomus maculatus F Gymnothorax moringa 3 (a) Both eyes are on top of the head (b) Eyes are on either side of the head go to 4 go to 5 4 (a) Tail fin is long and thin (b) Tail fin is short Dasyatis americana Bothus ocellatus 5 (a) Fish has one or several dark spots go to 6 (b) Fish has no dark spots Epinephelus striatus 6 (a) Fish has two fins on its back Pseudupeneus maculatus (b) Fish has more than two fins on its back Chaetodon capistratus [4] The wavelengths of light that penetrate water influence the features of fish. Blue light does not penetrate far into water; red light penetrates much further. Many  different  species  of  cichlid  fish  live  in  Lake  Victoria  in  Africa.  Some  species  live  in shallow water and others live in deeper water. Table 1.2 summarises some of the features of males and females of these species. Table 1.2 habitat body colour of males retina in eyes of females shallow water deep water blue red detects blue light detects red light Body  colour  and  colour  vision  are  both  inherited  features.  Females  select  the  males  that they  mate  with  and  prefer  bright  coloured  males.  Male  and  female  eyes  of  the  same species of cichlid fish are similar. (b)  (i)  The ancestors of red and blue cichlid fish were brown. State how the different body colours of the males first happened. (ii) Suggest the advantages of different cichlid fish being able to detect blue and red light. [1] [2] (c) Lake  Victoria  receives  considerable  pollution  from  the  surrounding  area  which  makes the water cloudier and reduces the penetration of blue light. Suggest and explain the likely long-term effects of the cloudy water on the red and blue cichlid fish. [4]",1. Characteristics and Classification of Living Organisms
4,3,"3  Toads are amphibians. Only two species are native to Britain, the Common toad (Bufo bufo) and the Natterjack toad (Bufo calamita). Natterjack  toads  like  warm  sandy  soil  in  open  and  sunny  habitats,  with  shallow  pools  for breeding.  Examples of these habitats are heathland and sand dunes. Common toads like cooler, more shady habitats, such as woodland. Many  areas  of  sand  dunes  are  being  developed  for  camp  sites.    Heathland  can  easily change to woodland as trees grow on it. In the summer, woodland is colder than heathland due to the shade the trees create. These conditions suit the Common toad, but not the Natterjack.  As a result of the changing habitats the Natterjack toad is becoming an endangered species. (a)  (i)  Name one external feature that identifies an animal as an amphibian. (ii)  Amphibians are a class of vertebrate. Name two other vertebrate classes. 1. 2. [1] [2] (b)  State  one  piece  of  information  from  the  passage  to  show  that  the  Common  toad  and Natterjack toad are closely related species. (c)  From  the  information  provided,  state  two  reasons  why  Natterjack  toads  are  becoming [1] endangered. 1. 2. (d)  Suggest measures that could be taken to protect the Natterjack toad from extinction. [2] [2] Fig. 1.1 shows a food web for British toads. Natterjack toad Common toad insect larvae adult insects slugs worms snails bark flowers leaves Fig. 1.1 (e)  (i)  State the trophic level of toads. (ii)  State which foods the two species of toad both eat. [1] [1] (iii)  With  reference  only  to  food,  suggest  why  the  Common  toad  is  more  likely  to survive when the two species are in competition. [1]",1. Characteristics and Classification of Living Organisms
4,2,"2 (a)  Using straight lines, match the names of the flower parts with their functions. One has been completed for you. anther petal sepal style stigma allows the passage of the pollen tube to the ovary attracts insects for pollination produces pollen grains protects the flower when in bud the surface on which the pollen lands during pollination (b)  Describe  how  the  stigmas  of  wind-pollinated  flowers  differ  from  the  stigmas  of  insect- pollinated flowers. Relate these differences to the use of wind as the pollinating agent. [4] (c)  Discuss the implications to a species of self-pollination. [3] [3]",1. Characteristics and Classification of Living Organisms
