year,month,component,question number,answer,text,screenshot_path,ms_path,marks
2018,w,21,23,B,23  An inert gas R is used to fill weather balloons. Which descriptions of R are correct? A B C D number of outer shell electrons in atoms of R 2 2 8 8 structure of gas R diatomic molecules single atoms diatomic molecules single atoms [Turn over,screenshots/2018/winter/component21/q23,,
2018,w,21,24,C,24  A student heated copper(II) carbonate and copper(II) nitrate in separate test-tubes. Both compounds decomposed. 10 Which row shows the gases produced from each reaction? A B C D copper(II) carbonate copper(II) nitrate carbon dioxide carbon dioxide carbon dioxide oxygen nitrogen dioxide only oxygen only oxygen and nitrogen dioxide oxygen and nitrogen dioxide,screenshots/2018/winter/component21/q24,,
2018,w,21,25,D,25  Metal X reacts with steam but not with cold water. What is X? A  calcium B  copper C  sodium D  zinc,screenshots/2018/winter/component21/q25,,
2018,w,21,26,D,26  Which row shows uses of the metals listed? aluminium copper A B C D aircraft manufacture cutlery electrical wiring food containers food containers electrical wiring aircraft manufacture cooking utensils car bodies mild steel cutlery chemical plant cooking utensils,screenshots/2018/winter/component21/q26,,
2018,w,21,27,C,27  Aluminium objects do not need protection from corrosion. Iron objects must be protected from corrosion. Why does aluminium resist corrosion? A  Aluminium does not form ions easily. B  Aluminium does not react with water or air. C  Aluminium has a protective oxide layer. D  Aluminium is below iron in the reactivity series.,screenshots/2018/winter/component21/q27,,
2018,w,21,28,A,28  Which statement describes the role of iron in the Haber process? 11 A B C D It is used as a catalyst. It is used as a reducing agent. It is used to condense the ammonia gas into a liquid. It is used to increase the yield of ammonia.,screenshots/2018/winter/component21/q28,,
2018,w,21,29,A,29  Which statement about air pollutants is not correct? A  Carbon monoxide is formed from the complete combustion of petroleum. B  Lead compounds are formed from some types of petrol. C  Oxides of nitrogen are formed from the combustion reactions inside car engines. D  Sulfur dioxide is formed from the combustion of coal.,screenshots/2018/winter/component21/q29,,
2018,w,21,30,A,30  Argon is a noble gas used to fill light bulbs. What is the approximate percentage of argon in air? A  1% B  20% C  79% D  99%,screenshots/2018/winter/component21/q30,,
2018,w,21,31,A,,,,
2018,w,21,32,B,,,,
2018,w,21,33,A,33  Which statement about sulfur or one of its compounds is correct? A  Sulfur occurs naturally as the element sulfur. B  Sulfur dioxide is used to kill bacteria in drinking water. C  Sulfuric acid is a weak acid. D  Dilute sulfuric acid is a dehydrating agent.,screenshots/2018/winter/component21/q33,,
2018,w,21,34,A,34  Which reaction is endothermic? A  CaCO3  →  CaO  +  CO2 B  CaO  +  2HCl  →  CaCl 2  +  H2O C  2Ca  +  O2  →  2CaO D  Ca  +  2HCl  →  CaCl 2  +  H2,screenshots/2018/winter/component21/q34,,
2018,w,21,35,A,35  Which equation representing a reaction of methane is correct? 13 A  CH4  +  Cl 2  →  CH3Cl  +  HCl B  CH4  +  Cl 2  →  CH4Cl 2 C  CH4  +  Cl 2  →  CH2Cl 2  +  H2 D  2CH4  +  2Cl 2  →  2CH3Cl  +  Cl 2  +  H2,screenshots/2018/winter/component21/q35,,
2018,w,21,36,C,36  Which two compounds are molecules which both contain a double bond? A  ethane and ethanoic acid B  ethane and ethanol C  ethene and ethanoic acid D  ethene and ethanol,screenshots/2018/winter/component21/q36,,
2018,w,21,37,A,37  Ethanol can be formed by: 1 2 fermentation reaction between steam and ethene. Which of these processes use a catalyst? A B C D 1 (cid:22) (cid:22) (cid:26) (cid:26) 2 (cid:22) (cid:26) (cid:22) (cid:26),screenshots/2018/winter/component21/q37,,
2018,w,21,38,D,38  When the alcohol CH3CH2CH2OH reacts with the carboxylic acid CH3CH2CH2COOH an ester is formed. What is the name and structural formula of this ester? A B C D name structural formula butyl propanoate butyl propanoate propyl butanoate propyl butanoate CH3CH2COOCH2CH2CH2CH3 CH3CH2CH2COOCH2CH2CH3 CH3CH2COOCH2CH2CH2CH3 CH3CH2CH2COOCH2CH2CH3 [Turn over,screenshots/2018/winter/component21/q38,,
2018,w,21,39,C,39  A solution of ethanol and water is left to stand in an open beaker in a warm room for three weeks. Which statement explains what happens to the ethanol in the solution? 14 A  The ethanol is dehydrated to ethene. B  The ethanol is hydrolysed to ethene. C  The ethanol is oxidised to ethanoic acid. D  The ethanol is reduced to ethanoic acid.,screenshots/2018/winter/component21/q39,,
2018,w,21,40,D,40  The structure of a polymer is shown. H CH3 H CH3 H CH3 C H C CH3 C H C CH3 C H C CH3 Which monomer is used to make this polymer? A CH3 CH3 C C HH B CH3 H C H C CH3 C H C CH3 CH3 C H D CH3 H C CH3 C H 15,screenshots/2018/winter/component21/q40,,
2018,w,22,1,A,"1  Oxygen and fluorine are gaseous elements next to each other in the Periodic Table. Under the same conditions of temperature and pressure, oxygen diffuses ......1...... than fluorine because its ......2...... is less than that of fluorine. Which words correctly complete gaps 1 and 2? A B C D 1 faster faster slower slower 2 molecular mass reactivity molecular mass reactivity",screenshots/2018/winter/component22/q1,,
2018,w,22,2,A,2  The diagrams show four pieces of laboratory equipment. balance pipette stop-clock thermometer Which equipment is essential to find out if dissolving a salt in water is an exothermic process? A B C D balance pipette stop-clock thermometer (cid:26) (cid:22) (cid:26) (cid:22) (cid:26) (cid:26) (cid:22) (cid:26) (cid:26) (cid:26) (cid:26) (cid:22) (cid:22) (cid:22) (cid:22) (cid:26),screenshots/2018/winter/component22/q2,,
2018,w,22,3,B,3  How many neutrons are present in the atom  X45 21 ? A  21 B  24 C  45 D  66,screenshots/2018/winter/component22/q3,,
2018,w,22,4,A,4  Two naturally occurring isotopes of oxygen are 16O and 17O. Which statement is correct? 3 A  Both isotopes react with iron to form rust. B  Neither isotope reacts with iron to form rust. C  Only 16O reacts with iron to form rust. D  Only 17O reacts with iron to form rust.,screenshots/2018/winter/component22/q4,,
2018,w,22,5,D,"5  How many electrons are used to form covalent bonds in a molecule of methanol, CH3OH? A  5 B  6 C  8 D  10",screenshots/2018/winter/component22/q5,,
2018,w,22,6,C,6  Potassium bromide and methanol are both compounds. Their melting points are different. Which row is correct? A B C D substance with the higher melting point reason why the melting points are different methanol methanol the attractive forces between oppositely charged ions is greater than the attractive forces between molecules the attractive forces between molecules is greater than the attractive forces between oppositely charged ions potassium bromide the attractive forces between oppositely charged ions is greater than the attractive forces between molecules potassium bromide the attractive forces between molecules is greater than the attractive forces between oppositely charged ions,screenshots/2018/winter/component22/q6,,
2018,w,22,7,B,7  Which gas sample contains the smallest number of molecules? A  4 g of helium B  16 g of oxygen C  28 g of carbon monoxide D  28 g of nitrogen [Turn over,screenshots/2018/winter/component22/q7,,
2018,w,22,8,C,8  The equation for the reaction between calcium carbonate and dilute nitric acid is shown. CaCO3(s)  +  2HNO3(aq)  →  Ca(NO3)2(aq)  +  CO2(g)  +  H2O(l) 4 25 g of calcium carbonate is reacted with an excess of dilute nitric acid. Which  mass  of  calcium  nitrate  and  which  volume  of  carbon  dioxide  is  produced  at  room temperature and pressure? A B C D mass of calcium nitrate / g volume of carbon dioxide / dm3 29 29 41 41 6 12 6 12,screenshots/2018/winter/component22/q8,,
2018,w,22,9,A,9  The formulae of some ions are shown. positive ion negative ion Ti4+ 3+ Al Mg2+ K+ 3– PO4 2– SO4 – NO3 – Cl Which formula is not correct? A  Al 3(SO4)2 B  K3PO4 C  Mg(NO3)2 D  TiCl 4,screenshots/2018/winter/component22/q9,,
2018,w,22,10,B,10  Concentrated aqueous copper(II) chloride is electrolysed using copper electrodes as shown. power supply 5 copper electrodes + – aqueous copper(II) chloride What happens to the mass of each electrode during this process? A B C D positive electrode negative electrode decreases decreases increases increases decreases increases decreases increases [Turn over 6,screenshots/2018/winter/component22/q10,,
2018,w,22,11,C,11  The diagram shows a circuit used to electrolyse aqueous copper(II) sulfate. power supply + – 3 4 copper electrodes + – 1 2 aqueous copper(II) sulfate Which arrows indicate the movement of the copper ions in the electrolyte and of the electrons in the external circuit? A B C D copper ions electrons 1 1 2 2 3 4 3 4,screenshots/2018/winter/component22/q11,,
2018,w,22,12,B,,,,
2018,w,22,13,B,,,,
2018,w,22,14,D,"14  The  rate  of  reaction  between  magnesium  ribbon  and  2 mol / dm3  hydrochloric  acid  at  25 °C  to produce hydrogen gas is measured. In  another  experiment,  either  the  concentration  of  the  hydrochloric  acid  or  the  temperature  is changed. All other conditions are kept the same. Which conditions increase the rate of reaction? A  1 mol / dm3 hydrochloric acid at 25 °C B  2 mol / dm3 hydrochloric acid at 10 °C C  2 mol / dm3 hydrochloric acid at 20 °C D  3 mol / dm3 hydrochloric acid at 25 °C [Turn over 8",screenshots/2018/winter/component22/q14,,
2018,w,22,15,C,15  Methanol is prepared by the reversible reaction shown. CO(g)  +  2H2(g) CH3OH(g) The forward reaction is exothermic. Which conditions produce the highest equilibrium yield of methanol? A B C D temperature pressure high high low low high low high low,screenshots/2018/winter/component22/q15,,
2018,w,22,16,D,16  The thermite reaction can be used to produce iron from iron(III) oxide. The equation for the reaction is shown. 2Al  +  Fe2O3  →  2Fe  +  Al 2O3 Which statements about this reaction are correct? 1  Aluminium is the oxidising agent. 2  Aluminium is less reactive than iron. 3  Electrons are transferred from aluminium to iron. 4  The iron in the iron(III) oxide is reduced. A  1 and 3 B  1 and 4 C  2 and 3 D  3 and 4,screenshots/2018/winter/component22/q16,,
2018,w,22,17,C,"17  In which row are the oxides correctly identified? acidic basic magnesium oxide, calcium oxide magnesium oxide, sulfur dioxide sulfur dioxide, carbon dioxide sulfur dioxide, magnesium oxide sulfur dioxide, carbon dioxide carbon dioxide, calcium oxide calcium oxide, magnesium oxide calcium oxide, carbon dioxide A B C D",screenshots/2018/winter/component22/q17,,
2018,w,22,18,D,,,,
2018,w,22,19,C,,,,
2018,w,22,20,C,"20  Some general rules for the solubility of salts in water are listed. ●  Carbonates are insoluble (except ammonium carbonate, potassium carbonate and sodium carbonate). ●  Chlorides are soluble (except lead(II) chloride and silver chloride). ●  Nitrates are soluble. ●  Sulfates are soluble (except barium sulfate, calcium sulfate and lead(II) sulfate). Which substances produce an insoluble salt when aqueous solutions of them are mixed? A  barium chloride and magnesium nitrate B  calcium chloride and ammonium nitrate C  silver nitrate and zinc chloride D  sodium carbonate and potassium sulfate [Turn over 10",screenshots/2018/winter/component22/q20,,
2018,w,22,21,B,21  Elements in Group I of the Periodic Table react with water. Which  row  describes  the  products  made  in  the  reaction  and  the  trend  in  reactivity  of  the elements? A B C D products trend in reactivity metal hydroxide and hydrogen metal hydroxide and hydrogen metal oxide and hydrogen metal oxide and hydrogen less reactive down the group more reactive down the group less reactive down the group more reactive down the group,screenshots/2018/winter/component22/q21,,
2018,w,22,22,B,"22  The equation shows the reaction between a halogen and aqueous bromide ions. X2 +  2Br–  → 2X–  +  Br2 ......1...... ......2...... ......3...... Which words complete gaps 1, 2 and 3? A B C D 1 chlorine chlorine iodine iodine 2 3 brown colourless colourless brown brown colourless colourless brown",screenshots/2018/winter/component22/q22,,
2018,w,22,23,B,23  An inert gas R is used to fill weather balloons. Which descriptions of R are correct? A B C D number of outer shell electrons in atoms of R 2 2 8 8 structure of gas R diatomic molecules single atoms diatomic molecules single atoms 11,screenshots/2018/winter/component22/q23,,
2018,w,22,24,D,24  Heating copper(II) carbonate produces copper(II) oxide and carbon dioxide. Heating the copper(II) oxide formed with carbon produces copper. Which processes are involved in this conversion of copper(II) carbonate to copper? A  sublimation followed by oxidation B  sublimation followed by reduction C D thermal decomposition followed by oxidation thermal decomposition followed by reduction,screenshots/2018/winter/component22/q24,,
2018,w,22,25,B,"25  Four metals, W, X, Y and Z, are separately reacted with water and dilute hydrochloric acid. The results are shown. metal reaction with water reaction with dilute hydrochloric acid W fizzes fizzes X Y Z no reaction no reaction fizzes vigorously fizzes violently no reaction fizzes What is the order of reactivity of the four metals starting with the least reactive? A B C D least reactive most reactive X X Y Y W Z W Z Z W Z W Y Y X X",screenshots/2018/winter/component22/q25,,
2018,w,22,26,A,26  Which statement about the uses of metals is not correct? A  Aluminium is used in aircraft because of its strength and good electrical conductivity. B  Copper is used in electrical wiring because of its good electrical conductivity. C  Stainless steel resists corrosion and is used to make cutlery. D  Transition elements are often used as catalysts. [Turn over 12,screenshots/2018/winter/component22/q26,,
2018,w,22,27,D,27  Bauxite contains aluminium oxide. Aluminium is extracted from aluminium oxide by electrolysis. Why is cryolite added to the electrolytic cell used to extract aluminium? A  Cryolite prevents the carbon anodes being burned away. B  Cryolite removes impurities from the bauxite. C  Cryolite increases the rate at which aluminium ions are discharged. D  Molten cryolite dissolves the aluminium oxide.,screenshots/2018/winter/component22/q27,,
2018,w,22,28,C,28  Which statement about the Haber process is correct? A  The hydrogen used is obtained from the air. B  The nitrogen used is obtained from nitrates in the soil. C  Nitrogen reacts with hydrogen to make ammonia. D  The reaction takes place at room temperature and pressure.,screenshots/2018/winter/component22/q28,,
2018,w,22,29,D,29  Which statements about sulfur dioxide pollution are correct? 1 It increases the pH of rivers. 2 3 It damages limestone buildings. It causes respiratory problems. A  1 only B  2 only C  1 and 3 D  2 and 3,screenshots/2018/winter/component22/q29,,
2018,w,22,30,A,30  Argon is a noble gas used to fill light bulbs. What is the approximate percentage of argon in air? A  1% B  20% C  79% D  99%,screenshots/2018/winter/component22/q30,,
2018,w,22,31,A,,,,
2018,w,22,32,C,,,,
2018,w,22,33,A,33  Which statement about sulfur or one of its compounds is correct? A  Sulfur occurs naturally as the element sulfur. B  Sulfur dioxide is used to kill bacteria in drinking water. C  Sulfuric acid is a weak acid. D  Dilute sulfuric acid is a dehydrating agent. [Turn over,screenshots/2018/winter/component22/q33,,
2018,w,22,34,A,34  What is not a use of lime? 14 A B C D It is used as a bleach in the manufacture of wood pulp. It is used to desulfurise flue gases. It is used to neutralise acidic industrial waste. It is used to treat acidic soil.,screenshots/2018/winter/component22/q34,,
2018,w,22,35,A,35  Which equation representing a reaction of methane is correct? A  CH4  +  Cl 2  →  CH3Cl  +  HCl B  CH4  +  Cl 2  →  CH4Cl 2 C  CH4  +  Cl 2  →  CH2Cl 2  +  H2 D  2CH4  +  2Cl 2  →  2CH3Cl  +  Cl 2  +  H2,screenshots/2018/winter/component22/q35,,
2018,w,22,36,C,36  Which two compounds are molecules which both contain a double bond? A  ethane and ethanoic acid B  ethane and ethanol C  ethene and ethanoic acid D  ethene and ethanol,screenshots/2018/winter/component22/q36,,
2018,w,22,37,A,37  Ethanol can be formed by: 1 2 fermentation reaction between steam and ethene. Which of these processes use a catalyst? A B C D 1 (cid:22) (cid:22) (cid:26) (cid:26) 2 (cid:22) (cid:26) (cid:22) (cid:26),screenshots/2018/winter/component22/q37,,
2018,w,22,38,A,38  Ethanol is manufactured from ethene. What is an advantage of this process? 15 A B C D It is a continuous process. It has high labour costs. It needs high temperature and pressure. It uses non-renewable materials.,screenshots/2018/winter/component22/q38,,
2018,w,22,39,A,39  Which reaction can be used to make ethanoic acid? A  oxidation of ethanol B  oxidation of ethene C reduction of ethanol D reduction of ethene,screenshots/2018/winter/component22/q39,,
2018,w,22,40,D,,,,
2018,w,23,1,A,1  Gases are separated from liquid air by fractional distillation. The boiling points of four gases are shown. 2 Which gas is both monatomic and a liquid at –200 °C? A B C D gas argon helium neon nitrogen boiling point / °C –186 –269 –246 –196,screenshots/2018/winter/component23/q1,,
2018,w,23,2,A,2  The diagrams show four pieces of laboratory equipment. balance pipette stop-clock thermometer Which equipment is essential to find out if dissolving a salt in water is an exothermic process? A B C D balance pipette stop-clock thermometer (cid:26) (cid:22) (cid:26) (cid:22) (cid:26) (cid:26) (cid:22) (cid:26) (cid:26) (cid:26) (cid:26) (cid:22) (cid:22) (cid:22) (cid:22) (cid:26),screenshots/2018/winter/component23/q2,,
2018,w,23,3,D,3  Which statement describes isotopes? A B C D Isotopes of the same element have different electron arrangements. Isotopes of the same element have different nuclear charges. Isotopes of the same element have nuclei with masses that are the same. Isotopes of the same element have the same number of protons.,screenshots/2018/winter/component23/q3,,
2018,w,23,4,B,4  X and Y are both atoms. X and Y have the same chemical properties as each other. 3 Which row describes the atomic structures of X and Y? X Y protons neutrons  electrons protons neutrons  electrons 6 6 6 7 6 6 6 6 6 6 6 7 6 6 16 6 6 8 16 6 7 6 16 7 A B C D,screenshots/2018/winter/component23/q4,,
2018,w,23,5,D,5  Which covalent molecule contains two atoms bonded together by exactly four shared electrons? B  C3H8 C  CH3OH D  CH3COOH A  N2,screenshots/2018/winter/component23/q5,,
2018,w,23,6,D,"6  The formula of ammonia is NH3. Which statement about a molecule of ammonia is correct? A  The bonding in a molecule of ammonia is ionic. B  The nitrogen atom has a noble gas configuration, the hydrogen atoms do not. C  The nitrogen atom shares all of its electrons with hydrogen atoms. D  There are six shared electrons in a molecule of ammonia.",screenshots/2018/winter/component23/q6,,
2018,w,23,7,C,7  Which gas sample has the greatest mass? A  5.0 moles of Cl 2 B  10.0 moles of O2 C  15.0 moles of N2 D  20.0 moles of H2 9,screenshots/2018/winter/component23/q7,,
2018,w,23,8,C,,,,
2018,w,23,9,D,,,,
2018,w,23,10,C,10  Electrolysis  of  copper(II) sulfate  can  be  done  using  either  carbon  electrodes  or  copper 4 electrodes. Which statement describes what happens at the positive electrode? A  Copper is deposited if the electrode is made from carbon. B  Copper is deposited if the electrode is made from copper. C  Oxygen gas is produced if the electrode is made from carbon. D  Oxygen gas is produced if the electrode is made from copper.,screenshots/2018/winter/component23/q10,,
2018,w,23,11,C,11  The diagram shows a circuit used to electrolyse aqueous copper(II) sulfate. power supply + – 3 4 copper electrodes + – 1 2 aqueous copper(II) sulfate Which arrows indicate the movement of the copper ions in the electrolyte and of the electrons in the external circuit? A B C D copper ions electrons 1 1 2 2 3 4 3 4,screenshots/2018/winter/component23/q11,,
2018,w,23,12,C,12  Ethene burns in oxygen to form carbon dioxide and water vapour. H C C H +  3 O=O  →  2 O=C=O  +  2 H–O–H 5 H H The bond energies are shown in the table. bond C=C C–H O=O C=O O–H bond energy in kJ / mol +610 +410 +497 +805 +460 What is the energy change for the reaction? A  –2959 kJ / mol B  –2313 kJ / mol C  –1319 kJ / mol D  –399 kJ / mol [Turn over 6,screenshots/2018/winter/component23/q12,,
2018,w,23,13,B,13  The equation for the formation of ammonia is shown. N2  +  3H2  →  2NH3 The energy level diagram for the reaction is shown. activation energy = +250 kJ / mol energy N2  +  3H2 energy change total energy released = –342 kJ / mol 2NH3 What is the energy change for the reaction? progress of reaction A  –592 kJ / mol B  –92 kJ / mol C  +92 kJ / mol D  +592 kJ / mol,screenshots/2018/winter/component23/q13,,
2018,w,23,14,D,14  Dilute hydrochloric acid reacts with 1 g of limestone. Which conditions produce the fastest rate of reaction? A  2 mol / dm3 hydrochloric acid and a single lump of limestone B  4 mol / dm3 hydrochloric acid and a single lump of limestone C  4 mol / dm3 hydrochloric acid and small pieces of limestone D  4 mol / dm3 hydrochloric acid and powdered limestone,screenshots/2018/winter/component23/q14,,
2018,w,23,15,B,15  The reversible reaction between methane and steam is shown. CH4(g)  +  H2O(g) CO(g)  +  3H2(g) 7 The forward reaction is endothermic. Which changes in pressure and temperature move the equilibrium to the right? A B C D pressure temperature decrease decrease increase increase decrease increase decrease increase,screenshots/2018/winter/component23/q15,,
2018,w,23,16,B,16  The equation for the reaction between zinc and copper(II) oxide is shown. Zn  +  CuO  →  ZnO  +  Cu Which row shows the oxidising agent and the reducing agent? A B C D oxidising agent reducing agent CuO CuO Zn Zn Cu Zn CuO ZnO,screenshots/2018/winter/component23/q16,,
2018,w,23,17,A,,,,
2018,w,23,18,A,"18  A  white  precipitate  is  produced  when  small  amounts  of  two  colourless  solutions  are  mixed together. 8 19  Solution Q is warmed with ammonium chloride. In a separate experiment, solution Q is added to methyl orange. Which observations show that solution Q is basic? A B C D warmed with ammonium chloride added to methyl orange gas is produced gas is produced no reaction no reaction turns red turns yellow turns red turns yellow",screenshots/2018/winter/component23/q18,,
2018,w,23,19,B,,,,
2018,w,23,20,C,"20  Some general rules for the solubility of salts in water are listed. ●  Carbonates are insoluble (except ammonium carbonate, potassium carbonate and sodium carbonate). ●  Chlorides are soluble (except lead(II) chloride and silver chloride). ●  Nitrates are soluble. ●  Sulfates are soluble (except barium sulfate, calcium sulfate and lead(II) sulfate). Which substances produce an insoluble salt when aqueous solutions of them are mixed? A  barium chloride and magnesium nitrate B  calcium chloride and ammonium nitrate C  silver nitrate and zinc chloride D  sodium carbonate and potassium sulfate 9",screenshots/2018/winter/component23/q20,,
2018,w,23,21,B,21  Elements in Group I of the Periodic Table react with water. Which  row  describes  the  products  made  in  the  reaction  and  the  trend  in  reactivity  of  the elements? A B C D products trend in reactivity metal hydroxide and hydrogen metal hydroxide and hydrogen metal oxide and hydrogen metal oxide and hydrogen less reactive down the group more reactive down the group less reactive down the group more reactive down the group,screenshots/2018/winter/component23/q21,,
2018,w,23,22,B,"22  The equation shows the reaction between a halogen and aqueous bromide ions. X2 +  2Br–  → 2X–  +  Br2 ......1...... ......2...... ......3...... Which words complete gaps 1, 2 and 3? A B C D 1 chlorine chlorine iodine iodine 2 3 brown colourless colourless brown brown colourless colourless brown",screenshots/2018/winter/component23/q22,,
2018,w,23,23,B,23  An inert gas R is used to fill weather balloons. Which descriptions of R are correct? A B C D number of outer shell electrons in atoms of R 2 2 8 8 structure of gas R diatomic molecules single atoms diatomic molecules single atoms [Turn over 10,screenshots/2018/winter/component23/q23,,
2018,w,23,24,A,24  Heating copper(II) carbonate produces copper(II) oxide and carbon dioxide. Heating the copper(II) oxide formed with carbon produces copper. Which colour changes are observed during these reactions? A  green → black → brown B  green → white → brown C  blue → black → silver D  blue → white → brown,screenshots/2018/winter/component23/q24,,
2018,w,23,25,C,25  Calcium reacts with cold water to produce hydrogen. Lead reacts slowly when heated in air to form an oxide but has almost no reaction with steam. Silver does not react with either air or water. Zinc reacts when heated with steam to produce hydrogen. What is the order of reactivity starting with the least reactive? A B C D least reactive most reactive calcium calcium silver silver lead zinc lead zinc zinc lead zinc lead silver silver calcium calcium,screenshots/2018/winter/component23/q25,,
2018,w,23,26,D,26  Which row describes the use of a metal and the property upon which the use depends? A B C D metal use property aluminium aluminium copper copper aircraft bodies cooking utensils cooking utensils electrical wiring aluminium is a heat conductor aluminium has a low density copper has a high density copper is a good conductor of electricity,screenshots/2018/winter/component23/q26,,
2018,w,23,27,C,27  Which statement about the manufacture of aluminium by electrolysis is correct? A  Aluminium ions are oxidised to aluminium by gaining electrons. B  Aluminium is extracted from its ore hematite. C  Molten cryolite is used to dissolve the aluminium oxide. D  Oxygen is formed at the negative electrode. 11,screenshots/2018/winter/component23/q27,,
2018,w,23,28,C,28  Ammonia is manufactured by the Haber process from nitrogen and hydrogen. Which row gives the main sources of these two gases? A B C D hydrogen nitrogen air air natural gas natural gas air natural gas air natural gas,screenshots/2018/winter/component23/q28,,
2018,w,23,29,A,"29  Which equation represents the incomplete combustion of propane, C3H8? A  2C3H8  +  7O2  →  6CO  +  8H2O B  C3H8  +  5O2  →  3CO2  +  4H2O C  2C3H8  +  11O2  →  6CO  +  16H2O D  C3H8  +  7O2  →  3CO2  +  8H2O",screenshots/2018/winter/component23/q29,,
2018,w,23,30,A,30  Argon is a noble gas used to fill light bulbs. What is the approximate percentage of argon in air? A  1% B  20% C  79% D  99% [Turn over,screenshots/2018/winter/component23/q30,,
2018,w,23,31,A,,,,
2018,w,23,32,B,,,,
2018,w,23,33,A,33  Which statement about sulfur or one of its compounds is correct? A  Sulfur occurs naturally as the element sulfur. B  Sulfur dioxide is used to kill bacteria in drinking water. C  Sulfuric acid is a weak acid. D  Dilute sulfuric acid is a dehydrating agent.,screenshots/2018/winter/component23/q33,,
2018,w,23,34,A,34  Which equation represents the formation of lime? 13 A  CaCO3  →  CaO  +  CO2 B  CaO  +  H2O  →  Ca(OH)2 C  Ca  +  2H2O  →  Ca(OH)2  +  H2 D  Ca(OH)2  +  CO2  →  CaCO3  +  H2O,screenshots/2018/winter/component23/q34,,
2018,w,23,35,A,35  Which equation representing a reaction of methane is correct? A  CH4  +  Cl 2  →  CH3Cl  +  HCl B  CH4  +  Cl 2  →  CH4Cl 2 C  CH4  +  Cl 2  →  CH2Cl 2  +  H2 D  2CH4  +  2Cl 2  →  2CH3Cl  +  Cl 2  +  H2,screenshots/2018/winter/component23/q35,,
2018,w,23,36,C,36  Which two compounds are molecules which both contain a double bond? A  ethane and ethanoic acid B  ethane and ethanol C  ethene and ethanoic acid D  ethene and ethanol,screenshots/2018/winter/component23/q36,,
2018,w,23,37,A,37  Ethanol can be formed by: 1 2 fermentation reaction between steam and ethene. Which of these processes use a catalyst? A B C D 1 (cid:22) (cid:22) (cid:26) (cid:26) 2 (cid:22) (cid:26) (cid:22) (cid:26) [Turn over,screenshots/2018/winter/component23/q37,,
2018,w,23,38,D,38  Sugar can be fermented to produce ethanol. Some of the stages in the process to produce and purify ethanol are listed. 14 H C H Cl C Cl H C H Cl C Cl H C H H C Cl C Cl C Cl C Cl H C H H D Cl C Cl H C H 1  Leave in a warm place. 2  Add yeast. 3  Fractionally distil the solution. 4  Dissolve the sugar in water. 5  Filter to remove the yeast. 6  Crush some sugar cane. What is the correct order of these stages? A  4 → 6 → 2 → 1 → 5 → 3 B  6 → 4 → 1 → 2 → 5 → 3 C  6 → 4 → 2 → 1 → 3 → 5 D  6 → 4 → 2 → 1 → 5 → 3,screenshots/2018/winter/component23/q38,,
2018,w,23,39,D,39  Which statement about ethanoic acid is correct? A B C D It contains a –C2H5 group. It is a strong acid. It is formed by the reduction of ethanol. It reacts with alcohols to form esters.,screenshots/2018/winter/component23/q39,,
2018,w,23,40,D,40  The structure of a polymer is shown. Which monomer is used to make this polymer? A Cl Cl C H C H B H C Cl C Cl Cl C Cl H Cl C Cl 15,screenshots/2018/winter/component23/q40,,
2019,m,22,1,A,1  Pure water boils at 100 °C. What happens to the water particles when water boils? 2 A  They gain energy and move further apart. B  They gain energy and stay close together. C  They lose energy and move further apart. D  They lose energy and stay close together.,screenshots/2019/march/component22/q1,,
2019,m,22,2,D,2  Which method should be used to separate a mixture of two liquids? A  crystallisation B  electrolysis C D filtration fractional distillation,screenshots/2019/march/component22/q2,,
2019,m,22,3,C,"3  Lead(II) iodide is insoluble in water. Lead(II) iodide is made by adding aqueous lead(II) nitrate to aqueous potassium iodide. Which  pieces  of  apparatus  are  needed  to  obtain  solid  lead(II)  iodide  from  20 cm3  of  aqueous lead(II) nitrate? 1 2 3 4 5 A  1, 2 and 4 B  1, 3 and 5 C  1, 4 and 5 D  2, 4 and 5 W X Y Z solvent front substance S baseline solvent level D Y W",screenshots/2019/march/component22/q3,,
2019,m,22,4,C,,,,
2019,m,22,5,C,,,,
2019,m,22,6,B,6  Which row describes the structure of the positive ion in sodium chloride? A B C D protons electrons neutrons 11 11 17 17 11 10 17 18 12 12 18 18 [Turn over,screenshots/2019/march/component22/q6,,
2019,m,22,7,D,"7  Which statement about copper, diamond and silicon(IV) oxide is correct? 4 A  Copper and silicon(IV) oxide have similar electrical conductivity. B C D  The structure of copper includes a lattice of positive ions. In diamond the carbon atoms are covalently bonded as flat sheets. In silicon(IV) oxide the silicon and oxygen atoms are covalently bonded as flat sheets.",screenshots/2019/march/component22/q7,,
2019,m,22,8,D,"8  An oxide of nitrogen has the following composition by mass: N, 30.4%; O, 69.6%. It has a relative molecular mass of 92. What is the molecular formula of the oxide of nitrogen? A  NO B  NO2 C  NO4 D  N2O4",screenshots/2019/march/component22/q8,,
2019,m,22,9,A,,,,
2019,m,22,10,C,,,,
2019,m,22,11,A,11  Aqueous copper(II) sulfate is electrolysed using copper electrodes. What are the ionic half-equations for the reactions that occur at each electrode? anode cathode A B C D Cu  →  Cu2+  +  2e– Cu2+  +  2e–  →  Cu 4OH–  →  2H2O  +  O2  +  4e– 4OH–  →  2H2O  +  O2  +  4e– Cu2+  +  2e–  →  Cu Cu  →  Cu2+  +  2e– Cu2+  +  2e–  →  Cu 2H+  +  2e–  →  H2,screenshots/2019/march/component22/q11,,
