year,month,component,question number,answer,text,screenshot_path,ms_path,marks
2017.0,w,23,7.0,,7  The lamp in the diagram is not very stable and falls over easily. 5 shade stem base Which row shows changes that would definitely make the lamp more stable? A B C D base centre of gravity narrower narrower wider wider higher lower higher lower,screenshots/physics/2017/winter/component23/q7,,
2017.0,w,23,8.0,,8  The diagram shows an incomplete scale drawing to find the resultant of two 10 N forces acting at a point in the directions shown. 10 N 10 N What is the magnitude of the resultant force? A  7.5 N B  8.6 N C  18 N D  20 N [Turn over 6,screenshots/physics/2017/winter/component23/q8,,
2017.0,w,23,9.0,,9  An object has a mass of 60 kg. For how long does the force act? It decelerates from 50 m / s to 20 m / s when a resultant force of 300 N acts on it. A  0.071 s B  0.17 s C  6.0 s D  14 s,screenshots/physics/2017/winter/component23/q9,,
2017.0,w,23,10.0,,"10  A car, starting from rest at position X, accelerates up a hill. The car reaches a speed of 10 m / s at position Y. The kinetic energy of the car at position Y is equal to its gain in gravitational potential energy from X to Y. X Take the gravitational field strength g to be 10 N / kg. What is the gain in height of the car between X and Y? Y gain in height of car A  0.50 m B  5.0 m C  10 m D  50 m",screenshots/physics/2017/winter/component23/q10,,
2017.0,w,23,11.0,,11  A 150 W filament lamp has an efficiency of 10%. A 40 W compact fluorescent lamp (CFL) has an efficiency of 30%. Each lamp is switched on for the same amount of time. Which  lamp  produces  more  light  and  which  lamp  converts  more  energy  into  other  forms  of energy? A B C D produces more light converts more energy into other forms CFL lamp CFL lamp filament lamp filament lamp CFL lamp filament lamp CFL lamp filament lamp,screenshots/physics/2017/winter/component23/q11,,
2017.0,w,23,12.0,,12  A student runs up a flight of stairs. 7 length height Which information is not needed to calculate the rate at which the student is doing work against gravity? A B C D the height of the flight of stairs the length of the flight of stairs the time taken to run up the stairs the weight of the student,screenshots/physics/2017/winter/component23/q12,,
2017.0,w,23,13.0,,13  The diagram shows a simple mercury barometer. cm 90 metre rule 80 70 60 50 40 30 20 10 vacuum mercury Which length is used to find the value of atmospheric pressure? A  12 cm B  74 cm C  86 cm D  100 cm [Turn over 8,screenshots/physics/2017/winter/component23/q13,,
2017.0,w,23,14.0,,14  A pollen grain in a beaker of still water is viewed through a microscope. Which diagram shows the most likely movement of the pollen grain? A B C D,screenshots/physics/2017/winter/component23/q14,,
2017.0,w,23,15.0,,15  The diagram shows an air-filled rubber toy. A child sits on the toy and its volume decreases. The temperature of the air in the toy does not change. How does the air pressure in the toy change and why? A B C D pressure decreases decreases increases increases reason air molecules move more slowly air molecules strike the rubber less frequently air molecules move more quickly air molecules strike the rubber more frequently,screenshots/physics/2017/winter/component23/q15,,
2017.0,w,23,16.0,,"16  The diagram shows a glass flask, sealed with a small volume of mercury in a glass tube. When the flask is gently warmed the mercury rises up the tube. 9 glass tube mercury water air What is the main cause of the movement of the mercury? A  expansion of air in the flask B  expansion of the glass flask C  expansion of the glass tube D  expansion of the mercury",screenshots/physics/2017/winter/component23/q16,,
2017.0,w,23,17.0,,17  Which property cannot be used for the measurement of temperature? length of a solid metal bar A  half-life of a radioactive isotope B C  pressure of a gas D  volume of a liquid,screenshots/physics/2017/winter/component23/q17,,
2017.0,w,23,18.0,,18  A student uses an immersion heater to heat some water in a beaker. The water is heated from 20 °C to 80 °C. The energy supplied to the water is 60.0 kJ. What is the thermal capacity of the water? (Ignore any heat loss.) A  667 J / °C B  750 J / °C C  1000 J / °C D  3000 J / °C [Turn over 10,screenshots/physics/2017/winter/component23/q18,,
2017.0,w,23,19.0,,19  Why is the heating coil of a domestic immersion heater placed at the bottom of the tank? A  Cold water is less dense than hot water and therefore sinks. B  Cold water is more dense than hot water and therefore rises. C  Hot water is less dense than cold water and therefore rises. D  Hot water is more dense than cold water and therefore sinks.,screenshots/physics/2017/winter/component23/q19,,
2017.0,w,23,20.0,,20  The diagram represents plane wavefronts of a water wave about to strike a solid barrier. wavefronts Which diagram shows the position of the wavefronts after reflection at the barrier? A reflected C reflected B reflected D reflected,screenshots/physics/2017/winter/component23/q20,,
2017.0,w,23,21.0,,"21  The diagram shows a ray of light in glass. The ray reaches a boundary with air. One weak ray of light is missing from the diagram. 11 air glass 50° Which statement is correct? A  At the boundary, the speed of the light will become less. B  The critical angle for light at this boundary is 50°. C  The diagram shows an example of diffraction of light. D  The missing ray is a weak reflected ray.",screenshots/physics/2017/winter/component23/q21,,
2017.0,w,23,22.0,,22  Light travelling in air enters a plastic block at an angle of incidence of 62°. The plastic has a refractive index of 1.48. 62° ray of light plastic block What is the angle of refraction? A  18° B  28° C  37° D  42° [Turn over 12,screenshots/physics/2017/winter/component23/q22,,
2017.0,w,23,23.0,,23  A sound wave travels from a medium in one state into the same medium but in another state. This  causes  the  speed  of  the  wave  to  change  from  approximately  300 m / s  to  approximately 3000 m / s. Between which two states is the sound wave travelling? A  gas to solid B liquid to gas C liquid to solid D  solid to liquid,screenshots/physics/2017/winter/component23/q23,,
2017.0,w,23,26.0,,26  The diagram shows the Earth and its surroundings. Through which labelled region can sound not be transmitted? A sea (water) B land (rock) C atmosphere (air) D outer space (vacuum) not to scale,screenshots/physics/2017/winter/component23/q26,,
2017.0,w,23,27.0,,27  Different waves travel through air. Which waves have the greatest difference in speed? 13 A  ultrasound waves and sound waves B  ultrasound waves and ultraviolet waves C  ultraviolet waves and light waves D  ultraviolet waves and radio waves,screenshots/physics/2017/winter/component23/q27,,
2017.0,w,23,28.0,,28  A train of steel nails and a train of iron nails hang from a strong magnet. train of iron nails magnet train of steel nails The trains are then carefully removed from the magnet. What happens to the trains? A  Both trains fall apart. B  Both trains stay together. C  Only the train of iron nails falls apart. D  Only the train of steel nails falls apart.,screenshots/physics/2017/winter/component23/q28,,
2017.0,w,23,29.0,,29  What is the best method to demagnetise a steel rod? A  Pass the rod through a coil connected to an a.c. supply. B  Pass the rod through a coil connected to a d.c. supply. C  Place the rod next to another magnet. D  Stroke the rod with another magnet.,screenshots/physics/2017/winter/component23/q29,,
2017.0,w,23,30.0,,30  There is a current in a metal wire. Which particles in the wire move to cause this current? A  α-particles B  electrons C  neutrons D  protons [Turn over 14,screenshots/physics/2017/winter/component23/q30,,
2017.0,w,23,31.0,,"31  The diagram shows a circuit with a gap between points P and Q. Four pieces of metal wire of the same material are connected, in turn, between points P and Q in the circuit. A P Q The table gives the diameters and lengths of the wires. In which wire is the current the largest? diameter / mm length / m A B C D 0.10 0.10 0.20 0.20 1.0 2.0 1.0 2.0",screenshots/physics/2017/winter/component23/q31,,
2017.0,w,23,32.0,,"32  A battery is connected to a circuit. It is switched on for 1.0 minute. During that time, there is a current of 0.40 A in the circuit and the battery supplies a total of 48 J of energy. Which row gives the charge that passes and the electromotive force (e.m.f.) of the battery? A B C D charge that passes in 1.0 minute / C e.m.f. of the battery / V 0.40 0.40 24 24 2.0 120 2.0 120",screenshots/physics/2017/winter/component23/q32,,
2017.0,w,23,35.0,,"35  The diagram shows an AND gate and an OR gate connected together. 16 X Y Z Which combination of inputs X, Y and Z gives an output of 0? output A B C D X 0 0 1 1 Y 0 1 0 1 Z 1 1 0 0",screenshots/physics/2017/winter/component23/q35,,
2017.0,w,23,36.0,,"36  The  diagram  shows  a  short-circuited  copper  coil  swinging  about  an  axis  at  right-angles  to  a strong magnetic field. The motion induces a current in the coil. axis of rotation of coil coil magnetic field direction of swing of coil What is the effect, if any, of this induced current in the coil? A  The  induced  current  has  no  effect  on  the  movement  of  the  coil  because  copper  is  non- magnetic. B  The induced current produces a magnetic field of constant magnitude in the coil. C  The induced current produces forces that assist the change causing it. D  The induced current produces forces that oppose the changes causing it. 17",screenshots/physics/2017/winter/component23/q36,,
2017.0,w,23,37.0,,37  Diagram  1  shows  a  magnet  being  pushed  into  a  coil  that  is  connected  to  a  centre-zero galvanometer. N S 0 0 stationary magnet N S 0 N S diagram 1 diagram 2 diagram 3 Which  row  shows  the  directions  of  the  pointer  when  the  magnet  is  as  shown  in  diagrams  2 and 3? A B C D diagram 2 diagram 3 [Turn over 18,screenshots/physics/2017/winter/component23/q37,,
2017.0,w,23,38.0,,38  Radioactive carbon-14 decays to nitrogen-14 by the emission of a particle. C14 6 →   N14 7 +  particle Which particle has been emitted in this process? A  a β-particle B  an α-particle C  a neutron D  a proton downwards.,screenshots/physics/2017/winter/component23/q38,,
2017.0,w,23,39.0,,"39  As  α-particles  pass  through  the  electric  field  between  two  charged  plates,  they  are  deflected + + + + + + + + + α-particles What happens to γ-rays passing through the same electric field? – – – – – – – – – A  They are deflected downwards more than the α-particles. B  They are deflected upwards. C  They are not deflected at all. D  They follow the same path as the α-particles.",screenshots/physics/2017/winter/component23/q39,,
2017.0,w,23,40.0,,40  Radioactive  iodine-131  emits  β-particles  and  has  a  half-life  of  8  days.  It  decays  to  produce xenon-131. Which statement about this decay is correct? A  After 8 days no more β-particles are emitted. B  After 8 days the number of xenon-131 atoms has halved. C  After 16 days the iodine-131 has decayed completely. D  After 16 days the number of iodine-131 atoms has reduced to one quarter. 19,screenshots/physics/2017/winter/component23/q40,,
2018.0,m,22,1.0,,1  Which instrument is used to measure accurately the diameter of a thin metal wire? 2 A  30 cm ruler B  measuring tape C  metre rule D  micrometer screw gauge,screenshots/physics/2018/march/component22/q1,,
2018.0,m,22,2.0,,2  A parachutist is falling through the air at terminal velocity. Which statement about the parachutist is correct? A  Every force acting on the parachutist is equal to zero and his acceleration is equal to zero. B  Every force acting on the parachutist is equal to zero and his velocity is equal to zero. C  The resultant force acting on the parachutist is equal to zero and his acceleration is equal to zero. D  The resultant force acting on the parachutist is equal to zero and his velocity is equal to zero.,screenshots/physics/2018/march/component22/q2,,
2018.0,m,22,3.0,,3  The curved line on the graph shows the motion of a car. speed m / s 12.0 10.0 8.0 6.0 4.0 2.0 0 0 1.0 2.0 3.0 4.0 5.0 time / s What is the acceleration of the car at the time of 4.0 s? A  0.33 m / s2 B  0.44 m / s2 C  2.3 m / s2 D  3.0 m / s2 3 D A C B D  750 N,screenshots/physics/2018/march/component22/q3,,
2018.0,m,22,7.0,,7  A  stone  of  mass  0.12 kg  is  fired  from  a  catapult.  The  velocity  of  the  stone  changes  from  0  to 5.0 m / s in 0.60 s. 4 What is the average resultant force acting on the stone while it is being fired? A  1.0 N B  2.5 N C  3.6 N D  8.3 N,screenshots/physics/2018/march/component22/q7,,
2018.0,m,22,8.0,,8  A uniform rod XY of weight 2.0 N has a length of 80 cm. The rod is suspended by a thread 20 cm from end X. A weight of 5.0 N is suspended from end X. uniform rod thread 80 cm Y 20 cm X 5.0 N A student hangs a 6.0 N weight on the rod so that it is in equilibrium. What is the distance of the 6.0 N weight from end X? A  6 cm B  10 cm C  26 cm D  30 cm,screenshots/physics/2018/march/component22/q8,,
2018.0,m,22,9.0,,"9  A wooden plank rests in equilibrium on two rocks on opposite sides of a narrow stream. Three forces P, Q and R act on the plank. P R Q How are the sizes of the forces related? A  P + Q = R B  P + R = Q C  P = Q = R D  P = Q + R plank 5",screenshots/physics/2018/march/component22/q9,,
2018.0,m,22,12.0,,12  A student cycles along a level road at a speed of 5.0 m / s. The total mass of the student and bicycle is 120 kg. The student applies the brakes and stops. The braking distance is 10 m. What is the average braking force? A  150 N B  300 N C  15 000 N D  30 000 N [Turn over,screenshots/physics/2018/march/component22/q12,,
2018.0,m,22,13.0,,13  A water manometer is connected to a gas supply. 6 gas supply P Q water There is a gas leak and the pressure of the gas supply falls. What happens to the water level at P and what happens to the water level at Q? A B C D water level at P  water level at Q falls falls rises rises falls rises falls rises,screenshots/physics/2018/march/component22/q13,,
2018.0,m,22,14.0,,"14  A submarine is 20 m below the surface of the sea. The pressure due to the water at this depth is P. On another day, the submarine is 26 m below the surface of fresh water. The density of sea water is 1.3 times the density of fresh water. What is the pressure due to the fresh water at a depth of 26 m? A P 3.1 B  P C  1.3 P D  1.7 P",screenshots/physics/2018/march/component22/q14,,
2018.0,m,22,19.0,,19  A block of copper has a mass of 2.0 kg. The block of copper absorbs 12 000 J thermal energy. The specific heat capacity of copper is 385 J / (kg °C). What is the temperature rise of the copper? A  15.6 °C B  31.2 °C C  46.8 °C D  62.4 °C 9,screenshots/physics/2018/march/component22/q19,,
2018.0,m,22,20.0,,20  A teacher demonstrates an experiment to a class. A boiling tube is filled with water and some ice cubes  are  trapped  at  the  bottom  of  the  tube.  The  teacher  then  heats  the  boiling  tube  in  the position shown until the water at the top boils. water ice heat metal mesh The ice does not melt. What does this demonstrate? A  Water is a good conductor of thermal energy. B  Water is a good convector of thermal energy. C  Water is a poor conductor of thermal energy. D  Water is a poor convector of thermal energy.,screenshots/physics/2018/march/component22/q20,,
2018.0,m,22,21.0,,"21  A metal cup has a plastic lining. The cup is filled with hot water and held by a hand. Which statement about the transfer of thermal energy from the water to the hand is correct? A B C D In the plastic, no energy is transferred directly between adjacent molecules. In the plastic, fast moving molecules interact with free electrons, making the electrons move very quickly. In the metal, energy is transferred only by electrons. In the metal, energy is transferred by electrons and by vibrations of the lattice.",screenshots/physics/2018/march/component22/q21,,
2018.0,m,22,22.0,,22  Which row shows an example of a transverse wave and an example of a longitudinal wave? A B C D transverse longitudinal light radio sound water radio sound water light [Turn over,screenshots/physics/2018/march/component22/q22,,
2018.0,m,22,23.0,,23  A wave passes through a gap and diffraction causes the wave to spread out. Which wave spreads out the most? 10 A large wavelength through a gap slightly larger than the wavelength B large wavelength through a gap much smaller than the wavelength C  small wavelength through a gap much larger than the wavelength D  small wavelength through a gap much smaller than the wavelength,screenshots/physics/2018/march/component22/q23,,
2018.0,m,22,24.0,,24  An object is placed before a plane mirror as shown. A student views the image of the object in the mirror from point P. Where does she see the image? object B A C D P mirror,screenshots/physics/2018/march/component22/q24,,
2018.0,m,22,25.0,,25  Light has a speed of 1.24 × 108 What is the refractive index of diamond? m / s in diamond. A  0.41 B  1.54 C  2.42 D  3.72,screenshots/physics/2018/march/component22/q25,,
2018.0,m,22,26.0,,26  Which statement describes monochromatic light? A B C D light that does not diffract light that has a single frequency light that spreads out when shone through a glass prism light that travels at the same speed in all materials,screenshots/physics/2018/march/component22/q26,,
2018.0,m,22,27.0,,27  Both the amplitude and the frequency of a sound wave decrease. What happens to the sound heard? 11 A  The sound is louder and has a higher pitch. B  The sound is louder and has a lower pitch. C  The sound is quieter and has a higher pitch. D  The sound is quieter and has a lower pitch.,screenshots/physics/2018/march/component22/q27,,
2018.0,m,22,28.0,,28  A sound wave is travelling through water. What is a possible speed for the wave? A  150 m / s B  300 m / s C  1500 m / s D  5000 m / s,screenshots/physics/2018/march/component22/q28,,
2018.0,m,22,29.0,,29  An electromagnet is used to remove a splinter from an eye. What material is the splinter made from? A  aluminium B  glass C iron D  wood,screenshots/physics/2018/march/component22/q29,,
2018.0,m,22,30.0,,30  A metal conductor is connected to a battery. Which statement describes the current in the metal conductor? A B C D It is a flow of electrons from the negative to the positive terminal. It is a flow of electrons from the positive to the negative terminal. It is a flow of protons from the negative to the positive terminal. It is a flow of protons from the positive to the negative terminal.,screenshots/physics/2018/march/component22/q30,,
2018.0,m,22,31.0,,"31  In an electric circuit, 40 C of electric charge pass a point in 5.0 s. What is the current in the circuit? C  45 A D  200 A A  0.13 A B  8.0 A",screenshots/physics/2018/march/component22/q31,,
2018.0,m,22,32.0,,32  There is a current of 5.0 A in a resistor. The potential difference (p.d.) across the resistor is 24 V. How much energy is transferred in the resistor in 1.0 minute? A  5.0 J B  120 J C  290 J D  7200 J [Turn over,screenshots/physics/2018/march/component22/q32,,
2018.0,m,22,33.0,,33  The diagram shows a circuit. 12 lamp 1 lamp 2 Switch S is closed. Which lamps light? S lamp 1 only lamp 2 only lamp 1 and lamp 2 A B C D  neither lamp 1 nor lamp 2,screenshots/physics/2018/march/component22/q33,,
2018.0,m,22,34.0,,34  A circuit contains four ammeters and three resistors with different values. Which ammeter shows the largest reading? B A A A A C 10 Ω 20 Ω 30 Ω A D,screenshots/physics/2018/march/component22/q34,,
2018.0,m,22,35.0,,35  The diagrams show pairs of circuits containing logic gates. In  which  diagram  does  the  lower  circuit  of  the  pair not  behave  in  the  same  way  as  the  upper circuit? 13 A C B D,screenshots/physics/2018/march/component22/q35,,
2018.0,m,22,36.0,,"36  The current in a coil produces a magnetic field around it, as shown. – + The  magnitude  of  the  potential  difference  across  the  coil  is  increased  and  its  direction  is reversed. What happens to the magnetic field? A  The lines become closer together and the right-hand end becomes a south pole. B  The lines become closer together and the right-hand end remains a north pole. C  The lines become further apart and the right-hand end becomes a south pole. D  The lines become further apart and the right-hand end remains a north pole. [Turn over 14 .",screenshots/physics/2018/march/component22/q36,,
2018.0,m,22,37.0,,37  The notation for an isotope of sodium is  Na 23 11 Which row gives the composition of a neutral atom of this isotope of sodium? A B C D number of protons number of neutrons number of electrons 11 11 11 12 12 12 23 11 11 12 11 12,screenshots/physics/2018/march/component22/q37,,
2018.0,m,22,38.0,,38  The radioactive isotope of hydrogen undergoes beta decay to the isotope  He3 2 What is the nuclide notation for the hydrogen isotope? . A  H1 1 B H2 1 C H3 1 D H4 2,screenshots/physics/2018/march/component22/q38,,
2018.0,m,22,39.0,,"39  When  measuring  the  emissions  from  a  radioactive  rock  brought  into  the  laboratory,  a  teacher mentions that background radiation must be taken into account. What is this background radiation? A B C D infra-red radiation from warm objects in the laboratory infra-red radiation from the Sun ionising radiation from the radioactive rock brought into the laboratory ionising radiation in the laboratory when the radioactive rock is not present 15",screenshots/physics/2018/march/component22/q39,,
2018.0,m,22,40.0,,"40  Solid caesium-137 decays by the emission of a β-particle to form solid barium-137, which emits a γ-ray. The barium-137 undergoes no further decay. The half-life of caesium-137 is 33 years. A block of pure caesium-137 has a mass of 2.0 µg. The diagram shows a radiation detector a distance of 5 cm from the block. The detector registers a count rate of 2000 counts / second. block 5 cm Which statement is not correct? detector counter A  After 33 years, the mass of the block is 1.0 µg. B  After 66 years, the sample contains 1.5 µg of barium. C  With  5 cm  of  lead  between  the  block  and  the  detector,  the  count  rate  is  just  above background level. D  With  2 mm  of  aluminium  between  the  block  and  the  detector,  the  count  rate  is  reduced significantly. 16",screenshots/physics/2018/march/component22/q40,,
2018.0,s,21,1.0,,"1  A length of cotton is measured between two points on a ruler. cotton cm 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 When the length of cotton is wound closely around a pen, it goes round six times. pen six turns of cotton What is the distance once round the pen? A  2.2 cm B  2.6 cm",screenshots/physics/2018/summer/component21/q1,,
2018.0,s,21,1.0,,"1  × mass × (velocity)2 2 [Turn over 10  As energy is transferred into different forms, it eventually becomes dissipated. What does this mean? 6 A  All the energy disappears. B  The energy finally changes into every possible form of energy. C  The energy spreads out among the objects and their surroundings. D  The total amount of energy becomes less.",screenshots/physics/2018/summer/component21/q1,,
2018.0,s,21,2.0,,2  When does an object falling vertically through the air reach terminal velocity? C  13.2 cm D  15.6 cm A  when the acceleration of the object becomes negative B  when the acceleration of the object is equal to g C  when the air resistance equals the weight of the object D  when the air resistance is greater than the weight of the object 3 distance 0 0 A C distance time 0 0 B D time speed speed 0 0 time 0 0 time,screenshots/physics/2018/summer/component21/q2,,
2018.0,s,21,5.0,,5  An object always has mass but does not always have weight. What must be present and acting on the mass for it to have weight? A  a gravitational field B  a set of scales C  displaced water D friction due to air resistance,screenshots/physics/2018/summer/component21/q5,,
2018.0,s,21,6.0,,6  A force acting on a moving ball causes its motion to change. This force stays constant. What makes the force produce a greater change in the motion of the ball? A  decreasing the total mass of the ball B increasing the temperature of the ball C  using a ball with a hollow centre but the same mass D  using a different material for the ball so that it has a lower density but the same mass,screenshots/physics/2018/summer/component21/q6,,
2018.0,s,21,7.0,,"7  A balloon and a mass are attached to a rod that is pivoted at P. balloon 5 45 cm 40 35 30 25 20 15 10 5 mass P The balloon is filled with helium, a gas less dense than air, so that it applies an upward force on the rod. The rod is horizontal and stationary. Which action causes the rod to rotate clockwise? A  Move both the balloon and mass 10 cm to the left. B  Move both the balloon and mass 10 cm to the right. C  Move both the balloon and mass to the 25 cm mark. D  Move the balloon to the 20 cm mark and the mass to the 30 cm mark.",screenshots/physics/2018/summer/component21/q7,,
2018.0,s,21,8.0,,8  A car is moving in a straight line on a level road. Its engine provides a forward force on the car. A second force of equal size acts on the car due to resistive forces. Which statement describes what happens? A  The car changes direction. B  The car moves at a constant speed. C  The car slows down. D  The car speeds up.,screenshots/physics/2018/summer/component21/q8,,
2018.0,s,21,9.0,,9  Which expression gives the momentum of an object? A  mass × acceleration B  mass × gravitational field strength C  mass × velocity D,screenshots/physics/2018/summer/component21/q9,,
2018.0,s,21,11.0,,"11  A ball of mass 1.2 kg is dropped from a height of 30 m. As it falls, 25% of its initial gravitational potential energy is transferred to thermal energy. What is the kinetic energy of the ball just before it hits the ground? A  27 J B  90 J C  270 J D  360 J",screenshots/physics/2018/summer/component21/q11,,
2018.0,s,21,12.0,,12  A girl hangs by her hands from a bar in the gymnasium. She pulls herself up until her chin is level with the bar. The mass of the girl is 48 kg. She pulls herself up through a distance of 0.25 m. She does this in 2.0 s. What is the useful power she uses to pull herself up? A  6.0 W B  24 W C  60 W D  240 W,screenshots/physics/2018/summer/component21/q12,,
2018.0,s,21,13.0,,"13  Four identical beakers are filled with equal volumes of liquids P or Q, as shown. Liquid P is more dense than liquid Q. At which point is the pressure the least? liquid P B liquid Q D A C",screenshots/physics/2018/summer/component21/q13,,
2018.0,s,21,14.0,,14  An oil tank has a base of area 2.5 m2 and is filled with oil to a depth of 1.2 m. The density of the oil is 800 kg / m3. What is the force exerted on the base of the tank due to the oil? A  960 N B  2400 N C  9600 N D  24 000 N,screenshots/physics/2018/summer/component21/q14,,
2018.0,s,21,15.0,,"15  When molecules of a gas rebound from a wall of a container, the wall experiences a pressure. What is the cause of this pressure? 7 A B C D the change in energy of the molecules the change in momentum of the molecules the change in power of the molecules the change in speed of the molecules",screenshots/physics/2018/summer/component21/q15,,
2018.0,s,21,16.0,,16  A student wishes to calibrate a mercury-in-glass thermometer with a °C scale. Which values should she use for the lower fixed point and for the upper fixed point? A B C D lower fixed point upper fixed point melting point of ice melting point of ice melting point of mercury melting point of mercury boiling point of mercury boiling point of water boiling point of mercury boiling point of water,screenshots/physics/2018/summer/component21/q16,,
2018.0,s,21,17.0,,17  Which statements about boiling and about evaporation are both correct? A B C D boiling evaporation takes place only at the surface takes place only at the surface takes place throughout the liquid takes place throughout the liquid takes place only at the surface takes place throughout the liquid takes place only at the surface takes place throughout the liquid,screenshots/physics/2018/summer/component21/q17,,
2018.0,s,21,18.0,,"18  On  a  cold  day,  a  metal  front-door  knob  X  and  a  similar  plastic  knob  Y  are  at  the  same temperature. Why does X feel cooler to the touch than Y? A  X convects thermal energy better than Y. B  X is a better thermal conductor than Y. C  X is a better insulator than Y. D  X is a better radiator of thermal energy than Y. [Turn over 8",screenshots/physics/2018/summer/component21/q18,,
2018.0,s,21,19.0,,"19  Light travels at a speed of  2.0 × 108 m / s in a glass block. In the glass, the wavelength of the light is 4.0 × 10–7 m. What is the frequency of the light? Hz Hz A  2.0 × 10–15 B  1.3 × 10–2 C  80 Hz D  5.0 × 1014 Hz",screenshots/physics/2018/summer/component21/q19,,
2018.0,s,21,20.0,,20  Which arrow on the graph shows the amplitude of the wave? displacement A 0 0 C distance B D,screenshots/physics/2018/summer/component21/q20,,
2018.0,s,21,21.0,,21  Scout P signals to scout Q on the other side of a valley by using a mirror to reflect the Sun’s light. Sun’s light scout P mirror scout Q Which mirror position allows the Sun’s light to be reflected to scout Q? D A mirror Sun’s light B C Sun’s light Sun’s light Sun’s light,screenshots/physics/2018/summer/component21/q21,,
2018.0,s,21,22.0,,"22  A prism is made from transparent plastic. In this plastic, light travels at 0.80 c, where c is its speed in air. Light enters one face of the prism at right-angles as shown. 9 NOT TO SCALE D  53° θ The light just escapes from the sloping face of the prism. What is angle θ ? A  37° B  39° C  51°",screenshots/physics/2018/summer/component21/q22,,
2018.0,s,21,23.0,,23  The Sun emits infra-red radiation and light. Light from the Sun reaches the Earth in 8 minutes. Which row gives correct information about the infra-red radiation? A B C D wavelength of infra-red radiation time taken for infra-red radiation to reach Earth longer than wavelength of light longer than wavelength of light shorter than wavelength of light shorter than wavelength of light 8 minutes much less than 8 minutes 8 minutes much more than 8 minutes,screenshots/physics/2018/summer/component21/q23,,
2018.0,s,21,24.0,,24  A dolphin has a range of audible frequencies of 150 Hz–150 kHz. Which range of frequencies can be heard both by humans with good hearing and by dolphins? A  20 Hz–150 Hz B  20 Hz–150 kHz C  20 kHz–150 kHz D  150 Hz–20 kHz [Turn over 10,screenshots/physics/2018/summer/component21/q24,,
2018.0,s,21,25.0,,25  A permanent magnet is placed close to a bar of soft iron. permanent magnet S N P Q soft iron bar What are the polarities of end P and of end Q? A B C D end P end Q N N S S N S N S,screenshots/physics/2018/summer/component21/q25,,
2018.0,s,21,26.0,,26  A steel magnet is placed inside a coil of wire. Which method is used to demagnetise the magnet? A  connect the coil to an a.c. power supply B  connect the coil to an a.c. power supply and slowly remove the magnet from the coil C  connect the coil to a d.c. power supply D  connect the coil to a d.c. power supply and slowly remove the magnet from the coil,screenshots/physics/2018/summer/component21/q26,,
2018.0,s,21,27.0,,27  The electromotive force (e.m.f.) of a rechargeable battery is 6.0 V. What does this mean? A  6.0 J is the maximum energy the battery can provide in 1.0 s. B  6.0 J is the total energy the battery can provide before it has to be recharged. C  6.0 J of energy is provided by the battery to drive a charge of 1.0 C around a complete circuit. D  6.0 J of energy is provided by the battery to drive a current of 1.0 A around a complete circuit.,screenshots/physics/2018/summer/component21/q27,,
2018.0,s,21,28.0,,28  A student measures the potential difference across a device and the current in the device. Which calculation gives the resistance of the device? A  current  +  potential difference B  current  ÷  potential difference C  potential difference  ÷  current D  potential difference  ×  current 11,screenshots/physics/2018/summer/component21/q28,,
2018.0,s,21,29.0,,29  A water heater is connected to a 230 V supply and there is a current of 26 A in the heater. It takes 20 minutes to heat the water to the required temperature. How much energy is supplied by the heater? A  6.0 × 103 J B  1.0 × 104 J C  1.2 × 105 J D  7.2 × 106 J,screenshots/physics/2018/summer/component21/q29,,
2018.0,s,21,30.0,,30  Which electrical symbol represents a diode? A B C D,screenshots/physics/2018/summer/component21/q30,,
2018.0,s,21,31.0,,31  A student sets up this circuit. What is the purpose of the circuit? A B C D to allow a lamp to be made dimmer or brighter as required to amplify the sound of a voice to light a lamp in the dark to sound a bell when the temperature rises [Turn over,screenshots/physics/2018/summer/component21/q31,,
2018.0,s,21,32.0,,32  The diagram shows two voltmeters P and Q connected to a potential divider. 12 V voltmeter P X V voltmeter Q The sliding connection at point X is moved towards the top of the diagram. What happens to the reading on P and to the reading on Q? A B C D reading on P reading on Q decreases decreases increases increases decreases increases decreases increases,screenshots/physics/2018/summer/component21/q32,,
2018.0,s,21,33.0,,33  The diagram represents a digital circuit using a NOR gate and an AND gate. NOR X Y Z AND output What is the truth table for this circuit? A Z 0 1 0 1 0 1 0 1 X 0 0 0 0 1 1 1 1 Y 0 0 1 1 0 0 1 1 output 0 0 0 1 0 1 0 1 B Z 0 1 0 1 0 1 0 1 X 0 0 0 0 1 1 1 1 Y 0 0 1 1 0 0 1 1 output 0 1 0 0 0 0 0 0 C Z 0 1 0 1 0 1 0 1 X 0 0 0 0 1 1 1 1 Y 0 0 1 1 0 0 1 1 output 1 1 1 0 1 0 1 0 D Z 0 1 0 1 0 1 0 1 X 0 0 0 0 1 1 1 1 Y 0 0 1 1 0 0 1 1 output 1 0 1 1 1 1 1 1,screenshots/physics/2018/summer/component21/q33,,
2018.0,s,21,34.0,,34  Which statement about electromagnetic induction is correct? 13 A  A strong magnet that is held stationary near a stationary conductor causes a greater effect than a weak magnet. B  The effect occurs when a magnet and a conductor are both moved with the same speed and in the same direction. C  The effect occurs when a magnet is moved away from a nearby conductor. D  The effect only occurs when a magnet is moved towards a conductor.,screenshots/physics/2018/summer/component21/q34,,
