component,question number,text,topic
21,51,51  Which compound in polluted air can damage stonework and kill trees? A carbon dioxide B carbon monoxide C lead compounds D sulfur dioxide PhysicsAndMathsTutor.com52  The diagram shows three types of item. cutlery cooking pan instruments used in hospitals Which method of rust prevention can be used for all three types of item? A  coating with plastic B  covering with grease C  galvanising D  using stainless steel,11 Air and water
21,53,53  Which iron nail rusts? A B C D zinc coated nail painted nail nail in damp cloth nail covered in grease PhysicsAndMathsTutor.com,11 Air and water
21,54,"54  Which statements are correct? 1 2 3 Carbon monoxide is responsible for the production of ‘acid rain’. Oxides of nitrogen are present in car exhausts. Sulfur dioxide can be produced by the combustion of fossil fuels. A  1 and 2 only B  1 and 3 only C  2 and 3 only D  1,1,1, 21,",11 Air and water
21,27,"27  Which pollutant, found in car exhaust fumes, does not come from the fuel? A  carbon monoxide B  hydrocarbons C lead compounds D  nitrogen oxides",11 Air and water
21,30,"30  Iron rusts. This process involves the ……1…… of iron. Rusting can be prevented by covering the iron with grease or paint which stops ……2…… from reaching the surface of the iron. Which words correctly complete gaps 1 and 2? PhysicsAndMathsTutor.com 31  Oxides of nitrogen are given out from car exhausts. Which row best shows why oxides of nitrogen are unwanted? 32  Iron rusts when it reacts with ……1…… Rusting can be prevented by covering the iron with a more reactive metal, such as ……2…… Which words correctly complete gaps 1 and 2? 1 oxygen oxygen 2 copper magnesium oxygen and water copper oxygen and water magnesium A B C D PhysicsAndMathsTutor.com after rust",11 Air and water
21,29,29  Which air pollutant is not made when coal burns in a power station? A  carbon monoxide B lead compounds C  nitrogen oxides D  sulfur dioxide,11 Air and water
21,35,35  What is the correct order of abundance of the gases in the air? A  nitrogen → oxygen → argon → carbon dioxide B  nitrogen → oxygen → carbon dioxide → argon C  oxygen → nitrogen → argon → carbon dioxide D  oxygen → nitrogen → carbon dioxide → argon PhysicsAndMathsTutor.com,11 Air and water
21,26,"26  Sulfur dioxide, SO2, nitrogen dioxide, NO2, and carbon monoxide, CO, are air pollutants. Which row correctly shows their major source? 27  Acid rain is formed when sulfur dioxide and oxides of nitrogen dissolve in rain water. Which problem is not caused by acid rain? A  breathing difficulties B  dying trees C  erosion of statues D lowered pH of lakes PhysicsAndMathsTutor.com",11 Air and water
21,1,1  The diagram shows an experiment to investigate how paint affects the rusting of iron. P Q iron painted iron air water What happens to the water level in tubes P and Q? PhysicsAndMathsTutor.com2  A new planet has been discovered and its atmosphere has been analysed. atmosphere planet The table shows the composition of its atmosphere. Which gases are present in the atmosphere of the planet in a higher percentage than they are in the Earth’s atmosphere? A  carbon dioxide and oxygen B  carbon dioxide only C  nitrogen and oxygen D  nitrogen only,11 Air and water
21,3,"3  Which pollutant found in air does not have an effect on respiration? A  carbon monoxide B lead compounds C  oxides of nitrogen D  sulfur dioxide PhysicsAndMathsTutor.com4  Sulfur dioxide, carbon monoxide and oxides of nitrogen are common gaseous pollutants found in the air. Which pollutants contribute to acid rain? A  carbon monoxide and sulfur dioxide B  oxides of nitrogen and sulfur dioxide C  oxides of nitrogen only D  sulfur dioxide only",11 Air and water
21,5,5  The following substances can be formed when petrol is burnt in a car engine. Which substance is the main cause of acid rain? A  carbon B  carbon monoxide C  nitrogen dioxide D  water,11 Air and water
21,6,6  Which is a use of oxygen? A  as the gas in a lamp B C D to react with ethene to form ethanol to react with methane in a Bunsen burner to react with hematite to form iron,11 Air and water
21,7,7  Carbon monoxide is an air pollutant produced when petrol is burned in a car engine. Why is carbon monoxide considered to be an air pollutant? A B C D It causes climate change. It causes the corrosion of buildings. It is a significant greenhouse gas. It is poisonous. PhysicsAndMathsTutor.com,11 Air and water
21,9,9  Carbon monoxide is an air pollutant produced when petrol is burned in a car engine. Why is carbon monoxide considered to be an air pollutant? A B C D It causes climate change. It causes the corrosion of buildings. It is a significant greenhouse gas. It is poisonous. PhysicsAndMathsTutor.com,11 Air and water
21,28,28  The diagrams show four uses of iron. In which of these uses is the iron most likely to rust? A B C D iron bucket electroplated with zinc iron cored aluminium electricity cables iron hinges on a gate painted iron fence,11 Air and water
21,11,11  Which gas is not found in clean air? A  carbon dioxide B  carbon monoxide C  nitrogen D  oxygen,11 Air and water
21,12,"12  The pollutants released into the air from car exhausts and some power stations include oxides of the type XO and YO2. What are X and Y? X Y A B C D carbon only nitrogen only carbon only nitrogen and sulfur only carbon and nitrogen carbon and nitrogen only carbon and nitrogen carbon, nitrogen and sulfur",11 Air and water
21,10,10  A farmer moves his cows into a concrete shelter for protection. There is little access for fresh air once the door is closed. Which gases would increase in amount in the shelter? A  carbon dioxide and carbon monoxide B  carbon dioxide and methane C  carbon monoxide and oxygen D  methane and oxygen,11 Air and water
21,14,14  Carbon monoxide is given out from the exhaust of vehicles that burn fossil fuels. Which row shows why carbon monoxide is a pollutant? 15  A steel bicycle which had been left outdoors for several months was starting to rust. What would not reduce the rate of corrosion? A  Remove the rust and paint the bicycle. B  Remove the rust and store the bicycle in a dry shed. C  Remove the rust and wipe the bicycle with a clean damp cloth. D  Remove the rust and wipe the bicycle with an oily cloth.,11 Air and water
21,16,16  Oxygen is a reactive element. Which row shows which of oxygen’s reactions are useful? PhysicsAndMathsTutor.com 17  Which method is not used for rust prevention? A  coating working parts of industrial machinery with oil B  covering wire for gardening use with plastic C immersing gardening tools in water for storage D  painting car bodies,11 Air and water
21,18,"18  Which of these gases is an atmospheric pollutant? 1 carbon monoxide 2 nitrogen dioxide 3 sulfur dioxide A  1 only B  2 only C  3 only D  1, 2 and 3",11 Air and water
21,19,"19  A  sample  of  air  from  a  town  centre  was  analysed  and  found  to  contain  mainly  nitrogen  and oxygen, but also traces of the four gases below. Which of these gases is a pollutant? A  argon B  carbon dioxide C  sulfur dioxide D  water vapour PhysicsAndMathsTutor.com",11 Air and water
21,20,"20  The diagram shows experiments involving the rusting of iron. tube P tube Q tube R iron nails water oil water boiled to remove air anhydrous calcium chloride to dry the air The following results were suggested. 1 2 3 In tube P, the iron nails rust. In tube Q, the iron nails do not rust. In tube R, the iron nails do not rust. Which results are correct? A  1 and 2 only B  1 and 3 only C  2 and 3 only D  1,1,1, 21,",11 Air and water
21,21,21  Which reaction involves oxidation? A  heating hydrated copper(II) sulfate in the air B  polymerisation of ethene C D rusting of iron thermal decomposition of calcium carbonate PhysicsAndMathsTutor.com,11 Air and water
21,23,23  A man blows up a balloon. What is the approximate composition of his exhaled air in the balloon? 24  Four steel paper clips are treated as described before being placed in a beaker of water. Which paper clip rusts most quickly? A  coated with grease B  dipped in paint and allowed to dry C  electroplated with zinc D  washed with soap and rinsed PhysicsAndMathsTutor.com25  A piece of uncoated iron and three pieces of iron with various coatings were left exposed to the air. Which piece of iron would rust? A B C D the painted piece the tin-coated piece the uncoated piece the zinc-coated piece,11 Air and water
21,22,22  Which is an air pollutant that affects a part of the body other than the lungs and blood system? A lead compounds B nitrogen C oxides of nitrogen D sulfur dioxide,11 Air and water
21,13,13  Which statement about rusting is not correct? A  Only oxygen is needed for rusting. B  Painting can stop iron gates rusting. C  Rust is hydrated iron(III) oxide. D  Water and oxygen are both needed for rusting. PhysicsAndMathsTutor.com,11 Air and water
21,3,"3  Statement 1: The burning of fossil fuels containing sulfur is a cause of ‘acid rain’. Statement 2: Acid rain contains sulfur dioxide which is formed when sulfur compounds burn in the air. Which of the following is true? A  Both statements are correct and statement 2 explains statement 1. B  Both statements are correct, but statement 2 does not explain statement 1. C  Statement 1 is correct but statement 2 is incorrect. D  Statement 2 is correct but statement 1 is incorrect. PhysicsAndMathsTutor.com",12 Sulfur
21,1,"1  Which compound is not a fertiliser? A  ammonium sulfate, (NH4)2SO4 B  calcium hydroxide, Ca(OH)2 C  potassium chloride, KCl D  urea, CO(NH2)2",12 Sulfur
21,2,2  Acid rain is formed when sulfur dioxide and oxides of nitrogen dissolve in rain water. Which problem is not caused by acid rain? A  breathing difficulties B  dying trees C  erosion of statues D lowered pH of lakes,12 Sulfur
21,12,12  Which process does not produce carbon dioxide? A B C D fermentation respiration the production of lime from limestone the treatment of acidic soil with lime,13 Carbonates
21,15,"15  Two industrial processes that involve heating are • extracting iron from its ore using a blast furnace, • making lime. In which of these processes is calcium carbonate used? extracting iron making lime A B C D PhysicsAndMathsTutor.com",13 Carbonates
21,14,"14  A student is asked to draw a diagram showing the uses of limestone. making cement making lime 1 limestone 3 added, with hematite, to a blast furnace Which numbered lines show a correct use of limestone? A  1 and 2 only B  1 and 3 only C  2 and 3 only D  1,1,1, 21,",13 Carbonates
21,13,13  Carbon dioxide is produced when dilute hydrochloric acid reacts with A calcium sulfate. B carbon. C copper(II) carbonate. D limewater. PhysicsAndMathsTutor.com,13 Carbonates
21,10,"10  The diagram shows a kiln used to heat limestone. limestone waste gases gas burners air product What is the product and what waste gas is formed? product roduc gas lime, CaO carbon monoxide lime, CaO carbon dioxide slaked lime, Ca(OH)2 carbon monoxide slaked lime, Ca(OH)2 carbon dioxide A B C D PhysicsAndMathsTutor.com",13 Carbonates
21,11,11  In which process is carbon dioxide not formed? A  burning of natural gas B fermentation C  heating lime D respiration,13 Carbonates
21,6,6  Substance X is used to treat industrial waste. X industrial waste pH 4 treated waste pH 7 What is X and which type of reaction occurs during the treatment? PhysicsAndMathsTutor.com 7  The diagram shows a kiln used to manufacture lime. X Y gas burners Which row identifies X and Y? air product 8  The diagram shows the soil pH range over which a vegetable grows well. The pH of the soil to be used is 5.5. 5.0 6.0 7.0 8.0 9.0 pH Why is lime added to the soil before planting the vegetable? vegetable grows well A  The lime acts as a catalyst. B  The lime changes the soil acidity. C  The lime is an indicator. D  The lime supplies nitrogen. PhysicsAndMathsTutor.com,13 Carbonates
21,9,"9  When compound X is heated, it changes colour from green to black. Compound Y is formed and a gas is given off which turns limewater milky. What are X and Y? X Y A B C D calcium carbonate calcium oxide copper carbonate carbon copper carbonate copper oxide copper sulfate copper oxide",13 Carbonates
21,2,2  Lime (calcium oxide) is used to treat waste water from a factory. Which substance is removed by the lime? A  ammonia B  sodium chloride C  sodium hydroxide D  sulfuric acid,13 Carbonates
21,3,3  Which process is used to make lime (calcium oxide) from limestone (calcium carbonate)? A  chromatography B  electrolysis C D fractional distillation thermal decomposition PhysicsAndMathsTutor.com,13 Carbonates
21,1,1  When limestone is heated it forms lime (calcium oxide) and carbon dioxide. Which statement is not correct? CaCO3(s)  →  CaO(s)  +  CO2(g) A  Carbon dioxide is a greenhouse gas which may contribute to climate change. B  Slaked lime is used to neutralise industrial waste. C  The lime can be used to treat alkaline soil. D  This reaction is an example of thermal decomposition.,13 Carbonates
21,5,5  The diagram represents a lime kiln. waste gases lime kiln limestone fuel in fuel in air in air in X What leaves the furnace at X? A  calcium carbonate B  calcium hydroxide C  calcium oxide D  calcium sulfate,13 Carbonates
21,4,"4  A student is asked to draw a diagram showing the uses of limestone. making cement making lime 1 limestone 3 added, with hematite, to a blast furnace Which numbered lines show a correct use of limestone? A  1,1,1, 21, B  1 and 2 only C  1 and 3 only D  2 and 3 only PhysicsAndMathsTutor.com",13 Carbonates
21,20,"20  The diagram shows the structures of three compounds. O C H H H H O C H H C H O C H C H H C H Why do these three compounds belong to the same homologous series? A B C D They all contain carbon, hydrogen and oxygen. They all contain the same functional group. They are all carbon based molecules. They are all flammable liquids. H",14 Organic chemistry
21,5,"5  The flow chart shows the preparation of ethanol and some important chemistry of ethanol. substance X fermentation ethanol process Y carbon dioxide + substance Z What are X, Y and Z? 6  By which of the following methods is ethanol formed? 1 2 3 fractional distillation of petroleum fermentation catalytic addition of steam to ethene A B C 1 and 2 only 1 and 3 only 2 and 3 only D 1, 2 and 3",14 Organic chemistry
21,4,4  Ethanol can be formed by 1 2 fermentation reaction between steam and ethene Which of these processes uses a catalyst? 1 A B C D 2 PhysicsAndMathsTutor.com,14 Organic chemistry
21,3,3  Which statement about ethanol is correct? A B C D It burns in air to form ethene and water. It is prepared from ethene by fermentation. It is prepared from glucose in an addition reaction. It is the only product when ethene reacts with steam.,14 Organic chemistry
21,2,2  Which term describes the formation of ethanol from glucose? A  cracking B  distillation C fermentation D  polymerisation,14 Organic chemistry
21,1,1  What is used in the production of ethanol from ethene? A  hydrogen and oxygen B  oxygen only C  steam D  yeast,14 Organic chemistry
21,4,4  The diagram shows three repeat units in the structure of an addition polymer. H C H Cl C H H C H H C Cl H C H Cl C H Which alkene monomer is used to make this polymer? AA Cl Cl C H C H H H H BB H C H Cl C H H H H C C H Cl Cl H C C H Cl 5  Which process does not produce carbon dioxide? A  combustion of methane B fermentation of sugar C  polymerisation of ethene D respiration,14 Organic chemistry
21,3,3  Which row describes the formation of a polymer? monomer polymer A B C D ethane ethane ethene ethene poly(ethane) poly(ethene) poly(ethane) poly(ethene) PhysicsAndMathsTutor.com,14 Organic chemistry
21,2,2  Ethene forms an addition polymer as shown. H H ...... + C C + H H H C H H C + ...... ...... H H C H H C H H C H H C H ...... Which terms describe this polymer? A B C D a saturated compound called poly(ethane) a saturated compound called poly(ethene) an unsaturated compound called poly(ethane) an unsaturated compound called poly(ethene),14 Organic chemistry
21,1,"1  The diagram shows a molecule of an organic compound W. H H C H O C OH Which statement is not correct? A  A solution of W in water has a pH greater than pH 7. B  A solution of W in water reacts with sodium hydroxide solution. C  When copper(II) carbonate is added to a solution of W in water, a gas is produced. D  When magnesium is added to a solution of W in water, a gas is produced.",14 Organic chemistry
21,9,9  Which structure shows a carboxylic acid? A H H B H H C O H H C C H H C C O H H C C O H H H H H H D H C H H C H PhysicsAndMathsTutor.com10  The table shows bonds that are present and bonds that are not present in compound X. bond C–C C=C C–H C–O C=O O–H What type of compound is X? A  a carboxylic acid B  an alcohol C  an alkane D  an alkene,14 Organic chemistry
21,7,7  An organic compound has the molecular structure shown. H H H H H C H C H C C O H H H Which type of organic compound is this? A  alcohol B  alkane C  alkene D  carboxylic acid PhysicsAndMathsTutor.com,14 Organic chemistry
21,7,7  Which diagram shows the structure of pentanoic acid? H C O H H H A C H C H H C H H C H H C H H C H H H C H H C H H C H H C H H C H O C H B H H C H D H C H H C H O H H H C H H C H H C H H C H O C O H PhysicsAndMathsTutor.com,14 Organic chemistry
21,5,"5  The structure of a compound, Y, is shown. O OC H H H C H Which row describes some of the physical properties of Y? PhysicsAndMathsTutor.com 6  Which statement describes the compound shown below? H O H C C H O H A B C D It is a colourless flammable gas. It is a liquid which decolourises bromine water. It is a liquid with a characteristic smell. It is formed when ethane reacts with steam.",14 Organic chemistry
21,3,"3  What are the properties of a dilute solution of ethanoic acid? PhysicsAndMathsTutor.com 4  Which statements are correct for ethanoic acid? 1 2 3 4 It contains a carbon-oxygen double bond. It contains two carbon atoms. It decolourises bromine water. It contains an –OH group. A 1 and 2 only B 1 and 3 C D 1, 2 and 4 2, 3 and 4",14 Organic chemistry
21,2,2  Which statement about carboxylic acids is not correct? A B C D Aqueous ethanoic acid has a pH below pH 7. They contain the functional group –COOH. They produce carbon dioxide when reacted with a metal carbonate. Methyl orange turns yellow in aqueous ethanoic acid.,14 Organic chemistry
21,1,1  Ethene forms an addition polymer as shown. H H ...... + C C + H H H C H H C + ...... ...... H H C H Which terms describe this polymer? A  a saturated compound called poly(ethane) B  a saturated compound called poly(ethene) C  an unsaturated compound called poly(ethane) D  an unsaturated compound called poly(ethene) H C H H C H H C H ......,14 Organic chemistry
21,23,23  Butene and hexene belong to the same homologous series. What is the same for butene and hexene? A  boiling point B functional group C  number of hydrogen atoms per molecule D relative molecular mass,14 Organic chemistry
21,22,22  Which structure shows a compound that belongs to a different homologous series to propane? A H C H H H B C C H H H H C H C H H C H H C H H H C H H H H C H H H C H H D H C H H H C H H,14 Organic chemistry
21,21,21  Which structures show compounds that are members of the same homologous series? 1 H H O C H H C H H C H H H 2 O C H C H H C H O H 3 H C H H C H C H H H C H H H C H H C H 4 H C H H C H O H A  1 and 2 B 11 an1 C 22 an2 a D  3 and 4 PhysicsAndMathsTutor.com,14 Organic chemistry
21,19,19  Which pair of compounds are members of the same homologous series? H H C H H C H A H H C H C H H C H H C H H H H C H H C H H H C C H H B H D H H C C H H H C H H C H n H H C H H C H OH H H C H O C OH PhysicsAndMathsTutor.com,14 Organic chemistry
21,8,"8  Three types of organic compound are alkanes, alkenes and alcohols. Which structure does not belong to any of these three types of compound? H H C A H C C H C H H H C H H H H C H B H C H D H H C H H C H C O O H H H C H H C H H C H OH",14 Organic chemistry
21,8,8  Which row correctly describes the production of ethanol and its properties? 9  Which statement about the names of organic compounds is correct? A  Compounds containing C=C double bonds are alkanes. B  The compound of formula CH3CO2H is methanoic acid. C  The compound of formula C2H4 is ethane. D  The compound of formula C2H5OH is an alcohol.,14 Organic chemistry
21,12,12  Ethanol is made by fermentation. How is ethanol obtained from the fermentation mixture? A  chromatography B  crystallisation C  electrolysis D fractional distillation,14 Organic chemistry
21,5,5  Which substance is methane? 6  The diagram shows a flow diagram. petroleum substance X ● burns with yellow flame ● does no decolourise bromine water substance Y ● decolourise bromine water ● undergoe addition polymerisation Which type of organic compounds are X and Y? PhysicsAndMathsTutor.com 7  Which columns describe the hydrocarbons ethane and ethene? A 1 (ethane) and 2 (ethene) B 1 (ethane) and 4 (ethene) C 2 (ethene) and 3 (ethane) D,14 Organic chemistry
21,4,4  Which statement about alkanes is correct? A  Ethane has one more carbon atom and one more hydrogen atom than methane. B  They are converted to alcohols by reaction with steam. C  They contain carbon-carbon double bonds. D  They form carbon dioxide and water on combustion. PhysicsAndMathsTutor.com,14 Organic chemistry
21,3,"3  Which statement about alkane molecules is correct? A B C D They burn in oxygen. They contain carbon, hydrogen and oxygen atoms. They contain double bonds. They contain ionic bonds.",14 Organic chemistry
21,2,2  The structures of four organic compounds are shown. H H C H H H H C H H C H H H H C C H H H H C H H C H O H Which statement is not correct? A B C D Only one of the compounds is an alcohol. Only one of the compounds is an alkane. Only one of the compounds is unsaturated. Only three of the compounds are hydrocarbons.,14 Organic chemistry
21,1,1  Which formula is that of an alkene? A  C2H6 B  C3H6 C  C3H8 D  C4H10,14 Organic chemistry
21,6,"6  Organic compounds may have names ending in -ane, -ene, -ol or -oic acid. How many of these endings indicate the compounds contain double bonds in their molecules? A  1 B  2 C  3 D  4",14 Organic chemistry
21,1,1  The  diagram  shows  the  structure  of  a  simple  hydrocarbon  and  the  products  of  two  of  its reactions. 1 H C H H C H Br bromine Br dibromoethane 2 H H H H CC ethane 3 H H steam H C C O H H H ethanol Which structures are named correctly? PhysicsAndMathsTutor.com 2  What are the names of the compounds shown in the reaction scheme below? H H C H H C H H C H C H H butane cracking H H H + H C H H C H W O C OH oxygen H H H C H Z H C H steam H C OH H H C H H C H X Y 3  The diagram shows the structure of a compound. H C H C H H C H H C H O H Which functional groups does this molecule contain? PhysicsAndMathsTutor.com 4  Increasing  the  number  of  atoms  in  one  molecule  of  a  hydrocarbon  increases  the  amount  of energy released when it burns. What is the correct order? 5  The list gives the names of four organic compounds. ethane ethanoic acid ethanol ethene Which bond do all four compounds contain? A  C–C B  C=C C  C–H D  C–O,14 Organic chemistry
21,27,27  What is not essential for the formation of ethanol by fermentation? A light B  sugar C  yeast D  water,14 Organic chemistry
21,26,26  Compounds containing five carbon atoms in a molecule may have names beginning with ‘pent…’. What is the name of the compound shown? key = carbon = oxygen = hydrogen A pentane B pentanoic acid C pentanol D pentene,14 Organic chemistry
21,25,"25  When glucose is fermented, ethanol is formed together with A  carbon dioxide. B  ethene. C  methane. D  oxygen. PhysicsAndMathsTutor.com",14 Organic chemistry
21,23,23  Ethanol is an important chemical produced by the  ……1……  of  ……2…… . Which words correctly complete gaps 1 and 2? 24  The diagram represents the molecule of an organic compound. key = carbon = oxygen = hydrogen What is the name of the compound? A  ethane B  ethanoic acid C  ethanol D  ethene,14 Organic chemistry
21,22,22  Which statement about ethanol is not correct? A B C D It can be used as a fuel. It can be used as a solvent. It is formed by reaction between steam and ethane. Its functional group is –OH. PhysicsAndMathsTutor.com,14 Organic chemistry
21,21,21  Which row is correct for ethanol? burns made by fermentation A B C D,14 Organic chemistry
21,20,20  Which process is not used during the production of ethanol? A  addition of steam to ethene B C D fermentation fractional distillation reacting ethane with oxygen,14 Organic chemistry
21,19,"19  Which of the statements about ethanol are correct? 1 2 3 Ethanol can be formed by an addition reaction. Ethanol can be formed by fermentation. When ethanol burns in air, it forms carbon dioxide and water. A  1, 2 and 3 B 1 and 2 C 1 and 3 D  2 and 3 PhysicsAndMathsTutor.com",14 Organic chemistry
21,18,18  The table shows the boiling points of four members of the homologous series of alcohols. What is the value of X? A  55 °C B  82 °C C  98 °C D  115 °C,14 Organic chemistry
21,16,"16  Which statements about ethanol are correct? 1 2 3 It can be made by fermentation. It is an unsaturated compound. It burns in air and can be used as a fuel. A  1, 2 and 3 B 1 and 2 only  C  1 and 3 only  D 2 and 3 only PhysicsAndMathsTutor.com 17  Ethanol is produced from either ethene or sugar. Which type of chemical reaction is used in each case? ethene → ethanol sugar → ethanol A B C D addition addition fermentation fractional distillation distillation fermentation distillation fractional distillation",14 Organic chemistry
21,15,15  Which type of compound is shown? H H C H H C H H C H OH A  alcohol B  alkane C  alkene D  carboxylic acid,14 Organic chemistry
21,14,14  The equation shows an industrial process. H2O  +  C2H4 compound X catalyst What is the name of compound X? A  ethane B  ethanoic acid C  ethanol D  methanol,14 Organic chemistry
21,13,13  Ethanol can be manufactured from substance X. substance X  +  steam catalyst ethanol What is substance X? A carbon dioxide B ethene C hydrogen D oxygen PhysicsAndMathsTutor.com,14 Organic chemistry
21,18,18  Ethanol is a fuel used in cars. It can be made from petroleum. C 4H10  →  C2H4  +  C 2H6 cracking C 2H4  +  H2O  → C2H5OH producing ethanol C 2H5OH  +  3O 2  →  2CO2  +  3H2O burning Compounds of how many homologous series appear in these equations? A  1 B  2 C  3 D  4,14 Organic chemistry
21,10,"10  Ethanol is manufactured from petroleum by reacting ethene with steam. Which statements about this process are correct? 1 2 3 4 Ethene is obtained from the cracking of alkanes. The process is carried out in the presence of yeast. The reaction is an addition reaction. The rate of reaction is increased by a catalyst. A  1 and 3 only  B  1 and 4 only  C  1, 2 and 3 D  1, 3 and 4 PhysicsAndMathsTutor.com 11  Ethene reacts with Y to produce ethanol. ethene + Y → ethanol What is Y? A  hydrogen B  oxygen C  steam D  yeast",14 Organic chemistry
21,17,17  PVA is a polymer. The monomer has the structure shown. H H O H C C H To which homologous series does this compound belong? alcohols alkenes A B C D PhysicsAndMathsTutor.com,14 Organic chemistry
21,4,"4  Liquid W burns completely to give carbon dioxide and water. Liquid W is a compound containing carbon, hydrogen and oxygen. A solution of liquid W in water is pH 7. What is liquid W? A ethanoic acid B ethanol C gasoline D methane",14 Organic chemistry
21,15,"15  A hydrocarbon X is cracked to make Y and hydrogen. Compound Z is formed by the addition polymerisation of Y. To which homologous series do X, Y and Z belong? alkane alkene A B C D X, Y and Z X and Y X and Z Y and Z – Z Y X",14 Organic chemistry
21,5,"5  Alkenes are manufactured by cracking hydrocarbons obtained from petroleum. hydrocarbon P obtained from petroleum cracking hydrocarbon Q Which row describes the size of the molecules in hydrocarbons P and Q and the effect of Q on aqueous bromine? PhysicsAndMathsTutor.com 6  Hydrocarbons  obtained  by  fractional  distillation  of  petroleum  can  be  cracked  to  make  useful products. Which substance could not be obtained by cracking propane, Mr 44? A  C2H4 B C3 H6 CC 4H8 D H2",14 Organic chemistry
21,3,3  Which reaction is used as a test for alkenes? A B C D Alkenes burn in air to give carbon dioxide and water. Alkenes decolourise aqueous bromine. Alkenes form polymers when heated in the presence of a catalyst. Alkenes react with steam to form alcohols.,14 Organic chemistry
21,2,2  A hydrocarbon W burns to form carbon dioxide and water. W decolourises bromine water. What is the name of W and what is its structure? name of W structure of W A ethane H B ethane C ethene H D ethene H C H C HH C C H C H C HH C C H H H H H H H H H H PhysicsAndMathsTutor.com,14 Organic chemistry
21,1,1  Compound Q decolourises bromine water. Compound Q has two carbon atoms in each molecule. Which statement about compound Q is correct? A B C D It contains carbon-hydrogen double bonds. It has six hydrogen atoms per molecule. It has two carbon-carbon double bonds. It is produced by cracking alkanes.,14 Organic chemistry
21,23,23  Which statement about petroleum is not correct? A B C D It can be separated into useful substances by fractional distillation. It consists mainly of hydrocarbons. It is found underground in many parts of the world. Its main use is for making lubricants and polishes. PhysicsAndMathsTutor.com,14 Organic chemistry
21,21,"21  In an oil refinery, crude oil is separated into useful fractions. The diagram shows some of these fractions. pre-heat 400 °C What are fractions X, Y and Z? 22  Diesel, petrol and bitumen are all A fuels. B C hydrocarbons. lubricants. D waxes.",14 Organic chemistry
21,20,20  Which industrial process is shown in the diagram? waste gases petrol paraffin diesel lubricating oils bitumen crude oil vapour A cracking B fermentation C fractional distillation D polymerisation PhysicsAndMathsTutor.com refinery gases gasolene X diesel Y Z,14 Organic chemistry
21,19,19  The table shows the composition of four different types of petroleum (crude oil). Which type of petroleum is best for the motor vehicle industry? A  Arabian Heavy B  Arabian Light C Iranian Heavy D  North Sea,14 Organic chemistry
21,18,18  Petroleum is a very important raw material that is separated into more useful products. Which terms describe petroleum and the method used to separate it? petroleum is a method used to separate petroleum A B C D compound cracking compound fractional distillation mixture mixture cracking fractional distillation PhysicsAndMathsTutor.com,14 Organic chemistry
21,70,70 to 120 120 to 170 over 170 PhysicsAndMathsTutor.com 17  The diagram shows different fuels from which electricity can be generated. diesel oil electricity uranium coal Which box completes the diagram? A B C D ammonia bitumen natural gas steam,14 Organic chemistry
21,15,15  Which fraction from the fractional distillation of petroleum does not match its correct use? fraction fuel oil kerosene naphtha use domestic heating jet fuel making roads refinery gas for heating and cooking A B C D PhysicsAndMathsTutor.com16  The diagram shows apparatus used to separate petroleum into four fractions. thermometer petroleum on rock wool water heat fraction Which fraction contains the smallest hydrocarbon molecules? fraction boiling point range / °C A B C D up to 70,14 Organic chemistry
21,12,12  Bitumen is a substance obtained from the fractional distillation of petroleum. Which row describes its boiling point and the size of its molecules? 13  Which properties of the different compounds in petroleum enable its separation into fractions? 1 boiling point 2 3 4 chain length chemical reactivity solubility in water A  1 and 2 B  1 and 3 PhysicsAndMathsTutor.com 14  Which method is used to obtain petrol from petroleum? A  crystallisation B  diffusion C D filtration fractional distillation,14 Organic chemistry
21,11,11  Which properties of the different compounds in petroleum enable its separation into fractions? 1 boiling point 2 3 4 chain length chemical reactivity solubility in water A  1 and 2 B  1 and 3 C  2 and 4 D  3 and 4,14 Organic chemistry
21,9,"9  The  table  shows  some  fractions  that  are  obtained  from  petroleum  by  fractional  distillation, together with some of their uses. Which row correctly identifies fractions 1, 2 and 3? 10  In the flow chart, which fuel could be gasoline? Is it obtained from petroleum? yes no Is it used as fuel for cars? Is it used as fuel for cars? yes no yes no A B C D PhysicsAndMathsTutor.com",14 Organic chemistry
21,8,8  Petroleum  is  a  mixture  of  hydrocarbons  which  can  be  separated  into  fractions  using  fractional distillation. Which fraction is used as fuel in jet engines? A  bitumen B  gasoline C  kerosene D  naphtha PhysicsAndMathsTutor.com,14 Organic chemistry
21,7,7  The table shows the composition of four different types of petroleum (crude oil). Which type of petroleum is best for the motor vehicle industry? A  Arabian Heavy B  Arabian Light C Iranian Heavy D  North Sea,14 Organic chemistry
21,6,6  Which process does not involve oxidation? A  burning a fossil fuel B  conversion of iron from the blast furnace into steel C  distillation of crude oil D rusting of iron,14 Organic chemistry
21,5,5  Petroleum is separated into useful fractions by fractional distillation. Separation occurs in a fractionating column. Some properties of three of these fractions are shown. fraction boiling point range / °C number of carbon atoms in the molecules 1 2 3 320–35 120–21 5–10 16–24 Which statement is correct? A  Fraction 1 has a higher boiling point range than fraction 2. B  Fraction 2 is removed from a higher point in the fractioning tower than fraction 1. C  Molecules in fraction 3 have shorter chains than those in fraction 2. D  None of the fractions is liquid at room temperature. PhysicsAndMathsTutor.com,14 Organic chemistry
